pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
60,44,3,448.125,0.03125,0.5,0.5,0.0,1.208333333,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:448.125000:3,normal,1,reference-score,labeled,external,P1,5,574.0,0.5,0,0,,,,,,
60,44,3,448.125,0.03125,0.5,0.5,0.0,1.208333333,0.666666667,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:448.125000:3,normal,0,reference-score,labeled,external,P1,5,574.0,0.5,0,0,,,,,,
60,44,3,448.125,0.03125,0.5,0.5,0.0,1.208333333,1.208333333,0.708333333,0.708333333,0,0,1,0.296618485,next-voice-onset,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:448.125000:3,normal,0,reference-score,labeled,external,P1,5,574.0,0.5,0,0,,,,,,
67,49,2,448.5,0.125,0.5,1.264583333,0.764583333,1.25,0.5,0.0,0.764583333,0,0,0,0.799879146,key-release-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:67:448.500000:2,medium,1,reference-score,labeled,external,P1,1,574.5,0.5,0,0,,,,,,
67,49,2,448.5,0.125,0.5,1.264583333,0.764583333,1.25,0.666666667,0.166666667,0.597916666,0,0,0,0.623564582,key-release-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:67:448.500000:2,medium,0,reference-score,labeled,external,P1,1,574.5,0.5,0,0,,,,,,
67,49,2,448.5,0.125,0.5,1.264583333,0.764583333,1.25,1.25,0.75,0.014583333,0,0,1,0.421854171,next-voice-onset+pedal-acoustic-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:67:448.500000:2,medium,0,reference-score,labeled,external,P1,1,574.5,0.5,0,0,,,,,,
60,50,3,449.333333333,0.333333333,0.333333333,0.43125,0.097916667,0.416666667,0.333333333,0.0,0.097916667,0,0,0,0.922285128,key-release-grid+pedal-acoustic-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:449.333333:3,normal,,,ambiguous-candidate,external,P1,5,575.5,0.5,0,0,,,,,,
60,50,3,449.333333333,0.333333333,0.333333333,0.43125,0.097916667,0.416666667,0.375,0.041666667,0.05625,0,0,0,0.87771302,key-release-grid+pedal-acoustic-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:449.333333:3,normal,,,ambiguous-candidate,external,P1,5,575.5,0.5,0,0,,,,,,
60,50,3,449.333333333,0.333333333,0.333333333,0.43125,0.097916667,0.416666667,0.416666667,0.083333334,0.014583333,0,0,1,0.858200266,next-voice-onset,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:449.333333:3,normal,,,ambiguous-candidate,external,P1,5,575.5,0.5,0,0,,,,,,
60,50,3,449.333333333,0.333333333,0.333333333,0.43125,0.097916667,0.416666667,0.25,0.083333333,0.18125,0,0,0,0.793669109,key-release-grid,MozartPiano_Sonatas_12-3,RH,MozartPiano_Sonatas_12-3:RH:60:449.333333:3,normal,,,ambiguous-candidate,external,P1,5,575.5,0.5,0,0,,,,,,
