pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
63,78,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.125,0.0,0.2890625,0,0,0,0.876723421,key-release-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:63:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
63,78,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.333333333,0.208333333,0.080729167,0,0,0,0.688385806,pedal-acoustic-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:63:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
63,78,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.375,0.25,0.0390625,0,0,1,0.683123128,next-voice-onset+pedal-acoustic-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:63:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
68,91,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.125,0.0,0.2890625,0,0,0,0.876723421,key-release-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:68:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
68,91,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.333333333,0.208333333,0.080729167,0,0,0,0.688385806,pedal-acoustic-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:68:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
68,91,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.375,0.25,0.0390625,0,0,1,0.683123128,next-voice-onset+pedal-acoustic-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:68:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
79,107,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.125,0.0,0.2890625,0,0,0,0.876723421,key-release-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:79:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
79,107,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.333333333,0.208333333,0.080729167,0,0,0,0.688385806,pedal-acoustic-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:79:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
79,107,3,124.0,0.0,0.125,0.4140625,0.2890625,0.375,0.375,0.25,0.0390625,0,0,1,0.683123128,next-voice-onset+pedal-acoustic-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:79:124.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
60,67,4,124.0,0.0,0.125,0.4140625,0.2890625,3.5,0.125,0.0,0.2890625,0,0,0,0.876723421,key-release-grid,SchumannKreisleriana_7,RH,SchumannKreisleriana_7:RH:60:124.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
