hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,32,202.000000,m.68 beat 2.000,0.333333,P1,5,0,0
LH,41,202.333333,m.68 beat 2.333,0.333333,P1,5,0,0
LH,49,202.666667,m.68 beat 2.667,0.333333,P1,5,0,0
LH,32,203.000000,m.68 beat 3.000,0.333333,P1,5,0,0
LH,41,203.333333,m.68 beat 3.333,0.333333,P1,5,0,0
LH,49,203.666667,m.68 beat 3.667,0.333333,P1,5,0,0
LH,34,204.000000,m.69 beat 1.000,0.333333,P1,5,0,0
LH,41,204.333333,m.69 beat 1.333,0.333333,P1,5,0,0
LH,49,204.666667,m.69 beat 1.667,0.333333,P1,5,0,0
LH,34,205.000000,m.69 beat 2.000,0.333333,P1,5,0,0
LH,41,205.333333,m.69 beat 2.333,0.333333,P1,5,0,0
LH,49,205.666667,m.69 beat 2.667,0.333333,P1,5,0,0
LH,34,206.000000,m.69 beat 3.000,0.333333,P1,5,0,0
LH,41,206.333333,m.69 beat 3.333,0.333333,P1,5,0,0
LH,49,206.666667,m.69 beat 3.667,0.333333,P1,5,0,0
LH,34,207.000000,m.70 beat 1.000,0.333333,P1,5,0,0
LH,41,207.333333,m.70 beat 1.333,0.333333,P1,5,0,0
LH,49,207.666667,m.70 beat 1.667,0.333333,P1,5,0,0
LH,34,208.000000,m.70 beat 2.000,0.333333,P1,5,0,0
LH,41,208.333333,m.70 beat 2.333,0.333333,P1,5,0,0
LH,49,208.666667,m.70 beat 2.667,0.333333,P1,5,0,0
LH,34,209.000000,m.70 beat 3.000,0.333333,P1,5,0,0
LH,41,209.333333,m.70 beat 3.333,0.333333,P1,5,0,0
LH,49,209.666667,m.70 beat 3.667,0.333333,P1,5,0,0
LH,29,210.000000,m.71 beat 1.000,0.333333,P1,5,0,0
LH,41,210.333333,m.71 beat 1.333,0.333333,P1,5,0,0
LH,49,210.666667,m.71 beat 1.667,0.333333,P1,5,0,0
LH,29,211.000000,m.71 beat 2.000,0.333333,P1,5,0,0
