hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,48,392.000000,m.197 beat 1.000,0.250000,P1,1,0,0
LH,52,392.000000,m.197 beat 1.000,0.250000,P1,1,0,0
LH,26,392.250000,m.197 beat 1.250,0.250000,P1,5,0,0
LH,38,392.250000,m.197 beat 1.250,0.250000,P1,5,0,0
LH,48,392.500000,m.197 beat 1.500,0.250000,P1,1,0,0
LH,52,392.500000,m.197 beat 1.500,0.250000,P1,1,0,0
LH,38,392.750000,m.197 beat 1.750,0.250000,P1,5,0,0
LH,50,392.750000,m.197 beat 1.750,0.250000,P1,5,0,0
LH,48,393.000000,m.197 beat 2.000,0.250000,P1,1,0,0
LH,52,393.000000,m.197 beat 2.000,0.250000,P1,1,0,0
LH,26,393.250000,m.197 beat 2.250,0.250000,P1,5,0,0
LH,38,393.250000,m.197 beat 2.250,0.250000,P1,5,0,0
LH,48,393.500000,m.197 beat 2.500,0.250000,P1,1,0,0
LH,52,393.500000,m.197 beat 2.500,0.250000,P1,1,0,0
LH,38,393.750000,m.197 beat 2.750,0.250000,P1,5,0,0
LH,50,393.750000,m.197 beat 2.750,0.250000,P1,5,0,0
LH,48,394.000000,m.198 beat 1.000,0.250000,P1,1,0,0
LH,52,394.000000,m.198 beat 1.000,0.250000,P1,1,0,0
LH,55,394.000000,m.198 beat 1.000,0.250000,P1,1,0,0
LH,26,394.250000,m.198 beat 1.250,0.250000,P1,5,0,0
LH,38,394.250000,m.198 beat 1.250,0.250000,P1,5,0,0
LH,48,394.500000,m.198 beat 1.500,0.250000,P1,1,0,0
LH,52,394.500000,m.198 beat 1.500,0.250000,P1,1,0,0
LH,55,394.500000,m.198 beat 1.500,0.250000,P1,1,0,0
LH,38,394.750000,m.198 beat 1.750,0.250000,P1,5,0,0
LH,50,394.750000,m.198 beat 1.750,0.250000,P1,5,0,0
LH,48,395.000000,m.198 beat 2.000,0.250000,P1,1,0,0
LH,52,395.000000,m.198 beat 2.000,0.250000,P1,1,0,0
LH,55,395.000000,m.198 beat 2.000,0.250000,P1,1,0,0
LH,26,395.250000,m.198 beat 2.250,0.250000,P1,5,0,0
LH,38,395.250000,m.198 beat 2.250,0.250000,P1,5,0,0
LH,50,395.500000,m.198 beat 2.500,0.250000,P1,1,0,0
LH,54,395.500000,m.198 beat 2.500,0.250000,P1,1,0,0
LH,38,395.750000,m.198 beat 2.750,0.250000,P1,5,0,0
LH,50,395.750000,m.198 beat 2.750,0.250000,P1,5,0,0
LH,52,395.750000,m.198 beat 2.750,0.250000,P1,1,0,0
LH,50,396.000000,m.199 beat 1.000,0.250000,P1,1,0,0
LH,26,396.250000,m.199 beat 1.250,0.250000,P1,5,0,0
LH,38,396.250000,m.199 beat 1.250,0.250000,P1,5,0,0
LH,50,396.500000,m.199 beat 1.500,0.250000,P1,1,0,0
LH,38,396.750000,m.199 beat 1.750,0.250000,P1,5,0,0
LH,50,396.750000,m.199 beat 1.750,0.250000,P1,5,0,0
LH,50,397.000000,m.199 beat 2.000,0.250000,P1,1,0,0
LH,26,397.250000,m.199 beat 2.250,0.250000,P1,5,0,0
LH,38,397.250000,m.199 beat 2.250,0.250000,P1,5,0,0
LH,50,397.500000,m.199 beat 2.500,0.250000,P1,1,0,0
LH,38,397.750000,m.199 beat 2.750,0.250000,P1,5,0,0
LH,50,397.750000,m.199 beat 2.750,0.250000,P1,5,0,0
LH,50,398.000000,m.200 beat 1.000,0.250000,P1,1,0,0
LH,26,398.250000,m.200 beat 1.250,0.250000,P1,5,0,0
LH,38,398.250000,m.200 beat 1.250,0.250000,P1,5,0,0
LH,50,398.500000,m.200 beat 1.500,0.250000,P1,1,0,0
LH,38,398.750000,m.200 beat 1.750,0.250000,P1,5,0,0
LH,50,398.750000,m.200 beat 1.750,0.250000,P1,5,0,0
LH,50,399.000000,m.200 beat 2.000,0.250000,P1,1,0,0
LH,26,399.250000,m.200 beat 2.250,0.250000,P1,5,0,0
LH,38,399.250000,m.200 beat 2.250,0.250000,P1,5,0,0
LH,49,399.500000,m.200 beat 2.500,0.250000,P1,1,0,0
LH,51,399.500000,m.200 beat 2.500,0.250000,P1,1,0,0
LH,38,399.750000,m.200 beat 2.750,0.250000,P1,5,0,0
LH,50,399.750000,m.200 beat 2.750,0.250000,P1,5,0,0
