pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
63,43,1,248.125,0.0625,0.375,1.208333333,0.833333333,0.541666667,0.375,0.0,0.833333333,0,0,0,0.79196986,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.125000:1,medium,,,ambiguous-candidate,external,P1,5,227.0,0.5,0,0,,,,,,
63,43,1,248.125,0.0625,0.375,1.208333333,0.833333333,0.541666667,0.333333333,0.041666667,0.875,0,0,0,0.731515527,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.125000:1,medium,,,ambiguous-candidate,external,P1,5,227.0,0.5,0,0,,,,,,
63,43,1,248.125,0.0625,0.375,1.208333333,0.833333333,0.541666667,0.5,0.125,0.708333333,0,0,0,0.652014281,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.125000:1,medium,,,ambiguous-candidate,external,P1,5,227.0,0.5,0,0,,,,,,
63,43,1,248.125,0.0625,0.375,1.208333333,0.833333333,0.541666667,0.541666667,0.166666667,0.666666666,0,0,1,0.633904158,next-voice-onset,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.125000:1,medium,,,ambiguous-candidate,external,P1,5,227.0,0.5,0,0,,,,,,
80,48,4,248.125,0.0625,0.75,1.208333333,0.458333333,1.375,0.75,0.0,0.458333333,0,0,0,0.844237453,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:80:248.125000:4,medium,,,reference-duration-not-candidate,external,P1,1,227.0,0.25,0,0,,,,,,
80,48,4,248.125,0.0625,0.75,1.208333333,0.458333333,1.375,0.666666667,0.083333333,0.541666666,0,0,0,0.723048652,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:80:248.125000:4,medium,,,reference-duration-not-candidate,external,P1,1,227.0,0.25,0,0,,,,,,
80,48,4,248.125,0.0625,0.75,1.208333333,0.458333333,1.375,1.25,0.5,0.041666667,0,0,0,0.495322965,pedal-acoustic-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:80:248.125000:4,medium,,,reference-duration-not-candidate,external,P1,1,227.0,0.25,0,0,,,,,,
80,48,4,248.125,0.0625,0.75,1.208333333,0.458333333,1.375,1.333333333,0.583333333,0.125,0,0,0,0.433159251,pedal-acoustic-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:80:248.125000:4,medium,,,reference-duration-not-candidate,external,P1,1,227.0,0.25,0,0,,,,,,
80,48,4,248.125,0.0625,0.75,1.208333333,0.458333333,1.375,1.375,0.625,0.166666667,0,0,1,0.425236046,next-voice-onset,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:80:248.125000:4,medium,,,reference-duration-not-candidate,external,P1,1,227.0,0.25,0,0,,,,,,
68,53,6,248.125,0.0625,0.25,1.208333333,0.958333333,0.25,0.25,0.0,0.958333333,0,0,1,0.799159192,key-release-grid+next-voice-onset,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:68:248.125000:6,medium,,,reference-duration-not-candidate,external,P1,5,227.0,0.5,0,0,,,,,,
87,58,6,248.375,0.1875,0.25,0.958333333,0.708333333,0.291666667,0.25,0.0,0.708333333,0,0,0,0.806853733,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:87:248.375000:6,medium,,,ambiguous-candidate,external,P1,1,227.25,0.25,0,0,,,,,,
87,58,6,248.375,0.1875,0.25,0.958333333,0.708333333,0.291666667,0.291666667,0.041666667,0.666666666,0,0,1,0.776363331,next-voice-onset,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:87:248.375000:6,medium,,,ambiguous-candidate,external,P1,1,227.25,0.25,0,0,,,,,,
63,43,1,248.666666667,0.333333333,0.125,0.666666667,0.541666667,1.458333333,0.125,0.0,0.541666667,0,0,0,0.830511444,key-release-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.666667:1,medium,0,reference-score,labeled,external,P1,5,227.5,0.5,0,0,,,,,,
63,43,1,248.666666667,0.333333333,0.125,0.666666667,0.541666667,1.458333333,0.625,0.5,0.041666667,0,0,0,0.495322965,pedal-acoustic-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.666667:1,medium,1,reference-score,labeled,external,P1,5,227.5,0.5,0,0,,,,,,
63,43,1,248.666666667,0.333333333,0.125,0.666666667,0.541666667,1.458333333,0.666666667,0.541666667,0.0,0,0,0,0.486925797,pedal-acoustic-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.666667:1,medium,0,reference-score,labeled,external,P1,5,227.5,0.5,0,0,,,,,,
63,43,1,248.666666667,0.333333333,0.125,0.666666667,0.541666667,1.458333333,0.75,0.625,0.083333333,0,0,0,0.426762712,pedal-acoustic-grid,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.666667:1,medium,0,reference-score,labeled,external,P1,5,227.5,0.5,0,0,,,,,,
63,43,1,248.666666667,0.333333333,0.125,0.666666667,0.541666667,1.458333333,1.333333333,1.208333333,0.666666666,0,1,0,0.214785203,barline,SchubertImpromptu_op142_1,RH,SchubertImpromptu_op142_1:RH:63:248.666667:1,medium,0,reference-score,labeled,external,P1,5,227.5,0.5,0,0,,,,,,
