hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,56,228.000000,m.58 beat 1.000,0.500000,P1,5,0,0
RH,60,227.000000,m.57 beat 4.000,0.500000,P1,5,0,0
RH,63,227.000000,m.57 beat 4.000,0.500000,P1,5,0,0
RH,68,227.000000,m.57 beat 4.000,0.500000,P1,5,0,0
RH,80,227.000000,m.57 beat 4.000,0.250000,P1,1,0,0
RH,87,227.250000,m.57 beat 4.250,0.250000,P1,1,0,0
RH,63,227.500000,m.57 beat 4.500,0.500000,P1,5,0,0
RH,67,227.500000,m.57 beat 4.500,0.500000,P1,5,0,0
RH,70,227.500000,m.57 beat 4.500,0.500000,P1,5,0,0
RH,82,227.500000,m.57 beat 4.500,0.250000,P1,1,0,0
RH,87,227.750000,m.57 beat 4.750,0.250000,P1,1,0,0
RH,75,228.000000,m.58 beat 1.000,0.250000,P1,1,0,0
RH,87,228.250000,m.58 beat 1.250,0.250000,P1,1,0,0
RH,63,228.500000,m.58 beat 1.500,0.500000,P1,5,0,0
RH,68,228.500000,m.58 beat 1.500,0.500000,P1,5,0,0
RH,72,228.500000,m.58 beat 1.500,0.500000,P1,5,0,0
RH,84,228.500000,m.58 beat 1.500,0.250000,P1,1,0,0
RH,75,228.750000,m.58 beat 1.750,0.250000,P1,1,0,0
RH,63,229.000000,m.58 beat 2.000,0.500000,P1,5,0,0
RH,68,229.000000,m.58 beat 2.000,0.500000,P1,5,0,0
RH,72,229.000000,m.58 beat 2.000,0.500000,P1,5,0,0
RH,75,229.000000,m.58 beat 2.000,0.250000,P1,1,0,0
RH,87,229.250000,m.58 beat 2.250,0.250000,P1,1,0,0
RH,63,229.500000,m.58 beat 2.500,0.500000,P1,5,0,0
RH,68,229.500000,m.58 beat 2.500,0.500000,P1,5,0,0
RH,72,229.500000,m.58 beat 2.500,0.500000,P1,5,0,0
RH,84,229.500000,m.58 beat 2.500,0.250000,P1,1,0,0
RH,75,229.750000,m.58 beat 2.750,0.250000,P1,1,0,0
RH,62,230.000000,m.58 beat 3.000,0.500000,P1,5,0,0
RH,68,230.000000,m.58 beat 3.000,0.500000,P1,5,0,0
RH,71,230.000000,m.58 beat 3.000,0.500000,P1,5,0,0
RH,75,230.000000,m.58 beat 3.000,0.250000,P1,1,0,0
RH,87,230.250000,m.58 beat 3.250,0.250000,P1,1,0,0
RH,63,230.500000,m.58 beat 3.500,0.500000,P1,5,0,0
RH,68,230.500000,m.58 beat 3.500,0.500000,P1,5,0,0
RH,72,230.500000,m.58 beat 3.500,0.500000,P1,5,0,0
RH,84,230.500000,m.58 beat 3.500,0.250000,P1,1,0,0
RH,75,230.750000,m.58 beat 3.750,0.250000,P1,1,0,0
RH,63,231.000000,m.58 beat 4.000,0.500000,P1,5,0,0
RH,68,231.000000,m.58 beat 4.000,0.500000,P1,5,0,0
RH,72,231.000000,m.58 beat 4.000,0.500000,P1,5,0,0
RH,75,231.000000,m.58 beat 4.000,0.250000,P1,1,0,0
RH,87,231.250000,m.58 beat 4.250,0.250000,P1,1,0,0
RH,63,231.500000,m.58 beat 4.500,0.500000,P1,5,0,0
RH,68,231.500000,m.58 beat 4.500,0.500000,P1,5,0,0
RH,72,231.500000,m.58 beat 4.500,0.500000,P1,5,0,0
RH,80,231.500000,m.58 beat 4.500,0.250000,P1,1,0,0
RH,92,231.750000,m.58 beat 4.750,0.250000,P1,1,0,0
RH,61,232.000000,m.59 beat 1.000,2.500000,P1,6,1,1
RH,66,232.000000,m.59 beat 1.000,0.500000,P1,5,0,0
RH,68,232.000000,m.59 beat 1.000,0.500000,P1,5,0,0
RH,75,232.000000,m.59 beat 1.000,0.500000,P1,5,0,0
RH,80,232.000000,m.59 beat 1.000,0.250000,P1,1,0,0
RH,92,232.250000,m.59 beat 1.250,0.250000,P1,1,0,0
RH,65,232.500000,m.59 beat 1.500,0.500000,P1,5,0,0
RH,68,232.500000,m.59 beat 1.500,0.500000,P1,5,0,0
RH,73,232.500000,m.59 beat 1.500,0.500000,P1,5,0,0
RH,89,232.500000,m.59 beat 1.500,0.250000,P1,1,0,0
RH,80,232.750000,m.59 beat 1.750,0.250000,P1,1,0,0
RH,65,233.000000,m.59 beat 2.000,0.500000,P1,5,0,0
RH,68,233.000000,m.59 beat 2.000,0.500000,P1,5,0,0
RH,73,233.000000,m.59 beat 2.000,0.500000,P1,5,0,0
RH,80,233.000000,m.59 beat 2.000,0.250000,P1,1,0,0
RH,92,233.250000,m.59 beat 2.250,0.250000,P1,1,0,0
