segment_id,piece,composer,title,event_id,hand,pitch,onset_ql,onset_location,voice,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,review_priority,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,auto_label_status,candidate_durations,candidate_sources,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision,review_class,review_note
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:31:203.250000:3,LH,31,203.250000,m.51 beat 4.250,3,2.125,3.05,0.925,2.5,medium,P1,5,284.0,4.0,0,0,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.750000;1.000000;1.062500;2.000000;2.125000;2.500000,barline;key-release-grid;next-voice-onset;P1.5-extended,yes,change,none,4.0,notation-shortening,reference duration 4.0; shorten acoustic extension to 4.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:31:206.125000:1,LH,31,206.125000,m.52 beat 3.125,1,4.75,5.654166667,0.904166667,5.541666667,medium,P1,5,288.0,8.0,1,1,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;1.875000;2.375000;4.666667;4.750000,barline;key-release-grid;next-voice-onset;P1.5-extended,yes,release,none,8.0,notation-shortening,reference duration 8.0; shorten acoustic extension to 8.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:31:211.666667:1,LH,31,211.666667,m.53 beat 4.667,1,3.875,5.929166667,2.054166667,5.583333333,medium,P1,5,296.0,8.0,1,1,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;1.937500;3.875000;4.000000;5.583333,barline;key-release-grid;next-voice-onset;P1.5-extended,yes,release,none,8.0,notation-shortening,reference duration 8.0; shorten acoustic extension to 8.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:36:200.500000:3,LH,36,200.500000,m.51 beat 1.500,3,2.0,2.920833333,0.920833333,2.75,medium,P1,5,280.0,4.0,0,0,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;2.000000;2.750000,key-release-grid;next-voice-onset;P1.5-extended,yes,release,none,4.0,notation-shortening,reference duration 4.0; shorten acoustic extension to 4.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:43:203.250000:2,LH,43,203.250000,m.51 beat 4.250,2,1.875,3.05,1.175,1.875,medium,P1,5,284.0,4.0,0,0,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.750000;0.937500;1.000000;1.875000,barline;key-release-grid+next-voice-onset;P1.5-extended,yes,change,none,4.0,notation-shortening,reference duration 4.0; shorten acoustic extension to 4.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:43:206.125000:3,LH,43,206.125000,m.52 beat 3.125,3,4.666666667,5.654166667,0.9875,5.541666667,medium,P1,5,288.0,8.0,1,1,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;1.875000;2.333333;2.333333;4.625000;4.666667;4.750000,barline;key-release-grid;next-voice-onset;P1.5-extended,yes,release,none,8.0,notation-shortening,reference duration 8.0; shorten acoustic extension to 8.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:43:211.666667:3,LH,43,211.666667,m.53 beat 4.667,3,3.666666667,5.929166667,2.2625,4.666666667,medium,P1,5,296.0,8.0,1,1,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;1.833333;1.833333;3.625000;3.666667;3.750000,barline;key-release-grid;next-voice-onset;P1.5-extended,yes,release,none,8.0,notation-shortening,reference duration 8.0; shorten acoustic extension to 8.0 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:46:206.500000:2,LH,46,206.500000,m.52 beat 3.500,2,0.25,2.639583333,2.389583333,0.25,medium,P1,1,288.25,0.25,0,0,labeled,0.125000;0.166667;0.166667;0.250000,key-release-grid+next-voice-onset;P1.5-extended,yes,release,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:47:205.875000:1,LH,47,205.875000,m.52 beat 2.875,1,0.25,0.425,0.175,0.25,normal,P1,1,287.75,0.25,0,0,labeled,0.125000;0.166667;0.166667;0.250000,key-release-grid+next-voice-onset;P1.5-extended,no,hold,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:48:200.875000:2,LH,48,200.875000,m.51 beat 1.875,2,0.125,0.125,0.0,0.125,normal,P1,1,280.25,0.25,0,0,labeled,0.062500;0.125000,key-release-grid+next-voice-onset+pedal-acoustic-grid;P1.5-extended,no,release,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:50:200.333333:2,LH,50,200.333333,m.51 beat 1.333,2,0.25,0.370833333,0.120833333,0.541666667,normal,P1,1,279.75,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000,key-release-grid+pedal-acoustic-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,no,hold,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:52:206.625000:4,LH,52,206.625000,m.52 beat 3.625,4,0.25,2.514583333,2.264583333,10.875,medium,P1,1,288.5,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.750000;1.000000;1.375000;2.500000;2.666667;10.875000,barline;key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,yes,change,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:53:205.750000:3,LH,53,205.750000,m.52 beat 2.750,3,0.25,0.55,0.3,0.375,medium,P1,1,287.5,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000,key-release-grid;next-voice-onset;P1.5-extended,yes,hold,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:55:201.000000:2,LH,55,201.000000,m.51 beat 2.000,2,0.125,2.420833333,2.295833333,2.25,medium,P1,1,280.5,0.25,0,0,labeled,0.062500;0.125000;0.166667;0.166667;0.187500;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;2.250000,key-release-grid;next-voice-onset;P1.5-extended,yes,change,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:55:206.750000:2,LH,55,206.750000,m.52 beat 3.750,2,0.25,2.389583333,2.139583333,0.375,medium,P1,1,288.75,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000,key-release-grid;next-voice-onset;P1.5-extended,yes,hold,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:56:200.125000:3,LH,56,200.125000,m.51 beat 1.125,3,0.25,0.579166667,0.329166667,0.375,medium,P1,1,279.5,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000,key-release-grid;next-voice-onset;P1.5-extended,uncertain,uncertain,none,0.25,,boundary/uncertain event; decision follows score/readability
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:56:205.500000:2,LH,56,205.500000,m.52 beat 2.500,2,0.75,0.8,0.05,1.0,normal,P1,1,287.25,0.25,0,0,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.666667;0.750000;1.000000,key-release-grid+pedal-acoustic-grid;next-voice-onset;P1.5-extended,no,hold,none,0.25,,key duration 0.750 exceeds notation 0.25 (pedal/sustain hold); score convention kept
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:56:211.875000:2,LH,56,211.875000,m.53 beat 4.875,2,0.125,0.125,0.0,4.625,normal,P1,1,296.25,0.25,0,0,labeled,0.062500;0.125000;0.166667;0.166667;0.187500;0.250000;0.333333;0.333333;0.375000;0.500000;1.000000;4.625000,barline+key-release-grid+pedal-acoustic-grid;next-voice-onset;P1.5-extended,no,release,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:57:210.750000:2,LH,57,210.750000,m.53 beat 3.750,2,0.125,1.029166667,0.904166667,0.75,medium,P1,1,294.75,0.25,0,0,labeled,0.062500;0.125000;0.166667;0.166667;0.187500;0.250000;0.333333;0.333333;0.375000;0.500000;0.750000,key-release-grid;next-voice-onset;P1.5-extended,yes,hold,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:57:211.500000:2,LH,57,211.500000,m.53 beat 4.500,2,0.125,0.279166667,0.154166667,0.375,normal,P1,1,295.75,0.25,0,0,ambiguous-candidate,0.062500;0.125000;0.166667;0.166667;0.187500;0.250000;0.333333;0.333333;0.375000,key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,no,hold,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_1_51,ChopinEtudes_op_10_1,Chopin,Etudes_op_10_1,ChopinEtudes_op_10_1:LH:58:207.125000:2,LH,58,207.125000,m.52 beat 4.125,2,0.125,2.014583333,1.889583333,3.625,medium,P1,1,289.25,0.25,0,0,labeled,0.062500;0.125000;0.166667;0.166667;0.187500;0.250000;0.333333;0.333333;0.375000;0.500000;0.875000;1.000000;2.000000;3.625000,barline;key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,yes,hold,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
