pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
60,69,2,201.125,0.28125,0.125,2.295833333,2.170833333,0.208333333,0.125,0.0,2.170833333,0,0,0,0.718475784,key-release-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:60:201.125000:2,medium,,,ambiguous-candidate,external,P1,1,280.75,0.25,0,0,,,,,,
60,69,2,201.125,0.28125,0.125,2.295833333,2.170833333,0.208333333,0.208333333,0.083333333,2.0875,0,0,1,0.632956107,next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:60:201.125000:2,medium,,,ambiguous-candidate,external,P1,1,280.75,0.25,0,0,,,,,,
64,72,2,201.333333333,0.333333333,0.125,2.0875,1.9625,0.166666667,0.125,0.0,1.9625,0,0,0,0.723723377,key-release-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:64:201.333333:2,medium,,,ambiguous-candidate,external,P1,1,281.0,0.25,0,0,,,,,,
64,72,2,201.333333333,0.333333333,0.125,2.0875,1.9625,0.166666667,0.166666667,0.041666667,1.920833333,0,0,1,0.68897079,next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:64:201.333333:2,medium,,,ambiguous-candidate,external,P1,1,281.0,0.25,0,0,,,,,,
60,71,2,201.5,0.375,0.125,1.920833333,1.795833333,0.125,0.125,0.0,1.795833333,0,0,1,0.748975798,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:60:201.500000:2,medium,1,reference-score,labeled,external,P1,1,281.25,0.25,0,0,,,,,,
67,80,2,201.625,0.40625,0.125,1.795833333,1.670833333,0.125,0.125,0.0,1.670833333,0,0,1,0.753665074,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:67:201.625000:2,medium,1,reference-score,labeled,external,P1,1,281.5,0.25,0,0,,,,,,
72,82,2,201.75,0.4375,0.125,1.670833333,1.545833333,0.25,0.125,0.0,1.545833333,0,0,0,0.739113236,key-release-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:201.750000:2,medium,,,ambiguous-candidate,external,P1,1,281.75,0.25,0,0,,,,,,
72,82,2,201.75,0.4375,0.125,1.670833333,1.545833333,0.25,0.25,0.125,1.420833333,0,0,1,0.610603645,next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:201.750000:2,medium,,,ambiguous-candidate,external,P1,1,281.75,0.25,0,0,,,,,,
76,85,2,202.0,0.5,0.125,1.420833333,1.295833333,0.125,0.125,0.0,1.295833333,0,0,1,0.772797346,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:76:202.000000:2,medium,1,reference-score,labeled,external,P1,1,282.0,0.25,0,0,,,,,,
72,84,2,202.125,0.53125,0.125,1.295833333,1.170833333,0.125,0.125,0.0,1.170833333,0,0,1,0.781341764,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:202.125000:2,medium,1,reference-score,labeled,external,P1,1,282.25,0.25,0,0,,,,,,
79,82,2,202.25,0.5625,0.125,1.170833333,1.045833333,0.125,0.125,0.0,1.045833333,0,0,1,0.791268962,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:79:202.250000:2,high,1,reference-score,labeled,external,P1,1,282.5,0.25,0,0,,,,,,
84,85,2,202.375,0.59375,0.25,1.045833333,0.795833333,0.25,0.25,0.0,0.795833333,0,0,1,0.816203036,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:84:202.375000:2,medium,1,reference-score,labeled,external,P1,1,282.75,0.25,0,0,,,,,,
88,96,2,202.625,0.65625,0.25,0.795833333,0.545833333,0.25,0.25,0.0,0.545833333,0,0,1,0.849860516,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:88:202.625000:2,medium,1,reference-score,labeled,external,P1,1,283.0,0.25,0,0,,,,,,
84,80,1,202.75,0.6875,0.25,0.670833333,0.420833333,0.25,0.25,0.0,0.420833333,0,0,1,0.870876394,key-release-grid+next-voice-onset,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:84:202.750000:1,medium,1,reference-score,labeled,external,P1,1,283.25,0.25,0,0,,,,,,
79,77,2,202.875,0.71875,0.5,0.545833333,0.045833333,0.5,0.5,0.0,0.045833333,0,0,1,0.956621287,key-release-grid+next-voice-onset+pedal-acoustic-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:79:202.875000:2,normal,,,reference-duration-not-candidate,external,P1,1,283.5,0.25,0,0,,,,,,
72,84,1,203.0,0.75,0.125,0.420833333,0.295833333,0.75,0.125,0.0,0.295833333,0,0,0,0.875293361,key-release-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:203.000000:1,medium,,,ambiguous-candidate,external,P1,1,283.75,0.25,0,0,,,,,,
72,84,1,203.0,0.75,0.125,0.420833333,0.295833333,0.75,0.333333333,0.208333333,0.0875,0,0,0,0.686549572,pedal-acoustic-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:203.000000:1,medium,,,ambiguous-candidate,external,P1,1,283.75,0.25,0,0,,,,,,
72,84,1,203.0,0.75,0.125,0.420833333,0.295833333,0.75,0.375,0.25,0.045833333,0,0,0,0.661192749,pedal-acoustic-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:203.000000:1,medium,,,ambiguous-candidate,external,P1,1,283.75,0.25,0,0,,,,,,
72,84,1,203.0,0.75,0.125,0.420833333,0.295833333,0.75,0.5,0.375,0.079166667,0,0,0,0.55799982,pedal-acoustic-grid,ChopinEtudes_op_10_1,RH,ChopinEtudes_op_10_1:RH:72:203.000000:1,medium,,,ambiguous-candidate,external,P1,1,283.75,0.25,0,0,,,,,,
