pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
71,57,1,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.125,0.0,3.380208333,0,0,0,0.704328456,key-release-grid,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:71:158.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
71,57,1,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.375,0.25,3.130208333,0,0,1,0.450414266,next-voice-onset,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:71:158.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
77,63,1,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.125,0.0,3.380208333,0,0,0,0.704328456,key-release-grid,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:77:158.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
77,63,1,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.375,0.25,3.130208333,0,0,1,0.450414266,next-voice-onset,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:77:158.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
68,52,2,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.125,0.0,3.380208333,0,0,0,0.704328456,key-release-grid,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:68:158.000000:2,medium,,,unmatched,external,,,,,,,,,,,,
68,52,2,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.375,0.25,3.130208333,0,0,1,0.450414266,next-voice-onset,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:68:158.000000:2,medium,,,unmatched,external,,,,,,,,,,,,
61,55,3,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.125,0.0,3.380208333,0,0,0,0.704328456,key-release-grid,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:61:158.000000:3,medium,0,reference-score,labeled,external,P1,5,152.5,0.5,0,0,,,,,,
61,55,3,158.0,0.0,0.125,3.505208333,3.380208333,0.375,0.375,0.25,3.130208333,0,0,1,0.450414266,next-voice-onset,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:61:158.000000:3,medium,1,reference-score,labeled,external,P1,5,152.5,0.5,0,0,,,,,,
71,62,1,158.375,0.1875,0.125,3.130208333,3.005208333,0.375,0.125,0.0,3.005208333,0,0,0,0.70678837,key-release-grid,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:71:158.375000:1,medium,0,reference-score,labeled,external,P1,1,153.0,0.5,0,0,,,,,,
71,62,1,158.375,0.1875,0.125,3.130208333,3.005208333,0.375,0.375,0.25,2.755208333,0,0,1,0.453734803,next-voice-onset,BeethovenPiano_Sonatas_27-1,RH,BeethovenPiano_Sonatas_27-1:RH:71:158.375000:1,medium,1,reference-score,labeled,external,P1,1,153.0,0.5,0,0,,,,,,
