hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,56,152.500000,m.51 beat 3.500,0.500000,P1,5,0,0
LH,59,152.500000,m.51 beat 3.500,0.500000,P1,5,0,0
LH,54,159.000000,m.54 beat 1.000,0.500000,P1,5,0,0
LH,58,159.000000,m.54 beat 1.000,0.500000,P1,5,0,0
LH,54,159.500000,m.54 beat 1.500,0.500000,P1,5,0,0
LH,58,159.500000,m.54 beat 1.500,0.500000,P1,5,0,0
LH,54,160.000000,m.54 beat 2.000,0.500000,P1,5,0,0
LH,58,160.000000,m.54 beat 2.000,0.500000,P1,5,0,0
LH,54,160.500000,m.54 beat 2.500,0.500000,P1,5,0,0
LH,58,160.500000,m.54 beat 2.500,0.500000,P1,5,0,0
LH,54,161.000000,m.54 beat 3.000,0.500000,P1,5,0,0
LH,58,161.000000,m.54 beat 3.000,0.500000,P1,5,0,0
RH,61,152.500000,m.51 beat 3.500,0.500000,P1,5,0,0
RH,61,153.000000,m.52 beat 1.000,0.500000,P1,5,0,0
RH,68,153.000000,m.52 beat 1.000,0.500000,P1,1,0,0
RH,71,153.000000,m.52 beat 1.000,0.500000,P1,1,0,0
RH,76,153.000000,m.52 beat 1.000,0.500000,P1,1,0,0
RH,61,153.500000,m.52 beat 1.500,0.500000,P1,5,0,0
RH,68,153.500000,m.52 beat 1.500,0.500000,P1,1,0,0
RH,71,153.500000,m.52 beat 1.500,0.500000,P1,1,0,0
RH,77,153.500000,m.52 beat 1.500,0.500000,P1,1,0,0
RH,61,154.000000,m.52 beat 2.000,0.500000,P1,5,0,0
RH,68,154.000000,m.52 beat 2.000,0.500000,P1,1,0,0
RH,71,154.000000,m.52 beat 2.000,0.500000,P1,1,0,0
RH,77,154.000000,m.52 beat 2.000,0.500000,P1,1,0,0
RH,61,154.500000,m.52 beat 2.500,0.500000,P1,5,0,0
RH,68,154.500000,m.52 beat 2.500,0.500000,P1,1,0,0
RH,71,154.500000,m.52 beat 2.500,0.500000,P1,1,0,0
RH,77,154.500000,m.52 beat 2.500,0.500000,P1,1,0,0
RH,61,155.000000,m.52 beat 3.000,0.500000,P1,5,0,0
RH,68,155.000000,m.52 beat 3.000,0.500000,P1,1,0,0
RH,71,155.000000,m.52 beat 3.000,0.500000,P1,1,0,0
RH,77,155.000000,m.52 beat 3.000,0.500000,P1,1,0,0
RH,61,155.500000,m.52 beat 3.500,0.500000,P1,5,0,0
RH,68,155.500000,m.52 beat 3.500,0.500000,P1,1,0,0
RH,71,155.500000,m.52 beat 3.500,0.500000,P1,1,0,0
RH,77,155.500000,m.52 beat 3.500,0.500000,P1,1,0,0
RH,61,156.000000,m.53 beat 1.000,0.500000,P1,5,0,0
RH,68,156.000000,m.53 beat 1.000,0.500000,P1,1,0,0
RH,71,156.000000,m.53 beat 1.000,0.500000,P1,1,0,0
RH,77,156.000000,m.53 beat 1.000,0.500000,P1,1,0,0
RH,61,156.500000,m.53 beat 1.500,0.500000,P1,5,0,0
RH,68,156.500000,m.53 beat 1.500,0.500000,P1,1,0,0
RH,71,156.500000,m.53 beat 1.500,0.500000,P1,1,0,0
RH,77,156.500000,m.53 beat 1.500,0.500000,P1,1,0,0
RH,61,157.000000,m.53 beat 2.000,0.500000,P1,5,0,0
RH,68,157.000000,m.53 beat 2.000,0.500000,P1,1,0,0
RH,71,157.000000,m.53 beat 2.000,0.500000,P1,1,0,0
RH,77,157.000000,m.53 beat 2.000,0.500000,P1,1,0,0
RH,61,157.500000,m.53 beat 2.500,0.500000,P1,5,0,0
RH,68,157.500000,m.53 beat 2.500,0.500000,P1,1,0,0
RH,71,157.500000,m.53 beat 2.500,0.500000,P1,1,0,0
RH,77,157.500000,m.53 beat 2.500,0.500000,P1,1,0,0
RH,61,158.000000,m.53 beat 3.000,0.500000,P1,5,0,0
RH,68,158.000000,m.53 beat 3.000,0.500000,P1,1,0,0
RH,71,158.000000,m.53 beat 3.000,0.500000,P1,1,0,0
RH,77,158.000000,m.53 beat 3.000,0.500000,P1,1,0,0
RH,61,158.500000,m.53 beat 3.500,0.500000,P1,5,0,0
RH,68,158.500000,m.53 beat 3.500,0.500000,P1,1,0,0
RH,71,158.500000,m.53 beat 3.500,0.500000,P1,1,0,0
RH,77,158.500000,m.53 beat 3.500,0.500000,P1,1,0,0
RH,61,159.000000,m.54 beat 1.000,0.500000,P1,5,0,0
RH,64,159.000000,m.54 beat 1.000,0.500000,P1,5,0,0
RH,78,159.000000,m.54 beat 1.000,0.500000,P1,1,0,0
RH,82,159.000000,m.54 beat 1.000,0.500000,P1,1,0,0
RH,85,159.000000,m.54 beat 1.000,0.500000,P1,1,0,0
RH,88,159.000000,m.54 beat 1.000,0.500000,P1,1,0,0
RH,90,159.000000,m.54 beat 1.000,0.500000,P1,1,0,0
RH,61,159.500000,m.54 beat 1.500,0.500000,P1,5,0,0
RH,64,159.500000,m.54 beat 1.500,0.500000,P1,5,0,0
RH,79,159.500000,m.54 beat 1.500,0.500000,P1,1,0,0
RH,82,159.500000,m.54 beat 1.500,0.500000,P1,1,0,0
RH,85,159.500000,m.54 beat 1.500,0.500000,P1,1,0,0
RH,88,159.500000,m.54 beat 1.500,0.500000,P1,1,0,0
RH,91,159.500000,m.54 beat 1.500,0.500000,P1,1,0,0
RH,61,160.000000,m.54 beat 2.000,0.500000,P1,5,0,0
RH,64,160.000000,m.54 beat 2.000,0.500000,P1,5,0,0
RH,79,160.000000,m.54 beat 2.000,0.500000,P1,1,0,0
RH,82,160.000000,m.54 beat 2.000,0.500000,P1,1,0,0
RH,85,160.000000,m.54 beat 2.000,0.500000,P1,1,0,0
RH,88,160.000000,m.54 beat 2.000,0.500000,P1,1,0,0
RH,91,160.000000,m.54 beat 2.000,0.500000,P1,1,0,0
RH,61,160.500000,m.54 beat 2.500,0.500000,P1,5,0,0
RH,64,160.500000,m.54 beat 2.500,0.500000,P1,5,0,0
RH,79,160.500000,m.54 beat 2.500,0.500000,P1,1,0,0
RH,82,160.500000,m.54 beat 2.500,0.500000,P1,1,0,0
RH,85,160.500000,m.54 beat 2.500,0.500000,P1,1,0,0
RH,88,160.500000,m.54 beat 2.500,0.500000,P1,1,0,0
RH,91,160.500000,m.54 beat 2.500,0.500000,P1,1,0,0
RH,61,161.000000,m.54 beat 3.000,0.500000,P1,5,0,0
RH,64,161.000000,m.54 beat 3.000,0.500000,P1,5,0,0
RH,79,161.000000,m.54 beat 3.000,0.500000,P1,1,0,0
RH,82,161.000000,m.54 beat 3.000,0.500000,P1,1,0,0
RH,85,161.000000,m.54 beat 3.000,0.500000,P1,1,0,0
RH,88,161.000000,m.54 beat 3.000,0.500000,P1,1,0,0
RH,91,161.000000,m.54 beat 3.000,0.500000,P1,1,0,0
