pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
63,64,2,162.125,0.041666667,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:63:162.125000:2,normal,1,reference-score,labeled,external,P1,1,146.75,0.25,0,0,,,,,,
65,65,2,162.375,0.125,0.125,0.125,0.0,0.291666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:65:162.375000:2,normal,,,ambiguous-candidate,external,P1,1,147.0,0.25,0,0,,,,,,
65,65,2,162.375,0.125,0.125,0.125,0.0,0.291666667,0.291666667,0.166666667,0.166666667,0,0,1,0.726254605,next-voice-onset,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:65:162.375000:2,normal,,,ambiguous-candidate,external,P1,1,147.0,0.25,0,0,,,,,,
68,72,2,162.666666667,0.222222222,0.25,0.25,0.0,0.333333333,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:68:162.666667:2,normal,,,ambiguous-candidate,external,P1,1,147.25,0.25,0,0,,,,,,
68,72,2,162.666666667,0.222222222,0.25,0.25,0.0,0.333333333,0.333333333,0.083333333,0.083333333,0,0,1,0.838746562,key-release-grid+next-voice-onset+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:68:162.666667:2,normal,,,ambiguous-candidate,external,P1,1,147.25,0.25,0,0,,,,,,
70,73,2,163.0,0.333333333,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:70:163.000000:2,normal,1,reference-score,labeled,external,P1,1,147.5,0.25,0,0,,,,,,
72,76,2,163.25,0.416666667,0.333333333,0.333333333,0.0,1.25,0.333333333,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:72:163.250000:2,normal,,,ambiguous-candidate,external,P1,1,147.75,0.25,0,0,,,,,,
72,76,2,163.25,0.416666667,0.333333333,0.333333333,0.0,1.25,0.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:72:163.250000:2,normal,,,ambiguous-candidate,external,P1,1,147.75,0.25,0,0,,,,,,
72,76,2,163.25,0.416666667,0.333333333,0.333333333,0.0,1.25,0.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:72:163.250000:2,normal,,,ambiguous-candidate,external,P1,1,147.75,0.25,0,0,,,,,,
72,76,2,163.25,0.416666667,0.333333333,0.333333333,0.0,1.25,1.25,0.916666667,0.916666667,0,0,1,0.215133593,next-voice-onset,BachFugue_bwv_848,RH,BachFugue_bwv_848:RH:72:163.250000:2,normal,,,ambiguous-candidate,external,P1,1,147.75,0.25,0,0,,,,,,
