segment_id,piece,composer,title,event_id,hand,pitch,onset_ql,onset_location,voice,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,review_priority,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,auto_label_status,candidate_durations,candidate_sources,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision,review_class,review_note
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:44:162.666667:1,LH,44,162.666667,m.55 beat 1.667,1,0.333333333,0.333333333,0.0,1.083333333,normal,P1,5,147.25,0.25,0,0,ambiguous-candidate,0.250000;0.333333;0.375000;1.083333,key-release-grid+pedal-acoustic-grid;next-voice-onset,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:44:163.750000:1,LH,44,163.750000,m.55 beat 2.750,1,0.25,0.25,0.0,1.0,normal,P1,5,148.25,0.25,0,0,ambiguous-candidate,0.250000;0.333333;1.000000,key-release-grid+pedal-acoustic-grid;next-voice-onset,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:44:164.750000:1,LH,44,164.750000,m.55 beat 3.750,1,0.25,0.25,0.0,0.625,normal,P1,5,149.25,0.25,0,0,ambiguous-candidate,0.250000;0.333333;0.625000,barline+key-release-grid+pedal-acoustic-grid;key-release-grid+pedal-acoustic-grid;next-voice-onset,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:44:165.375000:1,LH,44,165.375000,m.56 beat 1.375,1,0.125,0.470833333,0.345833333,19.75,medium,P1,5,149.75,0.25,0,0,ambiguous-candidate,0.125000;0.333333;0.500000;2.625000;19.750000,barline;key-release-grid;next-voice-onset;pedal-acoustic-grid,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:48:162.125000:2,LH,48,162.125000,m.55 beat 1.125,2,0.25,0.25,0.0,0.25,normal,P1,5,146.75,0.25,0,0,labeled,0.250000,key-release-grid+next-voice-onset+pedal-acoustic-grid,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:49:162.375000:2,LH,49,162.375000,m.55 beat 1.375,2,0.25,0.25,0.0,0.625,normal,P1,5,147.0,0.25,0,0,ambiguous-candidate,0.250000;0.333333;0.625000,key-release-grid+pedal-acoustic-grid;next-voice-onset,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:51:163.250000:2,LH,51,163.250000,m.55 beat 2.250,2,0.25,0.25,0.0,0.25,normal,P1,5,147.75,0.25,0,0,labeled,0.250000,key-release-grid+next-voice-onset+pedal-acoustic-grid,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:53:163.000000:2,LH,53,163.000000,m.55 beat 2.000,2,0.25,0.25,0.0,0.25,normal,P1,5,147.5,0.25,0,0,labeled,0.250000,key-release-grid+next-voice-onset+pedal-acoustic-grid,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:53:163.500000:2,LH,53,163.500000,m.55 beat 2.500,2,0.25,0.25,0.0,0.5,normal,P1,5,148.0,0.25,0,0,ambiguous-candidate,0.250000;0.333333;0.500000,key-release-grid+pedal-acoustic-grid;next-voice-onset,,,,,,
Bach_Fugue_bwv_848_55,BachFugue_bwv_848,Bach,Fugue_bwv_848,BachFugue_bwv_848:LH:54:164.250000:2,LH,54,164.250000,m.55 beat 3.250,2,0.25,0.25,0.0,0.25,normal,P1,5,148.75,0.25,0,0,labeled,0.250000,key-release-grid+next-voice-onset+pedal-acoustic-grid,,,,,,
