pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
60,64,1,4.125,0.03125,0.125,0.9875,0.8625,0.25,0.125,0.0,0.8625,0,0,0,0.788806595,key-release-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:60:4.125000:1,medium,,,ambiguous-candidate,external,P1,5,2.75,0.25,0,0,,,,,,
60,64,1,4.125,0.03125,0.125,0.9875,0.8625,0.25,0.25,0.125,0.7375,0,0,1,0.668339091,next-voice-onset,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:60:4.125000:1,medium,,,ambiguous-candidate,external,P1,5,2.75,0.25,0,0,,,,,,
68,63,2,4.125,0.03125,0.125,0.9875,0.8625,1.875,0.125,0.0,0.8625,0,0,0,0.788806595,key-release-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:68:4.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
68,63,2,4.125,0.03125,0.125,0.9875,0.8625,1.875,1.0,0.875,0.0125,0,0,0,0.367919745,pedal-acoustic-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:68:4.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
68,63,2,4.125,0.03125,0.125,0.9875,0.8625,1.875,1.875,1.75,0.8875,0,0,1,0.127320132,next-voice-onset,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:68:4.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
63,70,1,4.375,0.09375,0.125,0.7375,0.6125,0.25,0.125,0.0,0.6125,0,0,0,0.819876365,key-release-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:63:4.375000:1,medium,,,ambiguous-candidate,external,P1,1,3.25,0.25,0,0,,,,,,
63,70,1,4.375,0.09375,0.125,0.7375,0.6125,0.25,0.25,0.125,0.4875,0,0,1,0.704437014,next-voice-onset,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:63:4.375000:1,medium,,,ambiguous-candidate,external,P1,1,3.25,0.25,0,0,,,,,,
63,64,1,4.625,0.15625,0.125,0.4875,0.3625,0.875,0.125,0.0,0.3625,0,0,0,0.861816167,key-release-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:63:4.625000:1,medium,,,ambiguous-candidate,external,P1,1,3.5,0.25,0,0,,,,,,
63,64,1,4.625,0.15625,0.125,0.4875,0.3625,0.875,0.333333333,0.208333333,0.154166667,0,0,0,0.669244512,pedal-acoustic-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:63:4.625000:1,medium,,,ambiguous-candidate,external,P1,1,3.5,0.25,0,0,,,,,,
63,64,1,4.625,0.15625,0.125,0.4875,0.3625,0.875,0.5,0.375,0.0125,0,0,0,0.576934572,pedal-acoustic-grid,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:63:4.625000:1,medium,,,ambiguous-candidate,external,P1,1,3.5,0.25,0,0,,,,,,
63,64,1,4.625,0.15625,0.125,0.4875,0.3625,0.875,0.875,0.75,0.3875,0,0,1,0.333224888,next-voice-onset,ChopinEtudes_op_25_12,RH,ChopinEtudes_op_25_12:RH:63:4.625000:1,medium,,,ambiguous-candidate,external,P1,1,3.5,0.25,0,0,,,,,,
