hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,55,3.000000,m.1 beat 4.000,0.250000,P1,5,0,0
LH,48,3.250000,m.1 beat 4.250,0.250000,P1,5,0,0
LH,48,3.500000,m.1 beat 4.500,0.250000,P1,5,0,0
LH,43,3.750000,m.1 beat 4.750,0.250000,P1,5,0,0
LH,55,3.750000,m.1 beat 4.750,0.250000,P1,1,0,0
LH,36,4.000000,m.2 beat 1.000,0.250000,P1,5,0,0
LH,50,4.000000,m.2 beat 1.000,0.250000,P1,1,0,0
LH,41,4.250000,m.2 beat 1.250,0.250000,P1,5,0,0
LH,56,4.250000,m.2 beat 1.250,0.250000,P1,1,0,0
LH,48,4.500000,m.2 beat 1.500,0.250000,P1,5,0,0
LH,48,4.750000,m.2 beat 1.750,0.250000,P1,5,0,0
LH,53,5.000000,m.2 beat 2.000,0.250000,P1,5,0,0
LH,53,7.000000,m.2 beat 4.000,0.250000,P1,5,0,0
LH,48,7.250000,m.2 beat 4.250,0.250000,P1,5,0,0
LH,48,7.500000,m.2 beat 4.500,0.250000,P1,5,0,0
LH,41,7.750000,m.2 beat 4.750,0.250000,P1,5,0,0
LH,56,7.750000,m.2 beat 4.750,0.250000,P1,1,0,0
LH,36,8.000000,m.3 beat 1.000,0.250000,P1,5,0,0
LH,53,8.000000,m.3 beat 1.000,0.250000,P1,1,0,0
LH,44,8.250000,m.3 beat 1.250,0.250000,P1,5,0,0
LH,48,8.500000,m.3 beat 1.500,0.250000,P1,5,0,0
LH,48,8.750000,m.3 beat 1.750,0.250000,P1,5,0,0
LH,56,9.000000,m.3 beat 2.000,0.250000,P1,5,0,0
LH,55,11.000000,m.3 beat 4.000,0.250000,P1,5,0,0
LH,48,11.250000,m.3 beat 4.250,0.250000,P1,5,0,0
LH,48,11.500000,m.3 beat 4.500,0.250000,P1,5,0,0
LH,44,11.750000,m.3 beat 4.750,0.250000,P1,5,0,0
LH,36,12.000000,m.4 beat 1.000,0.250000,P1,5,0,0
LH,51,12.000000,m.4 beat 1.000,0.250000,P1,1,0,0
LH,43,12.250000,m.4 beat 1.250,0.250000,P1,5,0,0
LH,55,12.250000,m.4 beat 1.250,0.250000,P1,1,0,0
LH,48,12.500000,m.4 beat 1.500,0.250000,P1,5,0,0
LH,48,12.750000,m.4 beat 1.750,0.250000,P1,5,0,0
LH,55,13.000000,m.4 beat 2.000,0.250000,P1,5,0,0
LH,55,15.000000,m.4 beat 4.000,0.250000,P1,5,0,0
LH,48,15.250000,m.4 beat 4.250,0.250000,P1,5,0,0
LH,48,15.500000,m.4 beat 4.500,0.250000,P1,5,0,0
LH,43,15.750000,m.4 beat 4.750,0.250000,P1,5,0,0
LH,55,15.750000,m.4 beat 4.750,0.250000,P1,1,0,0
LH,36,16.000000,m.5 beat 1.000,0.250000,P1,5,0,0
LH,50,16.000000,m.5 beat 1.000,0.250000,P1,1,0,0
LH,41,16.250000,m.5 beat 1.250,0.250000,P1,5,0,0
LH,56,16.250000,m.5 beat 1.250,0.250000,P1,1,0,0
LH,48,16.500000,m.5 beat 1.500,0.250000,P1,5,0,0
LH,48,16.750000,m.5 beat 1.750,0.250000,P1,5,0,0
LH,53,17.000000,m.5 beat 2.000,0.250000,P1,5,0,0
LH,53,19.000000,m.5 beat 4.000,0.250000,P1,5,0,0
LH,48,19.250000,m.5 beat 4.250,0.250000,P1,5,0,0
LH,48,19.500000,m.5 beat 4.500,0.250000,P1,5,0,0
LH,41,19.750000,m.5 beat 4.750,0.250000,P1,5,0,0
LH,56,19.750000,m.5 beat 4.750,0.250000,P1,1,0,0
LH,36,20.000000,m.6 beat 1.000,0.250000,P1,5,0,0
LH,51,20.000000,m.6 beat 1.000,0.250000,P1,1,0,0
LH,41,20.250000,m.6 beat 1.250,0.250000,P1,5,0,0
LH,56,20.250000,m.6 beat 1.250,0.250000,P1,1,0,0
LH,47,20.500000,m.6 beat 1.500,0.250000,P1,5,0,0
LH,48,20.750000,m.6 beat 1.750,0.250000,P1,5,0,0
LH,53,21.000000,m.6 beat 2.000,0.250000,P1,5,0,0
LH,59,21.250000,m.6 beat 2.250,0.250000,P1,5,0,0
LH,59,22.750000,m.6 beat 3.750,0.250000,P1,5,0,0
LH,53,23.000000,m.6 beat 4.000,0.250000,P1,5,0,0
LH,48,23.250000,m.6 beat 4.250,0.250000,P1,5,0,0
RH,60,2.750000,m.1 beat 3.750,0.250000,P1,5,0,0
RH,75,2.750000,m.1 beat 3.750,0.250000,P1,1,0,0
RH,67,3.000000,m.1 beat 4.000,0.250000,P1,1,0,0
