pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
67,70,2,240.0,0.0,0.125,2.010416667,1.885416667,0.333333333,0.125,0.0,1.885416667,0,0,0,0.726022484,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:67:240.000000:2,medium,,,unmatched,external,,,,,,,,,,,,
67,70,2,240.0,0.0,0.125,2.010416667,1.885416667,0.333333333,0.333333333,0.208333333,1.677083334,0,0,1,0.514881972,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:67:240.000000:2,medium,,,unmatched,external,,,,,,,,,,,,
71,78,3,240.0,0.0,0.125,2.010416667,1.885416667,0.25,0.125,0.0,1.885416667,0,0,0,0.726022484,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:240.000000:3,medium,0,reference-score,labeled,external,P1,2,115.333333333,0.333333333,0,0,,,,,,
71,78,3,240.0,0.0,0.125,2.010416667,1.885416667,0.25,0.25,0.125,1.760416667,0,0,1,0.595394361,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:240.000000:3,medium,1,reference-score,labeled,external,P1,2,115.333333333,0.333333333,0,0,,,,,,
74,81,3,240.0,0.0,0.125,2.010416667,1.885416667,0.25,0.125,0.0,1.885416667,0,0,0,0.726022484,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:240.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
74,81,3,240.0,0.0,0.125,2.010416667,1.885416667,0.25,0.25,0.125,1.760416667,0,0,1,0.595394361,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:240.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
62,88,4,240.0,0.0,0.125,2.010416667,1.885416667,0.25,0.125,0.0,1.885416667,0,0,0,0.726022484,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:240.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
62,88,4,240.0,0.0,0.125,2.010416667,1.885416667,0.25,0.25,0.125,1.760416667,0,0,1,0.595394361,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:240.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
71,78,3,240.25,0.0625,0.125,1.760416667,1.635416667,0.375,0.125,0.0,1.635416667,0,0,0,0.735126679,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:240.250000:3,medium,0,reference-score,labeled,external,P1,2,115.666666667,0.333333333,0,0,,,,,,
71,78,3,240.25,0.0625,0.125,1.760416667,1.635416667,0.375,0.375,0.25,1.385416667,0,0,1,0.491987518,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:240.250000:3,medium,1,reference-score,labeled,external,P1,2,115.666666667,0.333333333,0,0,,,,,,
74,84,3,240.25,0.0625,0.125,1.760416667,1.635416667,0.375,0.125,0.0,1.635416667,0,0,0,0.735126679,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:240.250000:3,medium,,,unmatched,external,,,,,,,,,,,,
74,84,3,240.25,0.0625,0.125,1.760416667,1.635416667,0.375,0.375,0.25,1.385416667,0,0,1,0.491987518,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:240.250000:3,medium,,,unmatched,external,,,,,,,,,,,,
62,98,4,240.25,0.0625,0.125,1.760416667,1.635416667,0.75,0.125,0.0,1.635416667,0,0,0,0.735126679,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:240.250000:4,medium,,,unmatched,external,,,,,,,,,,,,
