hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,39,216.000000,m.28 beat 1.000,3.000000,P1,5,0,0
LH,58,216.333333,m.28 beat 1.333,0.333333,P1,2,0,0
LH,58,217.666667,m.28 beat 2.667,0.333333,P1,2,0,0
LH,58,218.333333,m.28 beat 3.333,0.333333,P1,2,0,0
LH,39,219.000000,m.28 beat 4.000,0.333333,P1,5,0,0
LH,41,219.333333,m.28 beat 4.333,0.333333,P1,5,0,0
LH,42,219.666667,m.28 beat 4.667,0.333333,P1,5,0,0
LH,58,219.666667,m.28 beat 4.667,0.333333,P1,2,0,0
LH,42,220.000000,m.28 beat 5.000,3.000000,P1,5,0,0
LH,58,220.333333,m.28 beat 5.333,0.333333,P1,2,0,0
LH,58,221.666667,m.28 beat 6.667,0.333333,P1,2,0,0
LH,58,222.333333,m.28 beat 7.333,0.333333,P1,2,0,0
LH,42,223.000000,m.28 beat 8.000,0.333333,P1,5,0,0
LH,44,223.333333,m.28 beat 8.333,0.333333,P1,5,0,0
LH,46,223.666667,m.28 beat 8.667,0.333333,P1,5,0,0
LH,58,223.666667,m.28 beat 8.667,0.333333,P1,2,0,0
LH,46,224.000000,m.29 beat 1.000,1.000000,P1,5,0,0
LH,46,224.000000,m.29 beat 1.000,8.000000,P1,6,1,1
LH,59,225.000000,m.29 beat 2.000,1.000000,P1,5,0,0
LH,56,226.000000,m.29 beat 3.000,1.000000,P1,5,0,0
LH,53,227.000000,m.29 beat 4.000,1.000000,P1,5,0,0
LH,50,228.000000,m.29 beat 5.000,2.000000,P1,5,0,0
LH,50,230.000000,m.29 beat 7.000,1.750000,P1,5,0,0
LH,58,230.333333,m.29 beat 7.333,0.333333,P1,2,0,0
LH,58,231.333333,m.29 beat 8.333,0.333333,P1,2,0,0
LH,48,231.750000,m.29 beat 8.750,0.125000,P1,5,0,0
LH,50,231.875000,m.29 beat 8.875,0.125000,P1,5,0,0
LH,51,232.000000,m.30 beat 1.000,2.000000,P1,5,0,0
LH,58,232.333333,m.30 beat 1.333,0.333333,P1,2,0,0
RH,70,216.000000,m.28 beat 1.000,4.000000,P1,1,0,0
RH,63,216.666667,m.28 beat 1.667,0.333333,P1,2,0,0
RH,66,217.000000,m.28 beat 2.000,0.333333,P1,2,0,0
RH,63,217.333333,m.28 beat 2.333,0.333333,P1,2,0,0
RH,63,218.000000,m.28 beat 3.000,0.333333,P1,2,0,0
RH,63,218.666667,m.28 beat 3.667,0.333333,P1,2,0,0
RH,66,219.000000,m.28 beat 4.000,0.333333,P1,2,0,0
RH,63,219.333333,m.28 beat 4.333,0.333333,P1,2,0,0
RH,70,220.000000,m.28 beat 5.000,3.000000,P1,1,0,0
RH,63,220.666667,m.28 beat 5.667,0.333333,P1,2,0,0
RH,66,221.000000,m.28 beat 6.000,0.333333,P1,2,0,0
RH,63,221.333333,m.28 beat 6.333,0.333333,P1,2,0,0
RH,63,222.000000,m.28 beat 7.000,0.333333,P1,2,0,0
RH,63,222.666667,m.28 beat 7.667,0.333333,P1,2,0,0
RH,66,223.000000,m.28 beat 8.000,0.333333,P1,2,0,0
RH,71,223.000000,m.28 beat 8.000,1.000000,P1,1,0,0
RH,63,223.333333,m.28 beat 8.333,0.333333,P1,2,0,0
RH,70,224.000000,m.29 beat 1.000,1.000000,P1,1,0,0
RH,70,224.000000,m.29 beat 1.000,0.333333,P1,2,0,0
RH,62,224.333333,m.29 beat 1.333,0.333333,P1,2,0,0
RH,65,224.666667,m.29 beat 1.667,0.333333,P1,2,0,0
RH,77,225.000000,m.29 beat 2.000,1.000000,P1,1,0,0
RH,77,225.000000,m.29 beat 2.000,0.333333,P1,2,0,0
RH,65,225.333333,m.29 beat 2.333,0.333333,P1,2,0,0
RH,68,225.666667,m.29 beat 2.667,0.333333,P1,2,0,0
RH,74,226.000000,m.29 beat 3.000,1.000000,P1,1,0,0
RH,74,226.000000,m.29 beat 3.000,0.333333,P1,2,0,0
RH,65,226.333333,m.29 beat 3.333,0.333333,P1,2,0,0
RH,68,226.666667,m.29 beat 3.667,0.333333,P1,2,0,0
RH,71,227.000000,m.29 beat 4.000,1.000000,P1,1,0,0
RH,71,227.000000,m.29 beat 4.000,0.333333,P1,2,0,0
RH,65,227.333333,m.29 beat 4.333,0.333333,P1,2,0,0
RH,68,227.666667,m.29 beat 4.667,0.333333,P1,2,0,0
RH,70,228.000000,m.29 beat 5.000,1.000000,P1,1,0,0
RH,70,228.000000,m.29 beat 5.000,0.333333,P1,2,0,0
RH,65,228.333333,m.29 beat 5.333,0.333333,P1,2,0,0
RH,68,228.666667,m.29 beat 5.667,0.333333,P1,2,0,0
RH,71,229.000000,m.29 beat 6.000,1.000000,P1,1,0,0
RH,71,229.000000,m.29 beat 6.000,0.333333,P1,2,0,0
RH,65,229.333333,m.29 beat 6.333,0.333333,P1,2,0,0
RH,68,229.666667,m.29 beat 6.667,0.333333,P1,2,0,0
RH,70,230.000000,m.29 beat 7.000,1.000000,P1,1,0,0
RH,70,230.000000,m.29 beat 7.000,0.333333,P1,2,0,0
RH,65,230.666667,m.29 beat 7.667,0.333333,P1,2,0,0
RH,68,231.000000,m.29 beat 8.000,1.000000,P1,1,0,0
RH,68,231.000000,m.29 beat 8.000,0.333333,P1,2,0,0
RH,65,231.666667,m.29 beat 8.667,0.333333,P1,2,0,0
RH,68,232.000000,m.30 beat 1.000,1.000000,P1,1,0,0
RH,68,232.000000,m.30 beat 1.000,0.333333,P1,2,0,0
RH,63,232.666667,m.30 beat 1.667,0.333333,P1,2,0,0
