hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,54,77.500000,m.52 beat 2.000,0.250000,P1,5,0,0
LH,48,77.750000,m.52 beat 2.250,0.250000,P1,5,0,0
LH,47,78.000000,m.53 beat 1.000,0.250000,P1,5,0,0
LH,50,78.250000,m.53 beat 1.250,0.250000,P1,5,0,0
LH,43,78.500000,m.53 beat 1.500,0.250000,P1,5,0,0
LH,47,78.750000,m.53 beat 1.750,0.250000,P1,5,0,0
LH,50,79.000000,m.53 beat 2.000,0.250000,P1,5,0,0
LH,47,79.250000,m.53 beat 2.250,0.250000,P1,5,0,0
LH,43,79.500000,m.54 beat 1.000,0.250000,P1,5,0,0
LH,47,79.750000,m.54 beat 1.250,0.250000,P1,5,0,0
LH,38,80.000000,m.54 beat 1.500,0.250000,P1,5,0,0
LH,43,80.250000,m.54 beat 1.750,0.250000,P1,5,0,0
LH,47,80.500000,m.54 beat 2.000,0.250000,P1,5,0,0
LH,41,80.750000,m.54 beat 2.250,0.250000,P1,5,0,0
LH,40,81.000000,m.55 beat 1.000,0.250000,P1,5,0,0
LH,43,81.250000,m.55 beat 1.250,0.250000,P1,5,0,0
LH,36,81.500000,m.55 beat 1.500,0.250000,P1,5,0,0
LH,38,81.750000,m.55 beat 1.750,0.250000,P1,5,0,0
LH,40,82.000000,m.55 beat 2.000,0.250000,P1,5,0,0
LH,36,82.250000,m.55 beat 2.250,0.250000,P1,5,0,0
LH,38,82.500000,m.56 beat 1.000,0.500000,P1,5,0,0
LH,50,83.000000,m.56 beat 1.500,0.500000,P1,5,0,0
LH,54,83.000000,m.56 beat 1.500,0.500000,P1,2,0,0
LH,50,83.500000,m.56 beat 2.000,0.500000,P1,5,0,0
LH,54,83.500000,m.56 beat 2.000,0.500000,P1,2,0,0
LH,50,84.000000,m.57 beat 1.000,2.000000,P1,6,1,1
LH,54,84.000000,m.57 beat 1.000,1.250000,P1,5,1,1
LH,57,84.500000,m.57 beat 1.500,0.250000,P1,1,0,0
LH,52,85.250000,m.57 beat 2.250,0.125000,P1,5,0,0
LH,54,85.375000,m.57 beat 2.375,0.125000,P1,5,0,0
LH,55,85.500000,m.58 beat 1.000,0.500000,P1,5,0,0
LH,59,85.500000,m.58 beat 1.000,0.250000,P1,1,0,0
LH,50,86.000000,m.58 beat 1.500,0.500000,P1,6,0,0
LH,55,86.000000,m.58 beat 1.500,0.500000,P1,5,0,0
LH,59,86.000000,m.58 beat 1.500,0.250000,P1,1,0,0
LH,50,86.500000,m.58 beat 2.000,0.500000,P1,6,0,0
LH,55,86.500000,m.58 beat 2.000,0.500000,P1,5,0,0
LH,50,87.000000,m.59 beat 1.000,1.250000,P1,6,1,1
LH,55,87.000000,m.59 beat 1.000,0.500000,P1,5,0,0
LH,59,87.000000,m.59 beat 1.000,0.250000,P1,1,0,0
LH,55,87.500000,m.59 beat 1.500,0.250000,P1,1,0,0
LH,59,87.750000,m.59 beat 1.750,0.250000,P1,1,0,0
LH,49,88.250000,m.59 beat 2.250,0.125000,P1,6,0,0
LH,59,88.250000,m.59 beat 2.250,0.250000,P1,1,0,0
LH,50,88.375000,m.59 beat 2.375,0.125000,P1,6,0,0
LH,52,88.500000,m.60 beat 1.000,0.500000,P1,5,0,0
LH,55,88.500000,m.60 beat 1.000,0.250000,P1,1,0,0
LH,58,88.750000,m.60 beat 1.250,0.250000,P1,1,0,0
LH,38,89.000000,m.60 beat 1.500,0.500000,P1,5,0,0
LH,43,89.000000,m.60 beat 1.500,0.500000,P1,5,0,0
LH,46,89.000000,m.60 beat 1.500,0.500000,P1,5,0,0
LH,52,89.000000,m.60 beat 1.500,0.250000,P1,1,0,0
LH,55,89.250000,m.60 beat 1.750,0.250000,P1,1,0,0
LH,38,89.500000,m.60 beat 2.000,0.500000,P1,5,0,0
LH,43,89.500000,m.60 beat 2.000,0.500000,P1,5,0,0
LH,46,89.500000,m.60 beat 2.000,0.500000,P1,5,0,0
LH,58,89.500000,m.60 beat 2.000,0.250000,P1,1,0,0
LH,50,89.750000,m.60 beat 2.250,0.250000,P1,1,0,0
LH,38,90.000000,m.61 beat 1.000,0.500000,P1,6,0,0
LH,49,90.000000,m.61 beat 1.000,1.250000,P1,5,1,1
LH,58,90.250000,m.61 beat 1.250,0.250000,P1,1,0,0
LH,57,90.500000,m.61 beat 1.500,0.250000,P1,1,0,0
LH,55,90.750000,m.61 beat 1.750,0.250000,P1,1,0,0
RH,67,78.500000,m.53 beat 1.500,0.500000,P1,2,0,0
RH,71,78.500000,m.53 beat 1.500,0.500000,P1,1,0,0
RH,67,79.000000,m.53 beat 2.000,0.500000,P1,2,0,0
RH,71,79.000000,m.53 beat 2.000,0.500000,P1,1,0,0
RH,67,79.500000,m.54 beat 1.000,0.500000,P1,2,0,0
RH,71,79.500000,m.54 beat 1.000,1.250000,P1,1,1,1
RH,65,80.000000,m.54 beat 1.500,0.250000,P1,2,0,0
RH,64,80.250000,m.54 beat 1.750,0.250000,P1,2,0,0
RH,62,80.500000,m.54 beat 2.000,0.500000,P1,2,0,0
RH,71,80.750000,m.54 beat 2.250,0.500000,P1,1,1,1
RH,60,81.000000,m.55 beat 1.000,2.000000,P1,2,1,1
RH,71,81.250000,m.55 beat 1.250,0.250000,P1,1,0,0
RH,69,81.500000,m.55 beat 1.500,0.250000,P1,1,0,0
RH,66,81.750000,m.55 beat 1.750,0.250000,P1,1,0,0
RH,67,82.000000,m.55 beat 2.000,0.250000,P1,1,0,0
RH,64,82.250000,m.55 beat 2.250,0.250000,P1,1,0,0
RH,66,82.500000,m.56 beat 1.000,0.250000,P1,1,0,0
RH,69,82.750000,m.56 beat 1.250,0.250000,P1,1,0,0
RH,62,83.000000,m.56 beat 1.500,0.250000,P1,1,0,0
RH,66,83.250000,m.56 beat 1.750,0.250000,P1,1,0,0
RH,69,83.500000,m.56 beat 2.000,0.250000,P1,1,0,0
RH,66,83.750000,m.56 beat 2.250,0.250000,P1,1,0,0
RH,62,84.000000,m.57 beat 1.000,0.250000,P1,1,0,0
RH,66,84.250000,m.57 beat 1.250,0.250000,P1,1,0,0
RH,62,84.750000,m.57 beat 1.750,0.250000,P1,1,0,0
RH,66,85.000000,m.57 beat 2.000,0.250000,P1,1,0,0
RH,60,85.250000,m.57 beat 2.250,0.250000,P1,1,0,0
RH,62,85.750000,m.58 beat 1.250,0.250000,P1,1,0,0
RH,62,86.250000,m.58 beat 1.750,0.250000,P1,1,0,0
RH,67,86.500000,m.58 beat 2.000,0.250000,P1,1,0,0
RH,62,86.750000,m.58 beat 2.250,0.250000,P1,1,0,0
RH,62,87.250000,m.59 beat 1.250,0.250000,P1,1,0,0
RH,62,88.000000,m.59 beat 2.000,0.250000,P1,1,0,0
RH,64,91.000000,m.61 beat 2.000,0.250000,P1,1,0,0
