hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,44,292.000000,m.147 beat 1.000,0.500000,P1,5,0,0
LH,52,292.000000,m.147 beat 1.000,0.500000,P1,5,0,0
LH,59,292.250000,m.147 beat 1.250,0.500000,P1,1,0,0
LH,41,292.500000,m.147 beat 1.500,0.500000,P1,5,0,0
LH,51,292.500000,m.147 beat 1.500,0.500000,P1,5,0,0
LH,59,292.750000,m.147 beat 1.750,0.500000,P1,1,0,0
LH,40,293.000000,m.147 beat 2.000,0.500000,P1,5,0,0
LH,52,293.000000,m.147 beat 2.000,0.500000,P1,5,0,0
LH,59,293.250000,m.147 beat 2.250,0.500000,P1,1,0,0
LH,52,293.500000,m.147 beat 2.500,0.500000,P1,5,0,0
LH,56,293.500000,m.147 beat 2.500,0.500000,P1,5,0,0
LH,45,294.000000,m.148 beat 1.000,0.500000,P1,5,0,0
LH,57,294.000000,m.148 beat 1.000,0.500000,P1,5,0,0
LH,48,294.500000,m.148 beat 1.500,0.500000,P1,5,0,0
LH,47,295.000000,m.148 beat 2.000,0.500000,P1,5,0,0
LH,59,295.000000,m.148 beat 2.000,0.500000,P1,5,0,0
LH,45,295.500000,m.148 beat 2.500,0.500000,P1,5,0,0
LH,57,295.500000,m.148 beat 2.500,0.500000,P1,5,0,0
LH,44,296.000000,m.149 beat 1.000,0.500000,P1,5,0,0
LH,56,296.000000,m.149 beat 1.000,0.500000,P1,5,0,0
LH,40,296.500000,m.149 beat 1.500,0.500000,P1,5,0,0
LH,52,296.500000,m.149 beat 1.500,0.500000,P1,5,0,0
LH,42,297.000000,m.149 beat 2.000,0.500000,P1,5,0,0
LH,54,297.000000,m.149 beat 2.000,0.500000,P1,5,0,0
LH,44,297.500000,m.149 beat 2.500,0.500000,P1,5,0,0
LH,56,297.500000,m.149 beat 2.500,0.500000,P1,5,0,0
LH,45,298.000000,m.150 beat 1.000,0.500000,P1,5,0,0
LH,57,298.000000,m.150 beat 1.000,0.500000,P1,5,0,0
LH,48,298.500000,m.150 beat 1.500,0.500000,P1,5,0,0
LH,47,299.000000,m.150 beat 2.000,0.500000,P1,5,0,0
LH,59,299.000000,m.150 beat 2.000,0.500000,P1,5,0,0
LH,45,299.500000,m.150 beat 2.500,0.500000,P1,5,0,0
LH,57,299.500000,m.150 beat 2.500,0.500000,P1,5,0,0
RH,64,292.250000,m.147 beat 1.250,0.500000,P1,1,0,0
RH,63,292.750000,m.147 beat 1.750,0.500000,P1,1,0,0
RH,69,292.750000,m.147 beat 1.750,0.500000,P1,1,0,0
RH,64,293.250000,m.147 beat 2.250,0.500000,P1,1,0,0
RH,68,293.250000,m.147 beat 2.250,0.500000,P1,1,0,0
RH,64,293.750000,m.147 beat 2.750,0.250000,P1,1,0,0
RH,64,294.000000,m.148 beat 1.000,0.500000,P1,1,0,0
RH,69,294.000000,m.148 beat 1.000,0.500000,P1,1,0,0
RH,72,294.000000,m.148 beat 1.000,0.500000,P1,1,0,0
RH,76,294.000000,m.148 beat 1.000,0.500000,P1,1,0,0
RH,60,294.500000,m.148 beat 1.500,0.500000,P1,5,0,0
RH,64,294.750000,m.148 beat 1.750,0.500000,P1,1,0,0
RH,76,294.750000,m.148 beat 1.750,0.500000,P1,1,0,0
RH,64,295.250000,m.148 beat 2.250,0.500000,P1,1,0,0
RH,74,295.250000,m.148 beat 2.250,0.500000,P1,1,0,0
RH,76,295.250000,m.148 beat 2.250,0.500000,P1,1,0,0
RH,64,295.750000,m.148 beat 2.750,0.250000,P1,1,0,0
RH,72,295.750000,m.148 beat 2.750,0.250000,P1,1,0,0
RH,76,295.750000,m.148 beat 2.750,0.250000,P1,1,0,0
RH,64,296.250000,m.149 beat 1.250,0.500000,P1,1,0,0
RH,71,296.250000,m.149 beat 1.250,0.500000,P1,1,0,0
RH,76,296.250000,m.149 beat 1.250,0.500000,P1,1,0,0
RH,71,296.750000,m.149 beat 1.750,0.500000,P1,1,0,0
RH,83,296.750000,m.149 beat 1.750,0.500000,P1,1,0,0
RH,64,297.250000,m.149 beat 2.250,0.500000,P1,1,0,0
RH,69,297.250000,m.149 beat 2.250,0.500000,P1,1,0,0
RH,76,297.250000,m.149 beat 2.250,0.500000,P1,1,0,0
RH,64,297.750000,m.149 beat 2.750,0.250000,P1,1,0,0
RH,71,297.750000,m.149 beat 2.750,0.250000,P1,1,0,0
RH,76,297.750000,m.149 beat 2.750,0.250000,P1,1,0,0
RH,64,298.000000,m.150 beat 1.000,0.500000,P1,1,0,0
RH,69,298.000000,m.150 beat 1.000,0.500000,P1,1,0,0
RH,72,298.000000,m.150 beat 1.000,0.500000,P1,1,0,0
RH,76,298.000000,m.150 beat 1.000,0.500000,P1,1,0,0
RH,60,298.500000,m.150 beat 1.500,0.500000,P1,5,0,0
RH,64,298.750000,m.150 beat 1.750,0.500000,P1,1,0,0
RH,76,298.750000,m.150 beat 1.750,0.500000,P1,1,0,0
RH,64,299.250000,m.150 beat 2.250,0.500000,P1,1,0,0
RH,74,299.250000,m.150 beat 2.250,0.500000,P1,1,0,0
RH,76,299.250000,m.150 beat 2.250,0.500000,P1,1,0,0
RH,64,299.750000,m.150 beat 2.750,0.250000,P1,1,0,0
RH,72,299.750000,m.150 beat 2.750,0.250000,P1,1,0,0
RH,76,299.750000,m.150 beat 2.750,0.250000,P1,1,0,0
