hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,47,56.000000,m.15 beat 1.000,0.333333,P1,5,0,0
LH,55,56.000000,m.15 beat 1.000,2.000000,P1,6,0,0
LH,59,56.000000,m.15 beat 1.000,0.333333,P1,5,0,0
LH,46,56.333333,m.15 beat 1.333,0.333333,P1,5,0,0
LH,58,56.333333,m.15 beat 1.333,0.333333,P1,5,0,0
LH,47,56.666667,m.15 beat 1.667,0.333333,P1,5,0,0
LH,59,56.666667,m.15 beat 1.667,0.333333,P1,5,0,0
LH,49,57.000000,m.15 beat 2.000,0.333333,P1,5,0,0
LH,50,57.333333,m.15 beat 2.333,0.333333,P1,5,0,0
LH,52,57.666667,m.15 beat 2.667,0.333333,P1,5,0,0
LH,50,58.000000,m.15 beat 3.000,0.333333,P1,5,0,0
LH,54,58.000000,m.15 beat 3.000,1.000000,P1,6,0,0
LH,49,58.333333,m.15 beat 3.333,0.333333,P1,5,0,0
LH,47,58.666667,m.15 beat 3.667,0.333333,P1,5,0,0
LH,59,58.666667,m.15 beat 3.667,0.333333,P1,5,0,0
LH,46,59.000000,m.15 beat 4.000,0.333333,P1,5,0,0
LH,58,59.000000,m.15 beat 4.000,0.333333,P1,5,0,0
LH,47,59.333333,m.15 beat 4.333,0.333333,P1,5,0,0
LH,59,59.333333,m.15 beat 4.333,0.333333,P1,5,0,0
LH,49,59.666667,m.15 beat 4.667,0.333333,P1,5,0,0
LH,47,60.000000,m.16 beat 1.000,0.333333,P1,5,0,0
LH,55,60.000000,m.16 beat 1.000,2.000000,P1,6,0,0
LH,59,60.000000,m.16 beat 1.000,0.333333,P1,5,0,0
LH,46,60.333333,m.16 beat 1.333,0.333333,P1,5,0,0
LH,58,60.333333,m.16 beat 1.333,0.333333,P1,5,0,0
LH,47,60.666667,m.16 beat 1.667,0.333333,P1,5,0,0
LH,59,60.666667,m.16 beat 1.667,0.333333,P1,5,0,0
LH,49,61.000000,m.16 beat 2.000,0.333333,P1,5,0,0
LH,50,61.333333,m.16 beat 2.333,0.333333,P1,5,0,0
LH,52,61.666667,m.16 beat 2.667,0.333333,P1,5,0,0
LH,50,62.000000,m.16 beat 3.000,0.333333,P1,5,0,0
LH,54,62.000000,m.16 beat 3.000,1.000000,P1,6,0,0
LH,49,62.333333,m.16 beat 3.333,0.333333,P1,5,0,0
LH,47,62.666667,m.16 beat 3.667,0.333333,P1,5,0,0
LH,59,62.666667,m.16 beat 3.667,0.333333,P1,5,0,0
LH,46,63.000000,m.16 beat 4.000,0.333333,P1,5,0,0
LH,58,63.000000,m.16 beat 4.000,0.333333,P1,5,0,0
LH,47,63.333333,m.16 beat 4.333,0.333333,P1,5,0,0
LH,59,63.333333,m.16 beat 4.333,0.333333,P1,5,0,0
LH,49,63.666667,m.16 beat 4.667,0.333333,P1,5,0,0
LH,47,64.000000,m.17 beat 1.000,0.333333,P1,5,0,0
LH,53,64.000000,m.17 beat 1.000,2.000000,P1,7,0,0
LH,55,64.000000,m.17 beat 1.000,2.000000,P1,7,0,0
LH,59,64.000000,m.17 beat 1.000,0.333333,P1,5,0,0
LH,46,64.333333,m.17 beat 1.333,0.333333,P1,5,0,0
LH,58,64.333333,m.17 beat 1.333,0.333333,P1,5,0,0
LH,47,64.666667,m.17 beat 1.667,0.333333,P1,5,0,0
