pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
62,82,2,266.125,0.0625,0.125,1.7,1.575,0.625,0.125,0.0,1.575,0,0,0,0.737767952,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:62:266.125000:2,medium,1,reference-score,labeled,external,P1,5,244.25,0.25,0,0,,,,,,
62,82,2,266.125,0.0625,0.125,1.7,1.575,0.625,0.625,0.5,1.075,0,0,1,0.346333305,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:62:266.125000:2,medium,0,reference-score,labeled,external,P1,5,244.25,0.25,0,0,,,,,,
71,80,2,266.125,0.0625,0.125,1.7,1.575,0.625,0.125,0.0,1.575,0,0,0,0.737767952,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:71:266.125000:2,medium,1,reference-score,labeled,external,P1,1,244.25,0.25,0,0,,,,,,
71,80,2,266.125,0.0625,0.125,1.7,1.575,0.625,0.625,0.5,1.075,0,0,1,0.346333305,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:71:266.125000:2,medium,0,reference-score,labeled,external,P1,1,244.25,0.25,0,0,,,,,,
76,10,3,266.125,0.0625,0.125,1.7,1.575,0.25,0.125,0.0,1.575,0,0,0,0.737767952,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:76:266.125000:3,medium,,,unmatched,external,,,,,,,,,,,,
76,10,3,266.125,0.0625,0.125,1.7,1.575,0.25,0.25,0.125,1.45,0,0,1,0.609040648,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:76:266.125000:3,medium,,,unmatched,external,,,,,,,,,,,,
80,55,3,266.125,0.0625,0.125,1.7,1.575,0.25,0.125,0.0,1.575,0,0,0,0.737767952,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:80:266.125000:3,medium,,,unmatched,external,,,,,,,,,,,,
80,55,3,266.125,0.0625,0.125,1.7,1.575,0.25,0.25,0.125,1.45,0,0,1,0.609040648,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:80:266.125000:3,medium,,,unmatched,external,,,,,,,,,,,,
83,78,3,266.125,0.0625,0.125,1.7,1.575,0.25,0.125,0.0,1.575,0,0,0,0.737767952,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:83:266.125000:3,medium,,,ambiguous-candidate,external,P1,1,244.25,0.25,0,0,,,,,,
83,78,3,266.125,0.0625,0.125,1.7,1.575,0.25,0.25,0.125,1.45,0,0,1,0.609040648,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:83:266.125000:3,medium,,,ambiguous-candidate,external,P1,1,244.25,0.25,0,0,,,,,,
71,81,3,266.375,0.1875,0.125,1.45,1.325,0.125,0.125,0.0,1.325,0,0,1,0.770981403,key-release-grid+next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:71:266.375000:3,medium,1,reference-score,labeled,external,P1,1,244.5,0.25,0,0,,,,,,
83,84,3,266.375,0.1875,0.125,1.45,1.325,0.125,0.125,0.0,1.325,0,0,1,0.770981403,key-release-grid+next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:83:266.375000:3,medium,1,reference-score,labeled,external,P1,1,244.5,0.25,0,0,,,,,,
80,49,3,266.5,0.25,0.125,1.325,1.2,0.166666667,0.125,0.0,1.2,0,0,0,0.75923194,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:80:266.500000:3,medium,,,unmatched,external,,,,,,,,,,,,
80,49,3,266.5,0.25,0.125,1.325,1.2,0.166666667,0.166666667,0.041666667,1.158333333,0,0,1,0.726299916,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:80:266.500000:3,medium,,,unmatched,external,,,,,,,,,,,,
71,65,3,266.666666667,0.333333333,0.125,1.158333333,1.033333333,0.208333333,0.125,0.0,1.033333333,0,0,0,0.772346055,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:71:266.666667:3,medium,,,ambiguous-candidate,external,P1,1,244.75,0.25,0,0,,,,,,
71,65,3,266.666666667,0.333333333,0.125,1.158333333,1.033333333,0.208333333,0.208333333,0.083333333,0.95,0,0,1,0.692491963,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:71:266.666667:3,medium,,,ambiguous-candidate,external,P1,1,244.75,0.25,0,0,,,,,,
83,81,3,266.666666667,0.333333333,0.125,1.158333333,1.033333333,0.208333333,0.125,0.0,1.033333333,0,0,0,0.772346055,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:83:266.666667:3,medium,,,ambiguous-candidate,external,P1,1,244.75,0.25,0,0,,,,,,
83,81,3,266.666666667,0.333333333,0.125,1.158333333,1.033333333,0.208333333,0.208333333,0.083333333,0.95,0,0,1,0.692491963,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:83:266.666667:3,medium,,,ambiguous-candidate,external,P1,1,244.75,0.25,0,0,,,,,,
80,26,2,266.75,0.375,0.125,1.075,0.95,0.125,0.125,0.0,0.95,0,0,1,0.799954755,key-release-grid+next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:80:266.750000:2,medium,,,unmatched,external,,,,,,,,,,,,
71,66,2,266.875,0.4375,0.125,0.95,0.825,0.25,0.125,0.0,0.825,0,0,0,0.792894173,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:71:266.875000:2,medium,,,ambiguous-candidate,external,P1,1,245.0,0.25,0,0,,,,,,
71,66,2,266.875,0.4375,0.125,0.95,0.825,0.25,0.25,0.125,0.7,0,0,1,0.673088179,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:71:266.875000:2,medium,,,ambiguous-candidate,external,P1,1,245.0,0.25,0,0,,,,,,
83,68,2,266.875,0.4375,0.125,0.95,0.825,0.25,0.125,0.0,0.825,0,0,0,0.792894173,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:83:266.875000:2,medium,,,ambiguous-candidate,external,P1,1,245.0,0.25,0,0,,,,,,
83,68,2,266.875,0.4375,0.125,0.95,0.825,0.25,0.25,0.125,0.7,0,0,1,0.673088179,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:83:266.875000:2,medium,,,ambiguous-candidate,external,P1,1,245.0,0.25,0,0,,,,,,
84,73,2,266.875,0.4375,0.125,0.95,0.825,0.25,0.125,0.0,0.825,0,0,0,0.792894173,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:84:266.875000:2,medium,,,unmatched,external,,,,,,,,,,,,
84,73,2,266.875,0.4375,0.125,0.95,0.825,0.25,0.25,0.125,0.7,0,0,1,0.673088179,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:84:266.875000:2,medium,,,unmatched,external,,,,,,,,,,,,
62,73,3,266.875,0.4375,0.125,0.95,0.825,0.25,0.125,0.0,0.825,0,0,0,0.792894173,key-release-grid,SchumannToccata,RH,SchumannToccata:RH:62:266.875000:3,medium,,,ambiguous-candidate,external,P1,5,245.0,0.25,0,0,,,,,,
62,73,3,266.875,0.4375,0.125,0.95,0.825,0.25,0.25,0.125,0.7,0,0,1,0.673088179,next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:62:266.875000:3,medium,,,ambiguous-candidate,external,P1,5,245.0,0.25,0,0,,,,,,
72,8,2,267.125,0.5625,0.125,0.7,0.575,0.125,0.125,0.0,0.575,0,0,1,0.845394017,key-release-grid+next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:72:267.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
73,83,2,267.125,0.5625,0.125,0.7,0.575,0.125,0.125,0.0,0.575,0,0,1,0.845394017,key-release-grid+next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:73:267.125000:2,medium,1,reference-score,labeled,external,P1,1,245.25,0.25,0,0,,,,,,
85,88,2,267.125,0.5625,0.125,0.7,0.575,0.125,0.125,0.0,0.575,0,0,1,0.845394017,key-release-grid+next-voice-onset,SchumannToccata,RH,SchumannToccata:RH:85:267.125000:2,medium,1,reference-score,labeled,external,P1,1,245.25,0.25,0,0,,,,,,
