hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
RH,60,197.000000,m.50 beat 2.000,0.500000,P1,5,0,0
RH,64,197.000000,m.50 beat 2.000,0.500000,P1,5,0,0
RH,67,197.000000,m.50 beat 2.000,0.500000,P1,5,0,0
RH,79,197.000000,m.50 beat 2.000,0.750000,P1,1,0,0
RH,60,197.500000,m.50 beat 2.500,0.500000,P1,5,0,0
RH,64,197.500000,m.50 beat 2.500,0.500000,P1,5,0,0
RH,67,197.500000,m.50 beat 2.500,0.500000,P1,5,0,0
RH,79,197.750000,m.50 beat 2.750,0.250000,P1,1,0,0
RH,60,198.000000,m.50 beat 3.000,0.500000,P1,5,0,0
RH,64,198.000000,m.50 beat 3.000,0.500000,P1,5,0,0
RH,67,198.000000,m.50 beat 3.000,0.500000,P1,5,0,0
RH,79,198.000000,m.50 beat 3.000,1.000000,P1,1,0,0
RH,60,198.500000,m.50 beat 3.500,0.500000,P1,5,0,0
RH,64,198.500000,m.50 beat 3.500,0.500000,P1,5,0,0
RH,67,198.500000,m.50 beat 3.500,0.500000,P1,5,0,0
RH,60,199.000000,m.50 beat 4.000,0.500000,P1,5,0,0
RH,64,199.000000,m.50 beat 4.000,0.500000,P1,5,0,0
RH,67,199.000000,m.50 beat 4.000,0.500000,P1,5,0,0
RH,76,199.000000,m.50 beat 4.000,0.750000,P1,1,0,0
RH,60,199.500000,m.50 beat 4.500,0.500000,P1,5,0,0
RH,64,199.500000,m.50 beat 4.500,0.500000,P1,5,0,0
RH,67,199.500000,m.50 beat 4.500,0.500000,P1,5,0,0
RH,72,199.750000,m.50 beat 4.750,0.250000,P1,1,0,0
RH,60,200.000000,m.51 beat 1.000,0.500000,P1,5,0,0
RH,62,200.000000,m.51 beat 1.000,0.500000,P1,5,0,0
RH,65,200.000000,m.51 beat 1.000,0.500000,P1,5,0,0
RH,67,200.000000,m.51 beat 1.000,0.500000,P1,5,0,0
RH,71,200.000000,m.51 beat 1.000,1.000000,P1,1,0,0
RH,60,200.500000,m.51 beat 1.500,0.500000,P1,5,0,0
RH,62,200.500000,m.51 beat 1.500,0.500000,P1,5,0,0
RH,65,200.500000,m.51 beat 1.500,0.500000,P1,5,0,0
RH,67,200.500000,m.51 beat 1.500,0.500000,P1,5,0,0
RH,60,201.000000,m.51 beat 2.000,0.500000,P1,5,0,0
RH,62,201.000000,m.51 beat 2.000,0.500000,P1,5,0,0
RH,65,201.000000,m.51 beat 2.000,0.500000,P1,5,0,0
RH,67,201.000000,m.51 beat 2.000,0.500000,P1,5,0,0
RH,71,201.000000,m.51 beat 2.000,2.000000,P1,1,0,0
RH,60,201.500000,m.51 beat 2.500,0.500000,P1,5,0,0
RH,62,201.500000,m.51 beat 2.500,0.500000,P1,5,0,0
RH,65,201.500000,m.51 beat 2.500,0.500000,P1,5,0,0
RH,67,201.500000,m.51 beat 2.500,0.500000,P1,5,0,0
RH,60,202.000000,m.51 beat 3.000,0.500000,P1,5,0,0
RH,62,202.000000,m.51 beat 3.000,0.500000,P1,5,0,0
RH,65,202.000000,m.51 beat 3.000,0.500000,P1,5,0,0
