hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,45,1256.000000,m.315 beat 1.000,0.500000,P1,5,0,0
LH,52,1257.000000,m.315 beat 2.000,0.500000,P1,5,0,0
LH,57,1258.000000,m.315 beat 3.000,0.500000,P1,5,0,0
RH,63,1256.500000,m.315 beat 1.500,0.500000,P1,1,0,0
RH,68,1257.500000,m.315 beat 2.500,0.500000,P1,1,0,0
RH,75,1258.500000,m.315 beat 3.500,0.500000,P1,1,0,0
RH,64,1259.000000,m.315 beat 4.000,0.500000,P1,5,0,0
RH,80,1259.500000,m.315 beat 4.500,0.500000,P1,1,0,0
RH,69,1260.000000,m.316 beat 1.000,0.500000,P1,5,0,0
RH,87,1260.500000,m.316 beat 1.500,0.500000,P1,1,0,0
RH,76,1261.000000,m.316 beat 2.000,0.500000,P1,5,0,0
RH,92,1261.500000,m.316 beat 2.500,0.500000,P1,1,0,0
RH,81,1262.000000,m.316 beat 3.000,0.500000,P1,5,0,0
RH,99,1262.500000,m.316 beat 3.500,0.500000,P1,1,0,0
RH,88,1263.000000,m.316 beat 4.000,0.500000,P1,5,0,0
RH,104,1263.500000,m.316 beat 4.500,0.500000,P1,1,0,0
