pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
67,82,2,1256.5,0.125,0.375,20.841145833,20.466145833,0.875,0.375,0.0,20.466145833,0,0,0,0.7,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:67:1256.500000:2,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
67,82,2,1256.5,0.125,0.375,20.841145833,20.466145833,0.875,0.333333333,0.041666667,20.5078125,0,0,0,0.64403109,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:67:1256.500000:2,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
67,82,2,1256.5,0.125,0.375,20.841145833,20.466145833,0.875,0.5,0.125,20.341145833,0,0,0,0.545160548,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:67:1256.500000:2,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
67,82,2,1256.5,0.125,0.375,20.841145833,20.466145833,0.875,0.875,0.5,19.966145833,0,0,1,0.277515609,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:67:1256.500000:2,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
60,97,3,1256.5,0.125,0.333333333,20.841145833,20.5078125,0.875,0.333333333,0.0,20.5078125,0,0,0,0.7,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1256.500000:3,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
60,97,3,1256.5,0.125,0.333333333,20.841145833,20.5078125,0.875,0.375,0.041666667,20.466145833,0,0,0,0.64403109,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1256.500000:3,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
60,97,3,1256.5,0.125,0.333333333,20.841145833,20.5078125,0.875,0.25,0.083333333,20.591145833,0,0,0,0.592537208,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1256.500000:3,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
60,97,3,1256.5,0.125,0.333333333,20.841145833,20.5078125,0.875,0.875,0.541666667,19.966145833,0,0,1,0.256925797,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1256.500000:3,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
63,90,3,1256.5,0.125,0.333333333,20.841145833,20.5078125,0.875,0.333333333,0.0,20.5078125,0,0,0,0.7,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:1256.500000:3,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
63,90,3,1256.5,0.125,0.333333333,20.841145833,20.5078125,0.875,0.375,0.041666667,20.466145833,0,0,0,0.64403109,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:1256.500000:3,medium,,,ambiguous-candidate,external,P1,5,1212.0,0.25,0,0,,,,,,
