hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,49,31.000000,m.11 beat 2.000,0.500000,P1,5,0,0
LH,54,31.000000,m.11 beat 2.000,0.500000,P1,5,0,0
LH,58,31.250000,m.11 beat 2.250,0.500000,P1,2,0,0
LH,52,31.500000,m.11 beat 2.500,0.500000,P1,5,0,0
LH,58,31.500000,m.11 beat 2.500,0.500000,P1,1,0,0
LH,58,31.750000,m.11 beat 2.750,0.250000,P1,2,0,0
LH,53,32.000000,m.11 beat 3.000,0.500000,P1,5,0,0
LH,58,32.000000,m.11 beat 3.000,0.250000,P1,2,0,0
LH,57,32.250000,m.11 beat 3.250,0.500000,P1,2,0,0
LH,41,32.500000,m.11 beat 3.500,0.500000,P1,5,0,0
LH,49,32.500000,m.11 beat 3.500,0.500000,P1,5,0,0
LH,57,32.500000,m.11 beat 3.500,0.500000,P1,1,0,0
LH,58,32.750000,m.11 beat 3.750,0.250000,P1,2,0,0
LH,54,33.000000,m.12 beat 1.000,0.500000,P1,5,0,0
LH,42,33.500000,m.12 beat 1.500,0.500000,P1,5,0,0
LH,52,33.500000,m.12 beat 1.500,0.500000,P1,5,0,0
LH,52,34.000000,m.12 beat 2.000,0.500000,P1,5,0,0
LH,58,34.250000,m.12 beat 2.250,0.500000,P1,2,0,0
LH,49,34.500000,m.12 beat 2.500,0.500000,P1,5,0,0
LH,58,34.500000,m.12 beat 2.500,0.500000,P1,1,0,0
LH,58,34.500000,m.12 beat 2.500,0.500000,P1,5,0,0
LH,58,34.750000,m.12 beat 2.750,0.250000,P1,2,0,0
LH,51,35.000000,m.12 beat 3.000,0.500000,P1,5,0,0
LH,58,35.000000,m.12 beat 3.000,0.250000,P1,2,0,0
LH,57,35.250000,m.12 beat 3.250,0.250000,P1,2,0,0
RH,60,30.750000,m.11 beat 1.750,0.250000,P1,2,0,0
RH,72,30.750000,m.11 beat 1.750,0.250000,P1,2,0,0
RH,60,31.000000,m.11 beat 2.000,0.250000,P1,2,0,0
RH,66,31.000000,m.11 beat 2.000,0.500000,P1,1,0,0
RH,72,31.000000,m.11 beat 2.000,0.250000,P1,2,0,0
RH,70,31.250000,m.11 beat 2.250,0.500000,P1,2,0,0
RH,61,31.500000,m.11 beat 2.500,0.500000,P1,5,0,0
RH,66,31.500000,m.11 beat 2.500,0.500000,P1,1,0,0
RH,70,31.750000,m.11 beat 2.750,0.250000,P1,2,0,0
RH,61,32.000000,m.11 beat 3.000,0.500000,P1,5,0,0
RH,65,32.000000,m.11 beat 3.000,0.500000,P1,1,0,0
RH,70,32.000000,m.11 beat 3.000,0.250000,P1,2,0,0
RH,69,32.250000,m.11 beat 3.250,0.500000,P1,2,0,0
RH,65,32.500000,m.11 beat 3.500,0.500000,P1,1,0,0
RH,70,32.750000,m.11 beat 3.750,0.250000,P1,2,0,0
RH,61,33.000000,m.12 beat 1.000,0.250000,P1,2,0,0
RH,61,33.000000,m.12 beat 1.000,0.500000,P1,5,0,0
RH,64,33.000000,m.12 beat 1.000,0.500000,P1,1,0,0
RH,73,33.000000,m.12 beat 1.000,0.250000,P1,2,0,0
RH,60,33.250000,m.12 beat 1.250,0.500000,P1,2,0,0
RH,72,33.250000,m.12 beat 1.250,0.500000,P1,2,0,0
RH,60,33.500000,m.12 beat 1.500,0.500000,P1,1,0,0
RH,64,33.500000,m.12 beat 1.500,0.500000,P1,1,0,0
RH,60,33.750000,m.12 beat 1.750,0.250000,P1,2,0,0
RH,72,33.750000,m.12 beat 1.750,0.250000,P1,2,0,0
RH,60,34.000000,m.12 beat 2.000,0.250000,P1,2,0,0
RH,61,34.000000,m.12 beat 2.000,0.500000,P1,5,0,0
RH,64,34.000000,m.12 beat 2.000,0.500000,P1,1,0,0
RH,72,34.000000,m.12 beat 2.000,0.250000,P1,2,0,0
RH,70,34.250000,m.12 beat 2.250,0.500000,P1,2,0,0
RH,64,34.500000,m.12 beat 2.500,0.500000,P1,1,0,0
RH,70,34.750000,m.12 beat 2.750,0.250000,P1,2,0,0
RH,61,35.000000,m.12 beat 3.000,0.500000,P1,5,0,0
RH,63,35.000000,m.12 beat 3.000,0.500000,P1,1,0,0
RH,70,35.000000,m.12 beat 3.000,0.250000,P1,2,0,0
RH,69,35.250000,m.12 beat 3.250,0.250000,P1,2,0,0
