pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
66,60,3,112.0,0.0,1.0,1.260416667,0.260416667,1.25,1.0,0.0,0.260416667,0,0,0,0.882903907,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:66:112.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
66,60,3,112.0,0.0,1.0,1.260416667,0.260416667,1.25,1.25,0.25,0.010416667,0,0,1,0.691465912,next-voice-onset+pedal-acoustic-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:66:112.000000:3,medium,,,unmatched,external,,,,,,,,,,,,
60,47,2,112.125,0.03125,0.125,1.135416667,1.010416667,0.541666667,0.125,0.0,1.010416667,0,0,0,0.774363179,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:60:112.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
60,47,2,112.125,0.03125,0.125,1.135416667,1.010416667,0.541666667,0.541666667,0.416666667,0.59375,0,0,1,0.446822901,next-voice-onset,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:60:112.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
72,67,4,112.625,0.15625,0.333333333,0.635416667,0.302083333,0.625,0.333333333,0.0,0.302083334,0,0,0,0.873983578,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:72:112.625000:4,medium,,,ambiguous-candidate,external,P1,2,30.75,0.25,0,0,,,,,,
72,67,4,112.625,0.15625,0.333333333,0.635416667,0.302083333,0.625,0.375,0.041666667,0.260416667,0,0,0,0.826934997,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:72:112.625000:4,medium,,,ambiguous-candidate,external,P1,2,30.75,0.25,0,0,,,,,,
72,67,4,112.625,0.15625,0.333333333,0.635416667,0.302083333,0.625,0.25,0.083333333,0.385416667,0,0,0,0.74996406,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:72:112.625000:4,medium,,,ambiguous-candidate,external,P1,2,30.75,0.25,0,0,,,,,,
72,67,4,112.625,0.15625,0.333333333,0.635416667,0.302083333,0.625,0.625,0.291666667,0.010416667,0,0,1,0.657519052,next-voice-onset+pedal-acoustic-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:72:112.625000:4,medium,,,ambiguous-candidate,external,P1,2,30.75,0.25,0,0,,,,,,
60,48,2,112.666666667,0.166666667,0.25,0.59375,0.34375,0.583333333,0.25,0.0,0.34375,0,0,0,0.865498299,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:60:112.666667:2,medium,,,unmatched,external,,,,,,,,,,,,
60,48,2,112.666666667,0.166666667,0.25,0.59375,0.34375,0.583333333,0.333333333,0.083333333,0.260416667,0,0,0,0.775441115,key-release-grid,ScriabinEtudes_op_8_11,RH,ScriabinEtudes_op_8_11:RH:60:112.666667:2,medium,,,unmatched,external,,,,,,,,,,,,
