hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,51,504.500000,m.169 beat 1.500,0.250000,P1,5,0,0
LH,55,504.750000,m.169 beat 1.750,0.250000,P1,5,0,0
LH,51,505.000000,m.169 beat 2.000,0.250000,P1,5,0,0
LH,46,505.250000,m.169 beat 2.250,0.250000,P1,5,0,0
LH,48,505.500000,m.169 beat 2.500,0.250000,P1,5,0,0
LH,51,505.750000,m.169 beat 2.750,0.250000,P1,5,0,0
LH,55,506.000000,m.169 beat 3.000,0.250000,P1,5,0,0
LH,55,506.500000,m.169 beat 3.500,0.250000,P1,5,0,0
LH,51,506.750000,m.169 beat 3.750,0.250000,P1,5,0,0
LH,44,507.000000,m.170 beat 1.000,0.250000,P1,5,0,0
LH,48,507.250000,m.170 beat 1.250,0.250000,P1,5,0,0
LH,53,507.500000,m.170 beat 1.500,0.250000,P1,5,0,0
LH,56,507.750000,m.170 beat 1.750,0.250000,P1,5,0,0
LH,53,508.000000,m.170 beat 2.000,0.250000,P1,5,0,0
LH,48,508.250000,m.170 beat 2.250,0.250000,P1,5,0,0
LH,34,508.500000,m.170 beat 2.500,0.250000,P1,5,0,0
LH,41,508.750000,m.170 beat 2.750,0.250000,P1,5,0,0
LH,44,509.000000,m.170 beat 3.000,0.250000,P1,5,0,0
LH,46,509.250000,m.170 beat 3.250,0.250000,P1,5,0,0
LH,44,509.500000,m.170 beat 3.500,0.250000,P1,5,0,0
LH,41,509.750000,m.170 beat 3.750,0.250000,P1,5,0,0
LH,31,510.000000,m.171 beat 1.000,0.250000,P1,5,0,0
LH,34,510.250000,m.171 beat 1.250,0.250000,P1,5,0,0
LH,39,510.500000,m.171 beat 1.500,0.250000,P1,5,0,0
LH,43,510.750000,m.171 beat 1.750,0.250000,P1,5,0,0
LH,39,511.000000,m.171 beat 2.000,0.250000,P1,5,0,0
LH,34,511.250000,m.171 beat 2.250,0.250000,P1,5,0,0
LH,36,511.500000,m.171 beat 2.500,0.250000,P1,5,0,0
LH,39,511.750000,m.171 beat 2.750,0.250000,P1,5,0,0
LH,43,512.000000,m.171 beat 3.000,0.250000,P1,5,0,0
LH,48,512.250000,m.171 beat 3.250,0.250000,P1,5,0,0
LH,43,512.500000,m.171 beat 3.500,0.250000,P1,5,0,0
LH,39,512.750000,m.171 beat 3.750,0.250000,P1,5,0,0
LH,32,513.000000,m.172 beat 1.000,0.250000,P1,5,0,0
LH,36,513.250000,m.172 beat 1.250,0.250000,P1,5,0,0
LH,41,513.500000,m.172 beat 1.500,0.250000,P1,5,0,0
LH,56,513.500000,m.172 beat 1.500,0.500000,P1,1,0,0
LH,44,513.750000,m.172 beat 1.750,0.250000,P1,5,0,0
LH,41,514.000000,m.172 beat 2.000,0.250000,P1,5,0,0
LH,56,514.000000,m.172 beat 2.000,0.500000,P1,1,0,0
LH,36,514.250000,m.172 beat 2.250,0.250000,P1,5,0,0
LH,34,514.500000,m.172 beat 2.500,0.250000,P1,5,0,0
LH,41,514.750000,m.172 beat 2.750,0.250000,P1,5,0,0
