hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,44,479.000000,m.120 beat 4.000,1.000000,P1,6,0,0
LH,44,480.000000,m.121 beat 1.000,2.000000,P1,6,0,0
LH,48,480.000000,m.121 beat 1.000,2.000000,P1,5,0,0
LH,44,482.000000,m.121 beat 3.000,1.000000,P1,6,0,0
LH,48,482.000000,m.121 beat 3.000,1.000000,P1,5,0,0
LH,45,483.000000,m.121 beat 4.000,1.000000,P1,6,0,0
LH,48,483.000000,m.121 beat 4.000,1.000000,P1,5,0,0
LH,45,484.000000,m.122 beat 1.000,2.000000,P1,6,0,0
LH,48,484.000000,m.122 beat 1.000,0.333333,P1,5,0,0
LH,50,484.333333,m.122 beat 1.333,0.333333,P1,5,0,0
LH,50,484.666667,m.122 beat 1.667,0.333333,P1,5,0,0
LH,50,485.000000,m.122 beat 2.000,1.000000,P1,5,0,0
LH,46,486.000000,m.122 beat 3.000,2.000000,P1,6,0,0
LH,50,486.000000,m.122 beat 3.000,2.000000,P1,5,0,0
LH,48,488.000000,m.123 beat 1.000,2.000000,P1,5,0,0
LH,51,488.000000,m.123 beat 1.000,2.000000,P1,5,0,0
LH,50,490.000000,m.123 beat 3.000,2.000000,P1,5,0,0
LH,58,490.000000,m.123 beat 3.000,1.000000,P1,1,0,0
LH,57,491.000000,m.123 beat 4.000,1.000000,P1,1,0,0
LH,43,492.000000,m.124 beat 1.000,2.000000,P1,6,0,0
LH,50,492.000000,m.124 beat 1.000,0.333333,P1,5,0,0
LH,58,492.000000,m.124 beat 1.000,2.000000,P1,1,0,0
RH,64,479.000000,m.120 beat 4.000,1.000000,P1,1,0,0
RH,72,479.000000,m.120 beat 4.000,1.000000,P1,1,0,0
RH,64,480.000000,m.121 beat 1.000,2.000000,P1,1,0,0
RH,72,480.000000,m.121 beat 1.000,2.000000,P1,1,0,0
RH,65,482.000000,m.121 beat 3.000,1.000000,P1,1,0,0
RH,72,482.000000,m.121 beat 3.000,1.000000,P1,1,0,0
RH,63,483.000000,m.121 beat 4.000,1.000000,P1,1,0,0
RH,66,483.000000,m.121 beat 4.000,1.000000,P1,1,0,0
RH,72,483.000000,m.121 beat 4.000,1.000000,P1,1,0,0
RH,63,484.000000,m.122 beat 1.000,0.333333,P1,2,0,0
RH,66,484.000000,m.122 beat 1.000,2.000000,P1,1,0,0
RH,72,484.000000,m.122 beat 1.000,2.000000,P1,1,0,0
RH,62,484.333333,m.122 beat 1.333,0.333333,P1,2,0,0
RH,62,484.666667,m.122 beat 1.667,0.333333,P1,2,0,0
RH,62,485.000000,m.122 beat 2.000,1.000000,P1,2,0,0
RH,62,486.000000,m.122 beat 3.000,2.000000,P1,2,0,0
RH,67,486.000000,m.122 beat 3.000,2.000000,P1,2,0,0
RH,72,486.000000,m.122 beat 3.000,1.000000,P1,1,0,0
RH,70,487.000000,m.122 beat 4.000,1.000000,P1,1,0,0
RH,60,488.000000,m.123 beat 1.000,2.000000,P1,2,0,0
RH,63,488.000000,m.123 beat 1.000,2.000000,P1,2,0,0
RH,70,488.000000,m.123 beat 1.000,1.000000,P1,1,0,0
RH,69,489.000000,m.123 beat 2.000,1.000000,P1,1,0,0
RH,62,490.000000,m.123 beat 3.000,1.000000,P1,1,0,0
RH,67,490.000000,m.123 beat 3.000,1.000000,P1,1,0,0
RH,62,491.000000,m.123 beat 4.000,1.000000,P1,1,0,0
RH,66,491.000000,m.123 beat 4.000,1.000000,P1,1,0,0
RH,62,492.000000,m.124 beat 1.000,2.000000,P1,1,0,0
RH,67,492.000000,m.124 beat 1.000,2.000000,P1,1,0,0
