hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,49,724.500000,m.182 beat 1.500,0.500000,P1,6,0,0
LH,56,724.500000,m.182 beat 1.500,0.500000,P1,6,0,0
LH,37,725.000000,m.182 beat 2.000,0.500000,P1,5,0,0
LH,49,725.000000,m.182 beat 2.000,0.500000,P1,5,0,0
LH,53,725.500000,m.182 beat 2.500,1.000000,P1,5,0,0
LH,54,726.500000,m.182 beat 3.500,0.500000,P1,5,0,0
LH,53,727.000000,m.182 beat 4.000,0.500000,P1,5,0,0
LH,37,729.000000,m.183 beat 2.000,0.500000,P1,5,0,0
LH,49,729.000000,m.183 beat 2.000,0.500000,P1,5,0,0
LH,49,729.500000,m.183 beat 2.500,1.000000,P1,5,0,0
LH,56,729.500000,m.183 beat 2.500,1.000000,P1,5,0,0
LH,49,730.500000,m.183 beat 3.500,0.500000,P1,5,0,0
LH,56,730.500000,m.183 beat 3.500,0.500000,P1,5,0,0
LH,49,731.000000,m.183 beat 4.000,0.500000,P1,5,0,0
LH,57,731.000000,m.183 beat 4.000,0.500000,P1,5,0,0
LH,37,731.500000,m.183 beat 4.500,0.500000,P1,5,0,0
LH,49,731.500000,m.183 beat 4.500,0.500000,P1,5,0,0
LH,49,732.000000,m.184 beat 1.000,0.500000,P1,5,0,0
LH,58,732.000000,m.184 beat 1.000,0.500000,P1,5,0,0
LH,37,732.500000,m.184 beat 1.500,0.500000,P1,5,0,0
LH,49,732.500000,m.184 beat 1.500,0.500000,P1,5,0,0
LH,49,733.000000,m.184 beat 2.000,0.500000,P1,5,0,0
LH,56,733.000000,m.184 beat 2.000,0.500000,P1,5,0,0
LH,58,736.500000,m.185 beat 1.500,1.000000,P1,5,1,1
LH,56,737.500000,m.185 beat 2.500,0.500000,P1,5,0,0
LH,58,738.000000,m.185 beat 3.000,0.500000,P1,5,0,0
LH,37,738.500000,m.185 beat 3.500,0.500000,P1,5,0,0
LH,49,738.500000,m.185 beat 3.500,0.500000,P1,5,0,0
LH,36,739.000000,m.185 beat 4.000,0.500000,P1,5,0,0
LH,48,739.000000,m.185 beat 4.000,0.500000,P1,5,0,0
LH,48,739.500000,m.185 beat 4.500,0.500000,P1,5,0,0
LH,57,739.500000,m.185 beat 4.500,0.500000,P1,5,0,0
RH,63,724.000000,m.182 beat 1.000,0.250000,P1,5,0,0
RH,75,724.000000,m.182 beat 1.000,0.250000,P1,1,0,0
RH,65,724.250000,m.182 beat 1.250,0.250000,P1,5,0,0
RH,77,724.250000,m.182 beat 1.250,0.250000,P1,1,0,0
RH,61,724.500000,m.182 beat 1.500,0.500000,P1,5,0,0
RH,65,724.500000,m.182 beat 1.500,0.500000,P1,2,0,0
RH,68,724.500000,m.182 beat 1.500,0.500000,P1,2,0,0
RH,73,724.500000,m.182 beat 1.500,0.500000,P1,1,0,0
RH,61,725.000000,m.182 beat 2.000,0.500000,P1,1,0,0
RH,61,725.500000,m.182 beat 2.500,1.000000,P1,5,0,0
RH,65,725.500000,m.182 beat 2.500,1.000000,P1,5,0,0
RH,68,725.500000,m.182 beat 2.500,1.000000,P1,1,0,0
RH,73,725.500000,m.182 beat 2.500,1.000000,P1,1,0,0
RH,80,725.500000,m.182 beat 2.500,1.000000,P1,1,0,0
RH,61,726.500000,m.182 beat 3.500,0.500000,P1,5,0,0
