pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
67,92,1,724.0,0.0,0.125,0.70625,0.58125,0.333333333,0.125,0.0,0.58125,0,0,0,0.82445708,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:67:724.000000:1,medium,,,ambiguous-candidate,external,P1,1,617.0,0.25,0,0,,,,,,
67,92,1,724.0,0.0,0.125,0.70625,0.58125,0.333333333,0.333333333,0.208333333,0.372916667,0,0,1,0.641274495,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:67:724.000000:1,medium,,,ambiguous-candidate,external,P1,1,617.0,0.25,0,0,,,,,,
70,91,1,724.0,0.0,0.125,0.70625,0.58125,0.333333333,0.125,0.0,0.58125,0,0,0,0.82445708,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:724.000000:1,medium,,,ambiguous-candidate,external,P1,1,617.0,0.25,0,0,,,,,,
70,91,1,724.0,0.0,0.125,0.70625,0.58125,0.333333333,0.333333333,0.208333333,0.372916667,0,0,1,0.641274495,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:724.000000:1,medium,,,ambiguous-candidate,external,P1,1,617.0,0.25,0,0,,,,,,
76,102,3,724.0,0.0,0.125,0.70625,0.58125,0.125,0.125,0.0,0.58125,0,0,1,0.84445708,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:76:724.000000:3,medium,1,reference-score,labeled,external,P1,1,617.0,0.25,0,0,,,,,,
75,97,3,724.125,0.03125,0.125,0.58125,0.45625,0.125,0.125,0.0,0.45625,0,0,1,0.864598497,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:75:724.125000:3,medium,1,reference-score,labeled,external,P1,1,617.25,0.25,0,0,,,,,,
79,74,3,724.125,0.03125,0.125,0.58125,0.45625,0.125,0.125,0.0,0.45625,0,0,1,0.864598497,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:79:724.125000:3,medium,1,reference-score,labeled,external,P1,1,617.25,0.25,0,0,,,,,,
82,82,3,724.125,0.03125,0.125,0.58125,0.45625,0.125,0.125,0.0,0.45625,0,0,1,0.864598497,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:82:724.125000:3,medium,1,reference-score,labeled,external,P1,1,617.25,0.25,0,0,,,,,,
87,92,3,724.125,0.03125,0.125,0.58125,0.45625,0.125,0.125,0.0,0.45625,0,0,1,0.864598497,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:87:724.125000:3,medium,1,reference-score,labeled,external,P1,1,617.25,0.25,0,0,,,,,,
78,43,3,724.25,0.0625,0.125,0.45625,0.33125,0.25,0.125,0.0,0.33125,0,0,0,0.867999486,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:78:724.250000:3,medium,,,unmatched,external,,,,,,,,,,,,
