pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
76,69,1,210.0,0.0,0.125,1.79375,1.66875,0.125,0.125,0.0,1.66875,0,0,1,0.753749342,key-release-grid+next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:76:210.000000:1,medium,,,reference-duration-not-candidate,external,P1,1,140.333333333,0.333333333,0,0,,,,,,
82,68,1,210.0,0.0,0.125,1.79375,1.66875,0.125,0.125,0.0,1.66875,0,0,1,0.753749342,key-release-grid+next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:82:210.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
88,76,2,210.0,0.0,0.125,1.79375,1.66875,0.375,0.125,0.0,1.66875,0,0,0,0.733749342,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:88:210.000000:2,medium,0,reference-score,labeled,external,P1,1,140.333333333,0.333333333,0,0,,,,,,
88,76,2,210.0,0.0,0.125,1.79375,1.66875,0.375,0.375,0.25,1.41875,0,0,1,0.490128308,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:88:210.000000:2,medium,1,reference-score,labeled,external,P1,1,140.333333333,0.333333333,0,0,,,,,,
71,70,1,210.125,0.041666667,0.125,1.66875,1.54375,0.208333333,0.125,0.0,1.54375,0,0,0,0.739211141,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:71:210.125000:1,medium,,,ambiguous-candidate,external,P1,5,140.333333333,0.166666667,0,0,,,,,,
71,70,1,210.125,0.041666667,0.125,1.66875,1.54375,0.208333333,0.208333333,0.083333333,1.460416667,0,0,1,0.655872221,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:71:210.125000:1,medium,,,ambiguous-candidate,external,P1,5,140.333333333,0.166666667,0,0,,,,,,
74,66,1,210.333333333,0.111111111,0.125,1.460416667,1.335416667,0.291666667,0.125,0.0,1.335416667,0,0,0,0.750348102,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:74:210.333333:1,medium,,,ambiguous-candidate,external,P1,5,140.5,0.166666667,0,0,,,,,,
74,66,1,210.333333333,0.111111111,0.125,1.460416667,1.335416667,0.291666667,0.291666667,0.166666667,1.16875,0,0,1,0.583067227,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:74:210.333333:1,medium,,,ambiguous-candidate,external,P1,5,140.5,0.166666667,0,0,,,,,,
65,65,3,210.333333333,0.111111111,0.333333333,1.460416667,1.127083333,0.541666667,0.333333333,0.0,1.127083334,0,0,0,0.764648242,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.333333:3,medium,0,reference-score,labeled,external,P1,5,140.666666667,0.166666667,0,0,,,,,,
65,65,3,210.333333333,0.111111111,0.333333333,1.460416667,1.127083333,0.541666667,0.375,0.041666667,1.085416667,0,0,0,0.711993918,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.333333:3,medium,0,reference-score,labeled,external,P1,5,140.666666667,0.166666667,0,0,,,,,,
65,65,3,210.333333333,0.111111111,0.333333333,1.460416667,1.127083333,0.541666667,0.25,0.083333333,1.210416667,0,0,0,0.651033356,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.333333:3,medium,1,reference-score,labeled,external,P1,5,140.666666667,0.166666667,0,0,,,,,,
65,65,3,210.333333333,0.111111111,0.333333333,1.460416667,1.127083333,0.541666667,0.541666667,0.208333334,0.91875,0,0,1,0.564478427,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.333333:3,medium,0,reference-score,labeled,external,P1,5,140.666666667,0.166666667,0,0,,,,,,
77,81,2,210.375,0.125,0.125,1.41875,1.29375,0.25,0.125,0.0,1.29375,0,0,0,0.752929504,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:77:210.375000:2,medium,0,reference-score,labeled,external,P1,1,140.666666667,0.333333333,0,0,,,,,,
77,81,2,210.375,0.125,0.125,1.41875,1.29375,0.25,0.25,0.125,1.16875,0,0,1,0.626655859,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:77:210.375000:2,medium,1,reference-score,labeled,external,P1,1,140.666666667,0.333333333,0,0,,,,,,
89,95,2,210.375,0.125,0.125,1.41875,1.29375,0.25,0.125,0.0,1.29375,0,0,0,0.752929504,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:89:210.375000:2,medium,0,reference-score,labeled,external,P1,1,140.666666667,0.333333333,0,0,,,,,,
89,95,2,210.375,0.125,0.125,1.41875,1.29375,0.25,0.25,0.125,1.16875,0,0,1,0.626655859,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:89:210.375000:2,medium,1,reference-score,labeled,external,P1,1,140.666666667,0.333333333,0,0,,,,,,
82,82,4,210.375,0.125,0.25,1.41875,1.16875,0.5,0.25,0.0,1.16875,0,0,0,0.76149531,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:82:210.375000:4,medium,,,unmatched,external,,,,,,,,,,,,
82,82,4,210.375,0.125,0.25,1.41875,1.16875,0.5,0.333333333,0.083333333,1.085416667,0,0,0,0.660500036,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:82:210.375000:4,medium,,,unmatched,external,,,,,,,,,,,,
82,82,4,210.375,0.125,0.25,1.41875,1.16875,0.5,0.5,0.25,0.91875,0,0,1,0.527581448,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:82:210.375000:4,medium,,,unmatched,external,,,,,,,,,,,,
62,71,1,210.625,0.208333333,0.125,1.16875,1.04375,0.5,0.125,0.0,1.04375,0,0,0,0.771447357,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:62:210.625000:1,medium,,,unmatched,external,,,,,,,,,,,,
62,71,1,210.625,0.208333333,0.125,1.16875,1.04375,0.5,0.5,0.375,0.66875,0,0,1,0.462708348,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:62:210.625000:1,medium,,,unmatched,external,,,,,,,,,,,,
71,59,2,210.625,0.208333333,0.125,1.16875,1.04375,0.25,0.125,0.0,1.04375,0,0,0,0.771447357,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:71:210.625000:2,medium,,,ambiguous-candidate,external,P1,5,140.833333333,0.166666667,0,0,,,,,,
71,59,2,210.625,0.208333333,0.125,1.16875,1.04375,0.25,0.25,0.125,0.91875,0,0,1,0.648170534,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:71:210.625000:2,medium,,,ambiguous-candidate,external,P1,5,140.833333333,0.166666667,0,0,,,,,,
90,89,2,210.875,0.291666667,0.25,0.91875,0.66875,0.375,0.25,0.0,0.66875,0,0,0,0.812051761,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:90:210.875000:2,medium,,,ambiguous-candidate,external,P1,1,141.0,0.333333333,0,0,,,,,,
90,89,2,210.875,0.291666667,0.25,0.91875,0.66875,0.375,0.333333333,0.083333333,0.585416667,0,0,0,0.716373556,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:90:210.875000:2,medium,,,ambiguous-candidate,external,P1,1,141.0,0.333333333,0,0,,,,,,
90,89,2,210.875,0.291666667,0.25,0.91875,0.66875,0.375,0.375,0.125,0.54375,0,0,1,0.695346121,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:90:210.875000:2,medium,,,ambiguous-candidate,external,P1,1,141.0,0.333333333,0,0,,,,,,
65,57,3,210.875,0.291666667,0.125,0.91875,0.79375,1.875,0.125,0.0,0.79375,0,0,0,0.796443845,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.875000:3,medium,1,reference-score,labeled,external,P1,5,141.166666667,0.166666667,0,0,,,,,,
65,57,3,210.875,0.291666667,0.125,0.91875,0.79375,1.875,0.875,0.75,0.04375,0,0,0,0.393404692,pedal-acoustic-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.875000:3,medium,0,reference-score,labeled,external,P1,5,141.166666667,0.166666667,0,0,,,,,,
65,57,3,210.875,0.291666667,0.125,0.91875,0.79375,1.875,1.0,0.875,0.08125,0,0,0,0.348417346,pedal-acoustic-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.875000:3,medium,0,reference-score,labeled,external,P1,5,141.166666667,0.166666667,0,0,,,,,,
65,57,3,210.875,0.291666667,0.125,0.91875,0.79375,1.875,1.875,1.75,0.95625,0,0,1,0.120495506,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:65:210.875000:3,medium,0,reference-score,labeled,external,P1,5,141.166666667,0.166666667,0,0,,,,,,
78,85,4,210.875,0.291666667,0.125,0.91875,0.79375,0.375,0.125,0.0,0.79375,0,0,0,0.796443845,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:78:210.875000:4,medium,0,reference-score,labeled,external,P1,1,141.0,0.333333333,0,0,,,,,,
78,85,4,210.875,0.291666667,0.125,0.91875,0.79375,0.375,0.375,0.25,0.54375,0,0,1,0.574757035,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:78:210.875000:4,medium,1,reference-score,labeled,external,P1,1,141.0,0.333333333,0,0,,,,,,
82,82,4,210.875,0.291666667,0.125,0.91875,0.79375,0.375,0.125,0.0,0.79375,0,0,0,0.796443845,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:82:210.875000:4,medium,,,unmatched,external,,,,,,,,,,,,
82,82,4,210.875,0.291666667,0.125,0.91875,0.79375,0.375,0.375,0.25,0.54375,0,0,1,0.574757035,next-voice-onset,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:82:210.875000:4,medium,,,unmatched,external,,,,,,,,,,,,
62,62,1,211.125,0.375,0.125,0.66875,0.54375,1.875,0.125,0.0,0.54375,0,0,0,0.830185573,key-release-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:62:211.125000:1,medium,,,unmatched,external,,,,,,,,,,,,
62,62,1,211.125,0.375,0.125,0.66875,0.54375,1.875,0.625,0.5,0.04375,0,0,0,0.494729189,pedal-acoustic-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:62:211.125000:1,medium,,,unmatched,external,,,,,,,,,,,,
62,62,1,211.125,0.375,0.125,0.66875,0.54375,1.875,0.666666667,0.541666667,0.002083333,0,0,0,0.486301578,pedal-acoustic-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:62:211.125000:1,medium,,,unmatched,external,,,,,,,,,,,,
62,62,1,211.125,0.375,0.125,0.66875,0.54375,1.875,0.75,0.625,0.08125,0,0,0,0.427328943,pedal-acoustic-grid,LisztTranscendental_Etudes_10,RH,LisztTranscendental_Etudes_10:RH:62:211.125000:1,medium,,,unmatched,external,,,,,,,,,,,,
