hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,59,141.333333,m.71 beat 2.333,0.166667,P1,5,0,0
LH,53,141.666667,m.71 beat 2.667,0.166667,P1,5,0,0
LH,59,141.833333,m.71 beat 2.833,0.166667,P1,5,0,0
LH,43,142.000000,m.72 beat 1.000,0.333333,P1,5,0,0
LH,55,142.000000,m.72 beat 1.000,0.333333,P1,5,0,0
LH,59,143.333333,m.72 beat 2.333,0.166667,P1,5,0,0
LH,53,143.666667,m.72 beat 2.667,0.166667,P1,5,0,0
LH,59,143.833333,m.72 beat 2.833,0.166667,P1,5,0,0
LH,42,144.000000,m.73 beat 1.000,0.500000,P1,5,0,0
LH,54,144.000000,m.73 beat 1.000,0.500000,P1,5,0,0
LH,40,146.000000,m.74 beat 1.000,0.500000,P1,5,0,0
LH,52,146.000000,m.74 beat 1.000,0.500000,P1,5,0,0
LH,35,148.000000,m.75 beat 1.000,0.500000,P1,5,0,0
LH,47,148.000000,m.75 beat 1.000,0.500000,P1,5,0,0
RH,71,140.333333,m.71 beat 1.333,0.166667,P1,5,0,0
RH,76,140.333333,m.71 beat 1.333,0.333333,P1,1,0,0
RH,83,140.333333,m.71 beat 1.333,0.333333,P1,1,0,0
RH,88,140.333333,m.71 beat 1.333,0.333333,P1,1,0,0
RH,74,140.500000,m.71 beat 1.500,0.166667,P1,5,0,0
RH,65,140.666667,m.71 beat 1.667,0.166667,P1,5,0,0
RH,77,140.666667,m.71 beat 1.667,0.333333,P1,1,0,0
RH,83,140.666667,m.71 beat 1.667,0.333333,P1,1,0,0
RH,89,140.666667,m.71 beat 1.667,0.333333,P1,1,0,0
RH,71,140.833333,m.71 beat 1.833,0.166667,P1,5,0,0
RH,62,141.000000,m.71 beat 2.000,0.166667,P1,5,0,0
RH,78,141.000000,m.71 beat 2.000,0.333333,P1,1,0,0
RH,83,141.000000,m.71 beat 2.000,0.333333,P1,1,0,0
RH,90,141.000000,m.71 beat 2.000,0.333333,P1,1,0,0
RH,65,141.166667,m.71 beat 2.167,0.166667,P1,5,0,0
RH,79,141.333333,m.71 beat 2.333,0.333333,P1,1,0,0
RH,91,141.333333,m.71 beat 2.333,0.333333,P1,1,0,0
RH,62,141.500000,m.71 beat 2.500,0.166667,P1,5,0,0
RH,80,141.666667,m.71 beat 2.667,0.333333,P1,1,0,0
RH,92,141.666667,m.71 beat 2.667,0.333333,P1,1,0,0
RH,71,142.333333,m.72 beat 1.333,0.166667,P1,5,0,0
RH,81,142.333333,m.72 beat 1.333,0.333333,P1,1,0,0
RH,89,142.333333,m.72 beat 1.333,0.333333,P1,1,0,0
RH,93,142.333333,m.72 beat 1.333,0.333333,P1,1,0,0
RH,74,142.500000,m.72 beat 1.500,0.166667,P1,5,0,0
RH,65,142.666667,m.72 beat 1.667,0.166667,P1,5,0,0
RH,82,142.666667,m.72 beat 1.667,0.333333,P1,1,0,0
RH,89,142.666667,m.72 beat 1.667,0.333333,P1,1,0,0
RH,94,142.666667,m.72 beat 1.667,0.333333,P1,1,0,0
RH,71,142.833333,m.72 beat 1.833,0.166667,P1,5,0,0
RH,62,143.000000,m.72 beat 2.000,0.166667,P1,5,0,0
RH,83,143.000000,m.72 beat 2.000,0.333333,P1,1,0,0
RH,89,143.000000,m.72 beat 2.000,0.333333,P1,1,0,0
RH,95,143.000000,m.72 beat 2.000,0.333333,P1,1,0,0
RH,65,143.166667,m.72 beat 2.167,0.166667,P1,5,0,0
RH,85,143.333333,m.72 beat 2.333,0.333333,P1,1,0,0
RH,97,143.333333,m.72 beat 2.333,0.333333,P1,1,0,0
RH,62,143.500000,m.72 beat 2.500,0.166667,P1,5,0,0
RH,86,143.666667,m.72 beat 2.667,0.333333,P1,1,0,0
RH,98,143.666667,m.72 beat 2.667,0.333333,P1,1,0,0
RH,87,144.000000,m.73 beat 1.000,0.333333,P1,1,0,0
RH,95,144.000000,m.73 beat 1.000,0.333333,P1,1,0,0
RH,99,144.000000,m.73 beat 1.000,0.333333,P1,1,0,0
RH,95,144.333333,m.73 beat 1.333,0.166667,P1,1,0,0
RH,87,144.500000,m.73 beat 1.500,0.166667,P1,1,0,0
RH,90,144.666667,m.73 beat 1.667,0.166667,P1,1,0,0
RH,63,144.750000,m.73 beat 1.750,0.250000,P1,5,0,0
RH,66,144.750000,m.73 beat 1.750,0.250000,P1,5,0,0
RH,71,144.750000,m.73 beat 1.750,0.250000,P1,5,0,0
