hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,39,332.000000,m.111 beat 3.000,1.000000,P1,4,1,0
LH,51,332.000000,m.111 beat 3.000,1.500000,P1,4,1,1
LH,58,332.000000,m.111 beat 3.000,1.000000,P1,1,1,0
LH,45,333.000000,m.112 beat 1.000,0.500000,P1,4,0,0
LH,57,333.500000,m.112 beat 1.500,0.500000,P1,4,0,0
LH,53,334.000000,m.112 beat 2.000,0.500000,P1,4,0,0
LH,55,334.500000,m.112 beat 2.500,0.500000,P1,4,0,0
LH,51,335.000000,m.112 beat 3.000,0.500000,P1,4,0,0
LH,36,337.000000,m.113 beat 2.000,1.000000,P1,4,0,0
LH,48,337.000000,m.113 beat 2.000,1.000000,P1,4,0,0
LH,55,337.000000,m.113 beat 2.000,1.000000,P1,1,0,0
LH,38,338.000000,m.113 beat 3.000,1.000000,P1,4,1,0
LH,50,338.000000,m.113 beat 3.000,1.500000,P1,4,1,1
LH,54,338.000000,m.113 beat 3.000,1.000000,P1,1,1,0
LH,57,338.000000,m.113 beat 3.000,1.000000,P1,1,1,0
LH,43,339.000000,m.114 beat 1.000,0.500000,P1,4,0,0
LH,55,339.000000,m.114 beat 1.000,0.500000,P1,1,0,0
LH,51,339.500000,m.114 beat 1.500,0.500000,P1,4,0,0
LH,48,340.000000,m.114 beat 2.000,0.500000,P1,4,0,0
LH,50,340.500000,m.114 beat 2.500,0.500000,P1,4,0,0
LH,46,341.000000,m.114 beat 3.000,0.500000,P1,4,0,0
LH,58,341.000000,m.114 beat 3.000,0.500000,P1,1,0,0
LH,55,341.500000,m.114 beat 3.500,0.500000,P1,4,0,0
LH,55,342.000000,m.115 beat 1.000,1.000000,P1,4,0,0
LH,36,343.000000,m.115 beat 2.000,1.000000,P1,4,0,0
LH,48,343.000000,m.115 beat 2.000,1.000000,P1,4,0,0
LH,55,343.000000,m.115 beat 2.000,1.000000,P1,1,0,0
LH,38,344.000000,m.115 beat 3.000,1.000000,P1,4,1,0
LH,50,344.000000,m.115 beat 3.000,2.000000,P1,4,1,1
LH,54,344.000000,m.115 beat 3.000,1.000000,P1,1,1,0
LH,57,344.000000,m.115 beat 3.000,1.000000,P1,1,1,0
LH,43,345.000000,m.116 beat 1.000,1.000000,P1,4,0,0
LH,55,345.000000,m.116 beat 1.000,1.000000,P1,1,0,0
LH,38,349.000000,m.117 beat 2.000,1.000000,P1,5,0,0
LH,46,349.000000,m.117 beat 2.000,3.000000,P1,4,1,1
LH,58,349.000000,m.117 beat 2.000,3.000000,P1,2,1,1
LH,39,351.000000,m.118 beat 1.000,1.000000,P1,5,0,0
LH,38,353.000000,m.118 beat 3.000,1.000000,P1,5,1,0
LH,46,353.000000,m.118 beat 3.000,2.000000,P1,4,1,1
LH,58,353.000000,m.118 beat 3.000,1.000000,P1,2,0,0
LH,39,354.000000,m.119 beat 1.000,1.000000,P1,5,0,0
LH,58,354.000000,m.119 beat 1.000,1.000000,P1,2,0,0
LH,58,355.500000,m.119 beat 2.500,0.500000,P1,1,0,0
LH,36,356.000000,m.119 beat 3.000,2.000000,P1,5,1,1
LH,51,356.000000,m.119 beat 3.000,3.000000,P1,4,1,1
LH,48,358.000000,m.120 beat 2.000,1.000000,P1,5,0,0
LH,41,359.000000,m.120 beat 3.000,1.000000,P1,5,0,0
