segment_id,piece,composer,title,event_id,hand,pitch,onset_ql,onset_location,voice,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,review_priority,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,auto_label_status,candidate_durations,candidate_sources,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision,review_class,review_note
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:54:220.000000:1,LH,54,220.000000,m.56 beat 1.000,1,0.75,0.975,0.225,0.75,normal,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.666667;0.750000,key-release-grid;key-release-grid+next-voice-onset;P1.5-extended,uncertain,uncertain,none,0.75,pedal-only,pedal carries sustain; keep short written note
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:55:220.750000:1,LH,55,220.750000,m.56 beat 1.750,1,1.125,1.552083333,0.427083333,1.5,medium,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.562500;1.000000;1.125000;1.500000,key-release-grid;next-voice-onset+pedal-acoustic-grid;P1.5-extended,yes,change,none,1.125,pedal-only,pedal carries sustain; keep short written note
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:56:222.250000:1,LH,56,222.250000,m.56 beat 3.250,1,1.333333333,1.614583333,0.28125,1.5,medium,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.666667;0.666667;1.000000;1.250000;1.333333;1.375000;1.500000,key-release-grid;next-voice-onset+pedal-acoustic-grid;P1.5-extended,yes,change,none,1.375,independent-voice,independent voice: written 1.375 covers following LH onset (gap 1.500)
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:57:223.750000:1,LH,57,223.750000,m.56 beat 4.750,1,0.25,0.25,0.0,0.875,normal,,,,,,,unmatched,0.125000;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.750000;0.875000,barline+key-release-grid+pedal-acoustic-grid;key-release-grid+pedal-acoustic-grid;next-voice-onset;P1.5-extended,no,change,none,0.25,,routine; written duration follows score/readability
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:58:220.000000:5,LH,58,220.000000,m.56 beat 1.000,5,1.333333333,2.302083333,0.96875,-1.0,medium,P1,1,332.0,1.0,1,0,reference-duration-not-candidate,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.666667;0.666667;1.000000;1.250000;1.333333;1.375000;2.000000;2.000000;2.250000;2.333333;2.666667;2.666667;4.000000;4.000000;5.333333;5.333333,barline;key-release-grid;pedal-acoustic-grid;P1.5-extended,uncertain,uncertain,none,1.0,,boundary/uncertain event; decision follows score/readability
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:58:224.625000:1,LH,58,224.625000,m.57 beat 1.625,1,0.5,1.0375,0.5375,0.75,medium,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.666667;0.750000,key-release-grid;next-voice-onset;P1.5-extended,yes,change,none,0.5,pedal-only,pedal carries sustain; keep short written note
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:59:225.375000:1,LH,59,225.375000,m.57 beat 2.375,1,0.666666667,1.09375,0.427083333,8.125,medium,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.333333;0.375000;0.500000;0.625000;0.666667;0.750000;1.000000;1.000000;1.125000;1.333333;1.333333;2.000000;2.000000;2.625000;2.666667;2.666667;8.125000,barline;key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,yes,hold,none,0.666667,independent-voice,independent voice: written 0.666667 covers following LH onset (gap 8.125)
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:LH:59:233.500000:1,LH,59,233.500000,m.59 beat 2.500,1,0.375,1.35,0.975,3.0,medium,,,,,,,unmatched,0.166667;0.166667;0.187500;0.250000;0.333333;0.333333;0.375000;0.500000;0.562500;0.750000;1.000000;1.125000;1.250000;1.333333;1.375000;1.500000;2.500000;3.000000,barline;key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,yes,change,none,0.375,pedal-only,pedal carries sustain; keep short written note
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:RH:60:226.375000:3,RH,60,226.375000,m.57 beat 3.375,3,0.75,0.870833333,0.120833333,0.75,normal,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.666667;0.750000,key-release-grid;key-release-grid+next-voice-onset+pedal-acoustic-grid;P1.5-extended,no,change,none,0.75,independent-voice,independent voice: written 0.75 covers following RH onset (gap 0.750)
Schumann_Kreisleriana_5_56,SchumannKreisleriana_5,Schumann,Kreisleriana_5,SchumannKreisleriana_5:RH:60:232.375000:3,RH,60,232.375000,m.59 beat 1.375,3,0.333333333,1.164583333,0.83125,2.375,medium,,,,,,,unmatched,0.166667;0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.500000;0.666667;0.666667;1.000000;1.000000;1.125000;1.250000;1.333333;1.333333;2.375000,key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,yes,change,none,0.375,,routine; written duration follows score/readability
