hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,59,174.500000,m.44 beat 3.500,0.250000,P1,5,0,0
LH,53,174.750000,m.44 beat 3.750,0.250000,P1,5,0,0
LH,59,175.250000,m.44 beat 4.250,0.250000,P1,5,0,0
LH,56,175.500000,m.44 beat 4.500,0.250000,P1,5,0,0
LH,50,175.750000,m.44 beat 4.750,0.250000,P1,5,0,0
LH,54,176.750000,m.45 beat 1.750,0.250000,P1,5,0,0
RH,61,173.250000,m.44 beat 2.250,0.250000,P1,5,0,0
RH,73,173.250000,m.44 beat 2.250,0.250000,P1,1,0,0
RH,63,173.500000,m.44 beat 2.500,0.250000,P1,5,0,0
RH,72,173.500000,m.44 beat 2.500,0.250000,P1,1,0,0
RH,65,173.750000,m.44 beat 2.750,0.250000,P1,5,0,0
RH,70,173.750000,m.44 beat 2.750,0.250000,P1,1,0,0
RH,68,174.000000,m.44 beat 3.000,0.250000,P1,5,0,0
RH,71,174.000000,m.44 beat 3.000,0.250000,P1,1,0,0
RH,62,174.250000,m.44 beat 3.250,0.250000,P1,5,0,0
RH,73,174.250000,m.44 beat 3.250,0.250000,P1,1,0,0
RH,71,174.500000,m.44 beat 3.500,0.250000,P1,1,0,0
RH,80,174.750000,m.44 beat 3.750,0.250000,P1,1,0,0
RH,65,175.000000,m.44 beat 4.000,0.250000,P1,5,0,0
RH,68,175.000000,m.44 beat 4.000,0.250000,P1,1,0,0
RH,70,175.250000,m.44 beat 4.250,0.250000,P1,1,0,0
RH,68,175.500000,m.44 beat 4.500,0.250000,P1,1,0,0
RH,77,175.750000,m.44 beat 4.750,0.250000,P1,1,0,0
RH,69,176.000000,m.45 beat 1.000,0.250000,P1,5,0,0
RH,72,176.000000,m.45 beat 1.000,0.250000,P1,1,0,0
RH,63,176.250000,m.45 beat 1.250,0.250000,P1,5,0,0
RH,73,176.250000,m.45 beat 1.250,0.250000,P1,1,0,0
RH,60,176.500000,m.45 beat 1.500,0.250000,P1,5,0,0
RH,72,176.500000,m.45 beat 1.500,0.250000,P1,1,0,0
RH,81,176.750000,m.45 beat 1.750,0.250000,P1,1,0,0
