segment_id,piece,composer,title,event_id,hand,pitch,onset_ql,onset_location,voice,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,review_priority,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,auto_label_status,candidate_durations,candidate_sources,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision,review_class,review_note
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:36:227.375000:2,LH,36,227.375000,m.114 beat 2.375,2,0.5,2.6328125,2.1328125,0.875,medium,P1,5,246.0,0.25,0,0,reference-duration-not-candidate,0.166667;0.250000;0.333333;0.375000;0.500000;0.625000;0.666667;0.750000;0.875000,barline;key-release-grid;next-voice-onset;P1.5-extended,yes,change,none,0.25,,key duration 0.500 exceeds notation 0.25 (pedal/sustain hold); score convention kept
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:36:230.000000:1,LH,36,230.000000,m.116 beat 1.000,1,0.5,3.674479167,3.174479167,1.0,medium,P1,5,248.0,0.25,0,0,reference-duration-not-candidate,0.166667;0.250000;0.333333;0.375000;0.500000;0.666667;0.750000;1.000000,key-release-grid;next-voice-onset;P1.5-extended,yes,release,none,0.25,,key duration 0.500 exceeds notation 0.25 (pedal/sustain hold); score convention kept
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:36:233.500000:1,LH,36,233.500000,m.117 beat 2.500,1,0.625,0.625,0.0,0.625,normal,P1,5,252.0,0.25,0,0,reference-duration-not-candidate,0.166667;0.250000;0.312500;0.333333;0.375000;0.500000;0.625000,barline+key-release-grid+pedal-acoustic-grid;key-release-grid+next-voice-onset+pedal-acoustic-grid;P1.5-extended,no,release,none,0.25,,key duration 0.625 exceeds notation 0.25 (pedal/sustain hold); score convention kept
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:43:226.125000:1,LH,43,226.125000,m.114 beat 1.125,1,0.125,1.059895833,0.934895833,1.125,medium,P1,5,244.25,0.25,0,0,labeled,0.062500;0.125000;0.166667;0.187500;0.250000;0.333333;0.375000;0.500000;1.000000;1.125000,key-release-grid;next-voice-onset;pedal-acoustic-grid;P1.5-extended,uncertain,uncertain,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:43:227.250000:1,LH,43,227.250000,m.114 beat 2.250,1,0.25,2.7578125,2.5078125,0.5,medium,P1,5,245.75,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000,key-release-grid;next-voice-onset;P1.5-extended,yes,change,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:43:227.750000:1,LH,43,227.750000,m.114 beat 2.750,1,0.25,2.2578125,2.0078125,0.25,medium,P1,5,246.25,0.25,0,0,labeled,0.125000;0.166667;0.250000,barline+key-release-grid+next-voice-onset;P1.5-extended,yes,hold,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:43:229.500000:1,LH,43,229.500000,m.115 beat 2.500,1,0.25,0.5078125,0.2578125,0.5,medium,P1,5,247.75,0.25,0,0,ambiguous-candidate,0.125000;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000,barline+next-voice-onset+pedal-acoustic-grid;key-release-grid;P1.5-extended,yes,hold,none,0.25,,routine; written duration follows score/readability
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:43:230.375000:2,LH,43,230.375000,m.116 beat 1.375,2,0.125,3.299479167,3.174479167,0.25,medium,P1,5,248.25,0.25,0,0,ambiguous-candidate,0.062500;0.125000;0.166667;0.187500;0.250000,key-release-grid;next-voice-onset;P1.5-extended,yes,change,none,0.25,notation-shortening,reference duration 0.25; shorten acoustic extension to 0.25 (score convention; pedal carries the tail)
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:43:233.000000:1,LH,43,233.000000,m.117 beat 2.000,1,0.333333333,0.674479167,0.341145833,0.5,medium,,,,,,,unmatched,0.166667;0.166667;0.250000;0.333333;0.333333;0.375000;0.500000;0.500000,key-release-grid;next-voice-onset;P1.5-extended,yes,hold,none,0.375,,routine; written duration follows score/readability
Chopin_Etudes_op_10_12_114,ChopinEtudes_op_10_12,Chopin,Etudes_op_10_12,ChopinEtudes_op_10_12:LH:47:229.250000:1,LH,47,229.250000,m.115 beat 2.250,1,0.125,0.7578125,0.6328125,0.25,medium,,,,,,,unmatched,0.062500;0.125000;0.166667;0.187500;0.250000,key-release-grid;next-voice-onset;P1.5-extended,yes,hold,none,0.125,pedal-only,pedal carries sustain; keep short written note
