hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,43,244.250000,m.62 beat 1.250,0.250000,P1,5,0,0
LH,48,244.500000,m.62 beat 1.500,0.250000,P1,5,0,0
LH,50,244.750000,m.62 beat 1.750,0.250000,P1,5,0,0
LH,51,245.000000,m.62 beat 2.000,0.250000,P1,5,0,0
LH,50,245.250000,m.62 beat 2.250,0.250000,P1,5,0,0
LH,48,245.500000,m.62 beat 2.500,0.250000,P1,5,0,0
LH,43,245.750000,m.62 beat 2.750,0.250000,P1,5,0,0
LH,36,246.000000,m.62 beat 3.000,0.250000,P1,5,0,0
LH,43,246.250000,m.62 beat 3.250,0.250000,P1,5,0,0
LH,48,246.500000,m.62 beat 3.500,0.250000,P1,5,0,0
LH,50,246.750000,m.62 beat 3.750,0.250000,P1,5,0,0
LH,51,247.000000,m.62 beat 4.000,0.250000,P1,5,0,0
LH,50,247.250000,m.62 beat 4.250,0.250000,P1,5,0,0
LH,48,247.500000,m.62 beat 4.500,0.250000,P1,5,0,0
LH,43,247.750000,m.62 beat 4.750,0.250000,P1,5,0,0
LH,36,248.000000,m.63 beat 1.000,0.250000,P1,5,0,0
LH,43,248.250000,m.63 beat 1.250,0.250000,P1,5,0,0
LH,48,248.500000,m.63 beat 1.500,0.250000,P1,5,0,0
LH,50,248.750000,m.63 beat 1.750,0.250000,P1,5,0,0
LH,51,249.000000,m.63 beat 2.000,0.250000,P1,5,0,0
LH,55,249.250000,m.63 beat 2.250,0.250000,P1,5,0,0
LH,55,250.750000,m.63 beat 3.750,0.250000,P1,5,0,0
LH,51,251.000000,m.63 beat 4.000,0.250000,P1,5,0,0
LH,50,251.250000,m.63 beat 4.250,0.250000,P1,5,0,0
LH,48,251.500000,m.63 beat 4.500,0.250000,P1,5,0,0
LH,43,251.750000,m.63 beat 4.750,0.250000,P1,5,0,0
RH,67,246.000000,m.62 beat 3.000,0.333333,P1,1,0,0
RH,79,246.000000,m.62 beat 3.000,0.333333,P1,1,0,0
RH,71,246.333333,m.62 beat 3.333,0.333333,P1,1,0,0
RH,83,246.333333,m.62 beat 3.333,0.333333,P1,1,0,0
RH,72,246.666667,m.62 beat 3.667,0.333333,P1,1,0,0
RH,84,246.666667,m.62 beat 3.667,0.333333,P1,1,0,0
RH,73,247.000000,m.62 beat 4.000,0.250000,P1,2,0,0
RH,85,247.000000,m.62 beat 4.000,0.250000,P1,2,0,0
RH,74,247.250000,m.62 beat 4.250,0.250000,P1,2,0,0
RH,86,247.250000,m.62 beat 4.250,0.250000,P1,2,0,0
RH,77,247.500000,m.62 beat 4.500,0.250000,P1,2,0,0
RH,89,247.500000,m.62 beat 4.500,0.250000,P1,2,0,0
RH,75,247.875000,m.62 beat 4.875,0.125000,P1,2,0,0
RH,87,247.875000,m.62 beat 4.875,0.125000,P1,2,0,0
RH,75,248.000000,m.63 beat 1.000,2.000000,P1,1,0,0
RH,87,248.000000,m.63 beat 1.000,2.000000,P1,1,0,0
RH,60,249.500000,m.63 beat 2.500,0.250000,P1,5,0,0
RH,62,249.750000,m.63 beat 2.750,0.250000,P1,5,0,0
RH,63,250.000000,m.63 beat 3.000,0.250000,P1,5,0,0
RH,62,250.250000,m.63 beat 3.250,0.250000,P1,5,0,0
RH,60,250.500000,m.63 beat 3.500,0.250000,P1,5,0,0
RH,67,250.750000,m.63 beat 3.750,0.250000,P1,1,0,0
RH,72,250.750000,m.63 beat 3.750,0.250000,P1,1,0,0
RH,75,250.750000,m.63 beat 3.750,0.250000,P1,1,0,0
RH,79,250.750000,m.63 beat 3.750,0.250000,P1,1,0,0
RH,67,251.000000,m.63 beat 4.000,0.750000,P1,1,0,0
RH,72,251.000000,m.63 beat 4.000,0.750000,P1,1,0,0
RH,75,251.000000,m.63 beat 4.000,0.750000,P1,1,0,0
RH,79,251.000000,m.63 beat 4.000,0.750000,P1,1,0,0
RH,67,251.750000,m.63 beat 4.750,0.250000,P1,1,0,0
RH,72,251.750000,m.63 beat 4.750,0.250000,P1,1,0,0
RH,75,251.750000,m.63 beat 4.750,0.250000,P1,1,0,0
RH,79,251.750000,m.63 beat 4.750,0.250000,P1,1,0,0
