pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
61,59,2,24.125,0.03125,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:61:24.125000:2,normal,,,ambiguous-candidate,external,P1,5,26.5,0.25,0,0,,,,,,
61,59,2,24.125,0.03125,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:61:24.125000:2,normal,,,ambiguous-candidate,external,P1,5,26.5,0.25,0,0,,,,,,
62,58,2,24.333333333,0.083333333,0.25,0.25,0.0,0.416666667,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:62:24.333333:2,normal,,,ambiguous-candidate,external,P1,5,26.75,0.25,0,0,,,,,,
62,58,2,24.333333333,0.083333333,0.25,0.25,0.0,0.416666667,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:62:24.333333:2,normal,,,ambiguous-candidate,external,P1,5,26.75,0.25,0,0,,,,,,
62,58,2,24.333333333,0.083333333,0.25,0.25,0.0,0.416666667,0.416666667,0.166666667,0.166666667,0,0,1,0.726254605,next-voice-onset,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:62:24.333333:2,normal,,,ambiguous-candidate,external,P1,5,26.75,0.25,0,0,,,,,,
69,80,3,24.5,0.125,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:69:24.500000:3,normal,,,ambiguous-candidate,external,P1,1,27.0,0.75,0,0,,,,,,
69,80,3,24.5,0.125,0.75,0.75,0.0,0.75,0.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:69:24.500000:3,normal,,,ambiguous-candidate,external,P1,1,27.0,0.75,0,0,,,,,,
61,65,2,24.75,0.1875,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:61:24.750000:2,normal,,,ambiguous-candidate,external,P1,5,27.25,0.25,0,0,,,,,,
61,65,2,24.75,0.1875,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:61:24.750000:2,normal,,,ambiguous-candidate,external,P1,5,27.25,0.25,0,0,,,,,,
62,55,2,25.0,0.25,0.125,0.125,0.0,0.5,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:62:25.000000:2,normal,1,reference-score,labeled,external,P1,5,27.5,0.25,0,0,,,,,,
62,55,2,25.0,0.25,0.125,0.125,0.0,0.5,0.5,0.375,0.375,0,0,1,0.510063625,next-voice-onset,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:62:25.000000:2,normal,0,reference-score,labeled,external,P1,5,27.5,0.25,0,0,,,,,,
67,79,3,25.25,0.3125,0.75,0.75,0.0,0.875,0.75,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:67:25.250000:3,normal,,,ambiguous-candidate,external,P1,1,27.75,0.75,0,0,,,,,,
67,79,3,25.25,0.3125,0.75,0.75,0.0,0.875,0.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:67:25.250000:3,normal,,,ambiguous-candidate,external,P1,1,27.75,0.75,0,0,,,,,,
67,79,3,25.25,0.3125,0.75,0.75,0.0,0.875,0.875,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:67:25.250000:3,normal,,,ambiguous-candidate,external,P1,1,27.75,0.75,0,0,,,,,,
61,69,2,25.5,0.375,0.125,0.125,0.0,0.166666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:61:25.500000:2,normal,,,ambiguous-candidate,external,P1,5,28.0,0.25,0,0,,,,,,
61,69,2,25.5,0.375,0.125,0.125,0.0,0.166666667,0.166666667,0.041666667,0.041666667,0,0,1,0.901838446,next-voice-onset,BachPrelude_bwv_860,RH,BachPrelude_bwv_860:RH:61:25.500000:2,normal,,,ambiguous-candidate,external,P1,5,28.0,0.25,0,0,,,,,,
