hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,54,27.000000,m.5 beat 4.000,0.250000,P1,5,0,0
LH,52,27.750000,m.5 beat 4.750,0.250000,P1,5,0,0
LH,50,28.500000,m.5 beat 5.500,0.250000,P1,5,0,0
LH,54,29.250000,m.5 beat 6.250,0.250000,P1,5,0,0
LH,47,30.000000,m.6 beat 1.000,0.750000,P1,5,0,0
LH,59,30.750000,m.6 beat 1.750,0.750000,P1,5,0,0
LH,57,32.250000,m.6 beat 3.250,0.750000,P1,5,0,0
LH,56,33.000000,m.6 beat 4.000,0.750000,P1,5,0,0
LH,44,33.750000,m.6 beat 4.750,0.750000,P1,5,0,0
LH,56,35.250000,m.6 beat 6.250,0.750000,P1,5,0,0
LH,59,35.750000,m.6 beat 6.750,0.250000,P1,1,0,0
LH,57,36.000000,m.7 beat 1.000,0.250000,P1,5,0,0
LH,57,38.000000,m.7 beat 3.000,0.250000,P1,5,0,0
LH,57,38.500000,m.7 beat 3.500,0.250000,P1,5,0,0
LH,52,38.750000,m.7 beat 3.750,0.250000,P1,5,0,0
LH,48,39.000000,m.7 beat 4.000,0.250000,P1,5,0,0
LH,52,39.250000,m.7 beat 4.250,0.250000,P1,5,0,0
LH,57,39.500000,m.7 beat 4.500,0.250000,P1,5,0,0
LH,57,40.000000,m.7 beat 5.000,0.250000,P1,5,0,0
LH,52,40.250000,m.7 beat 5.250,0.250000,P1,5,0,0
LH,57,40.500000,m.7 beat 5.500,0.250000,P1,5,0,0
LH,52,40.750000,m.7 beat 5.750,0.250000,P1,5,0,0
LH,48,41.000000,m.7 beat 6.000,0.250000,P1,5,0,0
LH,52,41.250000,m.7 beat 6.250,0.250000,P1,5,0,0
LH,48,41.500000,m.7 beat 6.500,0.250000,P1,5,0,0
LH,45,41.750000,m.7 beat 6.750,0.250000,P1,5,0,0
LH,42,42.000000,m.8 beat 1.000,0.750000,P1,5,0,0
LH,54,42.750000,m.8 beat 1.750,0.750000,P1,5,0,0
LH,52,44.250000,m.8 beat 3.250,0.750000,P1,5,0,0
RH,61,26.500000,m.5 beat 3.500,0.250000,P1,5,0,0
RH,62,26.750000,m.5 beat 3.750,0.250000,P1,5,0,0
RH,69,27.000000,m.5 beat 4.000,0.750000,P1,1,0,0
RH,61,27.250000,m.5 beat 4.250,0.250000,P1,5,0,0
RH,62,27.500000,m.5 beat 4.500,0.250000,P1,5,0,0
RH,67,27.750000,m.5 beat 4.750,0.750000,P1,1,0,0
RH,61,28.000000,m.5 beat 5.000,0.250000,P1,5,0,0
RH,62,28.250000,m.5 beat 5.250,0.250000,P1,5,0,0
RH,66,28.500000,m.5 beat 5.500,0.750000,P1,1,0,0
RH,61,28.750000,m.5 beat 5.750,0.250000,P1,5,0,0
RH,62,29.000000,m.5 beat 6.000,0.250000,P1,5,0,0
RH,69,29.250000,m.5 beat 6.250,0.750000,P1,1,0,0
RH,61,29.500000,m.5 beat 6.500,0.250000,P1,5,0,0
RH,62,29.750000,m.5 beat 6.750,0.250000,P1,5,0,0
RH,68,30.000000,m.6 beat 1.000,0.250000,P1,1,0,0
