hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,48,316.000000,m.80 beat 1.000,0.500000,P1,5,0,0
LH,50,316.000000,m.80 beat 1.000,0.125000,P1,6,0,0
LH,48,316.125000,m.80 beat 1.125,0.125000,P1,6,0,0
LH,50,316.250000,m.80 beat 1.250,0.125000,P1,6,0,0
LH,48,316.375000,m.80 beat 1.375,0.125000,P1,6,0,0
LH,47,316.500000,m.80 beat 1.500,0.250000,P1,5,0,0
LH,59,316.500000,m.80 beat 1.500,0.250000,P1,1,0,0
LH,48,316.750000,m.80 beat 1.750,0.250000,P1,5,0,0
LH,45,317.000000,m.80 beat 2.000,1.000000,P1,5,0,0
LH,57,317.000000,m.80 beat 2.000,1.000000,P1,1,0,0
LH,50,318.000000,m.80 beat 3.000,2.000000,P1,5,0,0
LH,55,320.000000,m.81 beat 1.000,1.000000,P1,5,0,0
LH,59,320.000000,m.81 beat 1.000,1.000000,P1,5,0,0
LH,48,322.000000,m.81 beat 3.000,1.000000,P1,5,0,0
LH,48,323.000000,m.81 beat 4.000,1.000000,P1,5,0,0
LH,48,324.000000,m.82 beat 1.000,0.500000,P1,5,0,0
LH,50,324.000000,m.82 beat 1.000,0.125000,P1,6,0,0
LH,48,324.125000,m.82 beat 1.125,0.125000,P1,6,0,0
LH,50,324.250000,m.82 beat 1.250,0.125000,P1,6,0,0
LH,48,324.375000,m.82 beat 1.375,0.125000,P1,6,0,0
LH,47,324.500000,m.82 beat 1.500,0.250000,P1,5,0,0
LH,59,324.500000,m.82 beat 1.500,0.250000,P1,1,0,0
LH,48,324.750000,m.82 beat 1.750,0.250000,P1,5,0,0
LH,45,325.000000,m.82 beat 2.000,1.000000,P1,5,0,0
LH,57,325.000000,m.82 beat 2.000,1.000000,P1,1,0,0
LH,54,326.000000,m.82 beat 3.000,0.500000,P1,5,0,0
LH,55,326.000000,m.82 beat 3.000,0.125000,P1,6,0,0
LH,54,326.125000,m.82 beat 3.125,0.125000,P1,6,0,0
LH,55,326.250000,m.82 beat 3.250,0.125000,P1,6,0,0
LH,54,326.375000,m.82 beat 3.375,0.125000,P1,6,0,0
LH,52,326.500000,m.82 beat 3.500,0.250000,P1,5,0,0
LH,54,326.750000,m.82 beat 3.750,0.250000,P1,5,0,0
LH,50,327.000000,m.82 beat 4.000,1.000000,P1,5,0,0
LH,59,328.000000,m.83 beat 1.000,0.500000,P1,5,0,0
LH,59,328.125000,m.83 beat 1.125,0.125000,P1,6,0,0
LH,59,328.375000,m.83 beat 1.375,0.125000,P1,6,0,0
LH,57,328.500000,m.83 beat 1.500,0.250000,P1,5,0,0
LH,57,328.750000,m.83 beat 1.750,0.250000,P1,5,0,0
LH,55,329.000000,m.83 beat 2.000,1.000000,P1,5,0,0
RH,60,316.000000,m.80 beat 1.000,0.500000,P1,1,0,0
RH,62,316.000000,m.80 beat 1.000,0.125000,P1,2,0,0
RH,60,316.125000,m.80 beat 1.125,0.125000,P1,2,0,0
RH,62,316.250000,m.80 beat 1.250,0.125000,P1,2,0,0
RH,60,316.375000,m.80 beat 1.375,0.125000,P1,2,0,0
RH,60,316.750000,m.80 beat 1.750,0.250000,P1,1,0,0
RH,60,318.000000,m.80 beat 3.000,2.000000,P1,5,0,0
RH,66,318.000000,m.80 beat 3.000,2.000000,P1,1,0,0
RH,69,318.000000,m.80 beat 3.000,2.000000,P1,1,0,0
RH,67,320.000000,m.81 beat 1.000,1.000000,P1,1,0,0
RH,71,320.000000,m.81 beat 1.000,1.000000,P1,1,0,0
RH,60,322.000000,m.81 beat 3.000,1.000000,P1,1,0,0
RH,60,323.000000,m.81 beat 4.000,1.000000,P1,1,0,0
RH,60,324.000000,m.82 beat 1.000,0.500000,P1,1,0,0
RH,62,324.000000,m.82 beat 1.000,0.125000,P1,2,0,0
RH,60,324.125000,m.82 beat 1.125,0.125000,P1,2,0,0
RH,62,324.250000,m.82 beat 1.250,0.125000,P1,2,0,0
RH,60,324.375000,m.82 beat 1.375,0.125000,P1,2,0,0
RH,60,324.750000,m.82 beat 1.750,0.250000,P1,1,0,0
RH,66,326.000000,m.82 beat 3.000,0.500000,P1,1,0,0
RH,67,326.000000,m.82 beat 3.000,0.125000,P1,2,0,0
RH,66,326.125000,m.82 beat 3.125,0.125000,P1,2,0,0
RH,67,326.250000,m.82 beat 3.250,0.125000,P1,2,0,0
RH,66,326.375000,m.82 beat 3.375,0.125000,P1,2,0,0
RH,64,326.500000,m.82 beat 3.500,0.250000,P1,1,0,0
RH,66,326.750000,m.82 beat 3.750,0.250000,P1,1,0,0
RH,62,327.000000,m.82 beat 4.000,1.000000,P1,1,0,0
