pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
70,96,4,316.0,0.0,0.125,1.927083333,1.802083333,0.125,0.125,0.0,1.802083333,0,0,1,0.748759292,key-release-grid+next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:70:316.000000:4,medium,1,reference-score,labeled,external,P1,6,382.0,0.125,0,0,,,,,,
82,94,4,316.0,0.0,0.125,1.927083333,1.802083333,0.125,0.125,0.0,1.802083333,0,0,1,0.748759292,key-release-grid+next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:82:316.000000:4,medium,1,reference-score,labeled,external,P1,2,382.0,0.125,0,0,,,,,,
80,87,3,316.125,0.03125,0.125,1.802083333,1.677083333,0.125,0.125,0.0,1.677083333,0,0,1,0.75341353,key-release-grid+next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:80:316.125000:3,medium,1,reference-score,labeled,external,P1,2,382.125,0.125,0,0,,,,,,
68,89,4,316.125,0.03125,0.25,1.802083333,1.552083333,0.375,0.25,0.0,1.552083333,0,0,0,0.738820984,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:68:316.125000:4,medium,,,unmatched,external,,,,,,,,,,,,
68,89,4,316.125,0.03125,0.25,1.802083333,1.552083333,0.375,0.333333333,0.083333333,1.46875,0,0,0,0.63544103,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:68:316.125000:4,medium,,,unmatched,external,,,,,,,,,,,,
68,89,4,316.125,0.03125,0.25,1.802083333,1.552083333,0.375,0.375,0.125,1.427083333,0,0,1,0.610264096,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:68:316.125000:4,medium,,,unmatched,external,,,,,,,,,,,,
69,67,1,316.25,0.0625,0.125,1.677083333,1.552083333,0.125,0.125,0.0,1.552083333,0,0,1,0.758820984,key-release-grid+next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:69:316.250000:1,medium,,,unmatched,external,,,,,,,,,,,,
82,78,2,316.25,0.0625,0.25,1.677083333,1.427083333,1.75,0.25,0.0,1.427083333,0,0,0,0.745103548,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:82:316.250000:2,medium,1,reference-score,labeled,external,P1,2,382.25,0.125,0,0,,,,,,
82,78,2,316.25,0.0625,0.25,1.677083333,1.427083333,1.75,0.333333333,0.083333333,1.34375,0,0,0,0.642384338,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:82:316.250000:2,medium,0,reference-score,labeled,external,P1,2,382.25,0.125,0,0,,,,,,
82,78,2,316.25,0.0625,0.25,1.677083333,1.427083333,1.75,1.666666667,1.416666667,0.010416666,0,0,0,0.28806598,pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:82:316.250000:2,medium,0,reference-score,labeled,external,P1,2,382.25,0.125,0,0,,,,,,
82,78,2,316.25,0.0625,0.25,1.677083333,1.427083333,1.75,1.75,1.5,0.072916667,0,0,1,0.283905666,next-voice-onset+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:82:316.250000:2,medium,0,reference-score,labeled,external,P1,2,382.25,0.125,0,0,,,,,,
