hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,58,98.250000,m.50 beat 1.250,0.500000,P1,5,1,1
LH,56,98.750000,m.50 beat 1.750,0.250000,P1,5,0,0
LH,39,99.000000,m.50 beat 2.000,0.250000,P1,5,0,0
LH,55,99.000000,m.50 beat 2.000,0.250000,P1,5,0,0
LH,53,99.250000,m.50 beat 2.250,0.500000,P1,5,1,1
LH,52,99.750000,m.50 beat 2.750,0.500000,P1,5,1,1
LH,44,100.000000,m.51 beat 1.000,4.000000,P1,6,1,1
LH,50,100.250000,m.51 beat 1.250,0.250000,P1,5,0,0
LH,51,100.500000,m.51 beat 1.500,0.250000,P1,5,0,0
LH,52,100.750000,m.51 beat 1.750,0.250000,P1,5,0,0
LH,53,101.000000,m.51 beat 2.000,0.250000,P1,5,0,0
LH,52,101.250000,m.51 beat 2.250,0.250000,P1,5,0,0
LH,53,101.500000,m.51 beat 2.500,0.250000,P1,5,0,0
LH,54,101.750000,m.51 beat 2.750,0.250000,P1,5,0,0
LH,55,102.000000,m.52 beat 1.000,0.250000,P1,5,0,0
LH,54,102.250000,m.52 beat 1.250,0.250000,P1,5,0,0
LH,55,102.500000,m.52 beat 1.500,0.250000,P1,5,0,0
LH,56,102.750000,m.52 beat 1.750,0.250000,P1,5,0,0
LH,59,103.000000,m.52 beat 2.000,1.000000,P1,2,0,0
LH,39,104.000000,m.53 beat 1.000,0.250000,P1,5,0,0
LH,58,104.000000,m.53 beat 1.000,1.000000,P1,2,0,0
LH,46,104.250000,m.53 beat 1.250,0.250000,P1,5,0,0
LH,51,104.500000,m.53 beat 1.500,0.250000,P1,5,0,0
LH,53,104.750000,m.53 beat 1.750,0.250000,P1,5,0,0
LH,55,105.000000,m.53 beat 2.000,0.250000,P1,5,0,0
LH,56,105.250000,m.53 beat 2.250,0.250000,P1,5,0,0
LH,57,105.500000,m.53 beat 2.500,0.250000,P1,5,0,0
RH,61,98.000000,m.50 beat 1.000,0.250000,P1,5,0,0
RH,65,98.500000,m.50 beat 1.500,1.000000,P1,1,0,0
RH,61,99.000000,m.50 beat 2.000,2.000000,P1,2,1,1
RH,66,99.500000,m.50 beat 2.500,0.500000,P1,1,0,0
RH,67,100.000000,m.51 beat 1.000,0.500000,P1,1,0,0
RH,70,100.500000,m.51 beat 1.500,0.500000,P1,1,0,0
RH,60,101.000000,m.51 beat 2.000,2.000000,P1,2,0,0
RH,68,101.000000,m.51 beat 2.000,0.500000,P1,1,0,0
RH,63,101.500000,m.51 beat 2.500,0.500000,P1,1,0,0
RH,64,102.000000,m.52 beat 1.000,0.500000,P1,1,0,0
RH,65,102.500000,m.52 beat 1.500,0.500000,P1,1,0,0
RH,62,103.000000,m.52 beat 2.000,1.000000,P1,2,0,0
RH,66,103.000000,m.52 beat 2.000,0.500000,P1,1,0,0
RH,68,103.500000,m.52 beat 2.500,0.500000,P1,1,0,0
RH,63,104.000000,m.53 beat 1.000,1.000000,P1,2,0,0
RH,67,104.000000,m.53 beat 1.000,0.500000,P1,1,0,0
RH,70,104.500000,m.53 beat 1.500,0.500000,P1,1,0,0
RH,75,105.000000,m.53 beat 2.000,0.500000,P1,1,0,0
RH,79,105.500000,m.53 beat 2.500,0.500000,P1,1,0,0
RH,60,105.750000,m.53 beat 2.750,0.250000,P1,5,0,0
