pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
68,45,6,1368.0,0.0,0.125,3.361979167,3.236979167,0.5,0.125,0.0,3.236979167,0,0,0,0.705140169,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:68:1368.000000:6,medium,,,unmatched,external,,,,,,,,,,,,
68,45,6,1368.0,0.0,0.125,3.361979167,3.236979167,0.5,0.5,0.375,2.861979167,0,0,1,0.358717976,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:68:1368.000000:6,medium,,,unmatched,external,,,,,,,,,,,,
63,57,4,1368.5,0.125,0.125,2.861979167,2.736979167,0.25,0.125,0.0,2.736979167,0,0,0,0.709365998,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:1368.500000:4,medium,,,ambiguous-candidate,external,P1,5,1212.5,0.25,0,0,,,,,,
63,57,4,1368.5,0.125,0.125,2.861979167,2.736979167,0.25,0.25,0.125,2.611979167,0,0,1,0.576042286,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:1368.500000:4,medium,,,ambiguous-candidate,external,P1,5,1212.5,0.25,0,0,,,,,,
70,73,6,1368.5,0.125,0.125,2.861979167,2.736979167,0.25,0.125,0.0,2.736979167,0,0,0,0.709365998,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:70:1368.500000:6,medium,,,ambiguous-candidate,external,P1,5,1212.5,0.25,0,0,,,,,,
70,73,6,1368.5,0.125,0.125,2.861979167,2.736979167,0.25,0.25,0.125,2.611979167,0,0,1,0.576042286,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:70:1368.500000:6,medium,,,ambiguous-candidate,external,P1,5,1212.5,0.25,0,0,,,,,,
60,30,2,1368.625,0.15625,0.125,2.736979167,2.611979167,0.125,0.125,0.0,2.611979167,0,0,1,0.730881737,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1368.625000:2,medium,1,reference-score,labeled,external,P1,5,1212.5,0.25,0,0,,,,,,
67,9,8,1368.625,0.15625,0.125,2.736979167,2.611979167,0.125,0.125,0.0,2.611979167,0,0,1,0.730881737,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:67:1368.625000:8,medium,1,reference-score,labeled,external,P1,5,1212.75,0.25,0,0,,,,,,
60,60,2,1368.75,0.1875,0.125,2.611979167,2.486979167,0.375,0.125,0.0,2.486979167,0,0,0,0.712642775,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1368.750000:2,medium,,,ambiguous-candidate,external,P1,5,1212.75,0.25,0,0,,,,,,
60,60,2,1368.75,0.1875,0.125,2.611979167,2.486979167,0.375,0.375,0.25,2.236979167,0,0,1,0.461637423,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:60:1368.750000:2,medium,,,ambiguous-candidate,external,P1,5,1212.75,0.25,0,0,,,,,,
63,61,4,1368.75,0.1875,0.125,2.611979167,2.486979167,0.25,0.125,0.0,2.486979167,0,0,0,0.712642775,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:1368.750000:4,medium,,,ambiguous-candidate,external,P1,5,1212.75,0.25,0,0,,,,,,
63,61,4,1368.75,0.1875,0.125,2.611979167,2.486979167,0.25,0.25,0.125,2.361979167,0,0,1,0.579849357,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:1368.750000:4,medium,,,ambiguous-candidate,external,P1,5,1212.75,0.25,0,0,,,,,,
70,85,6,1368.75,0.1875,0.125,2.611979167,2.486979167,0.25,0.125,0.0,2.486979167,0,0,0,0.712642775,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:70:1368.750000:6,medium,,,ambiguous-candidate,external,P1,5,1212.75,0.25,0,0,,,,,,
70,85,6,1368.75,0.1875,0.125,2.611979167,2.486979167,0.25,0.25,0.125,2.361979167,0,0,1,0.579849357,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:70:1368.750000:6,medium,,,ambiguous-candidate,external,P1,5,1212.75,0.25,0,0,,,,,,
72,76,6,1368.75,0.1875,0.125,2.611979167,2.486979167,0.25,0.125,0.0,2.486979167,0,0,0,0.712642775,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:72:1368.750000:6,medium,0,reference-score,labeled,external,P1,2,1212.666666667,0.333333333,0,0,,,,,,
72,76,6,1368.75,0.1875,0.125,2.611979167,2.486979167,0.25,0.25,0.125,2.361979167,0,0,1,0.579849357,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:72:1368.750000:6,medium,1,reference-score,labeled,external,P1,2,1212.666666667,0.333333333,0,0,,,,,,
