hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,56,117.000000,m.30 beat 2.000,0.166667,P1,5,0,0
LH,56,117.500000,m.30 beat 2.500,0.166667,P1,5,0,0
LH,56,118.000000,m.30 beat 3.000,0.166667,P1,5,0,0
LH,56,118.500000,m.30 beat 3.500,0.166667,P1,5,0,0
LH,56,119.000000,m.30 beat 4.000,0.166667,P1,5,0,0
LH,56,119.500000,m.30 beat 4.500,0.166667,P1,5,0,0
LH,56,120.000000,m.31 beat 1.000,0.166667,P1,5,0,0
LH,59,120.166667,m.31 beat 1.167,0.166667,P1,5,0,0
LH,56,120.500000,m.31 beat 1.500,0.166667,P1,5,0,0
LH,59,120.666667,m.31 beat 1.667,0.166667,P1,5,0,0
LH,56,121.000000,m.31 beat 2.000,0.166667,P1,5,0,0
LH,59,121.166667,m.31 beat 2.167,0.166667,P1,5,0,0
LH,56,121.500000,m.31 beat 2.500,0.166667,P1,5,0,0
LH,59,121.666667,m.31 beat 2.667,0.166667,P1,5,0,0
LH,56,122.000000,m.31 beat 3.000,0.166667,P1,5,0,0
LH,59,122.166667,m.31 beat 3.167,0.166667,P1,5,0,0
LH,56,122.500000,m.31 beat 3.500,0.166667,P1,5,0,0
LH,59,122.666667,m.31 beat 3.667,0.166667,P1,5,0,0
LH,56,123.000000,m.31 beat 4.000,0.166667,P1,5,0,0
LH,59,123.166667,m.31 beat 4.167,0.166667,P1,5,0,0
LH,56,123.500000,m.31 beat 4.500,0.166667,P1,5,0,0
LH,59,123.666667,m.31 beat 4.667,0.166667,P1,5,0,0
LH,57,124.000000,m.32 beat 1.000,0.500000,P1,5,0,0
LH,57,125.000000,m.32 beat 2.000,0.500000,P1,5,0,0
LH,57,126.000000,m.32 beat 3.000,2.000000,P1,5,1,1
RH,80,117.000000,m.30 beat 2.000,0.500000,P1,1,0,0
RH,63,117.166667,m.30 beat 2.167,0.166667,P1,5,0,0
RH,66,117.333333,m.30 beat 2.333,0.166667,P1,5,0,0
RH,80,117.500000,m.30 beat 2.500,0.500000,P1,1,0,0
RH,63,117.666667,m.30 beat 2.667,0.166667,P1,5,0,0
RH,66,117.833333,m.30 beat 2.833,0.166667,P1,5,0,0
RH,80,118.000000,m.30 beat 3.000,1.000000,P1,1,0,0
RH,61,118.166667,m.30 beat 3.167,0.166667,P1,5,0,0
RH,64,118.333333,m.30 beat 3.333,0.166667,P1,5,0,0
RH,61,118.666667,m.30 beat 3.667,0.166667,P1,5,0,0
RH,64,118.833333,m.30 beat 3.833,0.166667,P1,5,0,0
RH,68,119.000000,m.30 beat 4.000,1.000000,P1,1,0,0
RH,61,119.166667,m.30 beat 4.167,0.166667,P1,5,0,0
RH,64,119.333333,m.30 beat 4.333,0.166667,P1,5,0,0
RH,61,119.666667,m.30 beat 4.667,0.166667,P1,5,0,0
RH,64,119.833333,m.30 beat 4.833,0.166667,P1,5,0,0
RH,65,120.333333,m.31 beat 1.333,0.166667,P1,5,0,0
RH,86,120.500000,m.31 beat 1.500,0.500000,P1,1,0,0
RH,65,120.833333,m.31 beat 1.833,0.166667,P1,5,0,0
RH,86,121.000000,m.31 beat 2.000,0.500000,P1,1,0,0
RH,65,121.333333,m.31 beat 2.333,0.166667,P1,5,0,0
RH,86,121.500000,m.31 beat 2.500,0.500000,P1,1,0,0
RH,65,121.833333,m.31 beat 2.833,0.166667,P1,5,0,0
RH,86,122.000000,m.31 beat 3.000,1.000000,P1,1,0,0
RH,65,122.333333,m.31 beat 3.333,0.166667,P1,5,0,0
RH,65,122.833333,m.31 beat 3.833,0.166667,P1,5,0,0
RH,77,123.000000,m.31 beat 4.000,1.000000,P1,1,0,0
RH,65,123.333333,m.31 beat 4.333,0.166667,P1,5,0,0
RH,65,123.833333,m.31 beat 4.833,0.166667,P1,5,0,0
RH,61,124.000000,m.32 beat 1.000,0.500000,P1,5,0,0
RH,66,124.000000,m.32 beat 1.000,0.500000,P1,5,0,0
RH,85,124.166667,m.32 beat 1.167,0.166667,P1,1,0,0
RH,83,124.333333,m.32 beat 1.333,0.166667,P1,1,0,0
RH,81,124.500000,m.32 beat 1.500,0.166667,P1,1,0,0
RH,80,124.666667,m.32 beat 1.667,0.166667,P1,1,0,0
RH,78,124.833333,m.32 beat 1.833,0.166667,P1,1,0,0
RH,61,125.000000,m.32 beat 2.000,0.500000,P1,5,0,0
RH,66,125.000000,m.32 beat 2.000,0.500000,P1,5,0,0
RH,85,125.166667,m.32 beat 2.167,0.166667,P1,1,0,0
RH,83,125.333333,m.32 beat 2.333,0.166667,P1,1,0,0
RH,81,125.500000,m.32 beat 2.500,0.166667,P1,1,0,0
RH,80,125.666667,m.32 beat 2.667,0.166667,P1,1,0,0
RH,78,125.833333,m.32 beat 2.833,0.166667,P1,1,0,0
RH,61,126.000000,m.32 beat 3.000,2.000000,P1,5,1,1
RH,88,126.166667,m.32 beat 3.167,0.166667,P1,1,0,0
RH,87,126.333333,m.32 beat 3.333,0.166667,P1,1,0,0
RH,85,126.500000,m.32 beat 3.500,0.166667,P1,1,0,0
RH,83,126.666667,m.32 beat 3.667,0.166667,P1,1,0,0
RH,81,126.833333,m.32 beat 3.833,0.166667,P1,1,0,0
RH,80,127.000000,m.32 beat 4.000,0.500000,P1,1,0,0
RH,79,127.500000,m.32 beat 4.500,0.500000,P1,1,0,0
