pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
82,79,1,884.0,0.0,0.125,3.522916667,3.397916667,0.25,0.125,0.0,3.397916667,0,0,0,0.704237447,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:82:884.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
82,79,1,884.0,0.0,0.125,3.522916667,3.397916667,0.25,0.25,0.125,3.272916667,0,0,1,0.570083759,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:82:884.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
91,84,1,884.0,0.0,0.125,3.522916667,3.397916667,0.25,0.125,0.0,3.397916667,0,0,0,0.704237447,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:91:884.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
91,84,1,884.0,0.0,0.125,3.522916667,3.397916667,0.25,0.25,0.125,3.272916667,0,0,1,0.570083759,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:91:884.000000:1,medium,,,unmatched,external,,,,,,,,,,,,
88,76,4,884.0,0.0,0.25,3.522916667,3.272916667,0.666666667,0.25,0.0,3.272916667,0,0,0,0.704923211,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:88:884.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
88,76,4,884.0,0.0,0.25,3.522916667,3.272916667,0.666666667,0.333333333,0.083333333,3.189583334,0,0,0,0.597978197,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:88:884.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
88,76,4,884.0,0.0,0.25,3.522916667,3.272916667,0.666666667,0.666666667,0.416666667,2.85625,0,0,1,0.332335748,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:88:884.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
79,89,1,884.25,0.0625,0.125,3.272916667,3.147916667,0.5,0.125,0.0,3.147916667,0,0,0,0.705719955,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:79:884.250000:1,medium,,,unmatched,external,,,,,,,,,,,,
79,89,1,884.25,0.0625,0.125,3.272916667,3.147916667,0.5,0.5,0.375,2.772916667,0,0,1,0.359627262,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:79:884.250000:1,medium,,,unmatched,external,,,,,,,,,,,,
82,81,1,884.25,0.0625,0.125,3.272916667,3.147916667,0.5,0.125,0.0,3.147916667,0,0,0,0.705719955,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:82:884.250000:1,medium,,,unmatched,external,,,,,,,,,,,,
82,81,1,884.25,0.0625,0.125,3.272916667,3.147916667,0.5,0.5,0.375,2.772916667,0,0,1,0.359627262,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:82:884.250000:1,medium,,,unmatched,external,,,,,,,,,,,,
89,79,4,884.666666667,0.166666667,0.125,2.85625,2.73125,0.208333333,0.125,0.0,2.73125,0,0,0,0.709430611,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:89:884.666667:4,medium,,,unmatched,external,,,,,,,,,,,,
89,79,4,884.666666667,0.166666667,0.125,2.85625,2.73125,0.208333333,0.208333333,0.083333333,2.647916667,0,0,1,0.622959645,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:89:884.666667:4,medium,,,unmatched,external,,,,,,,,,,,,
91,71,4,884.666666667,0.166666667,0.125,2.85625,2.73125,0.208333333,0.125,0.0,2.73125,0,0,0,0.709430611,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:91:884.666667:4,medium,,,unmatched,external,,,,,,,,,,,,
91,71,4,884.666666667,0.166666667,0.125,2.85625,2.73125,0.208333333,0.208333333,0.083333333,2.647916667,0,0,1,0.622959645,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:91:884.666667:4,medium,,,unmatched,external,,,,,,,,,,,,
94,84,1,884.75,0.1875,0.125,2.772916667,2.647916667,0.125,0.125,0.0,2.647916667,0,0,1,0.730422437,key-release-grid+next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:94:884.750000:1,medium,,,unmatched,external,,,,,,,,,,,,
97,47,1,884.75,0.1875,0.125,2.772916667,2.647916667,0.125,0.125,0.0,2.647916667,0,0,1,0.730422437,key-release-grid+next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:97:884.750000:1,medium,,,unmatched,external,,,,,,,,,,,,
100,82,1,884.875,0.21875,0.25,2.647916667,2.397916667,2.375,0.25,0.0,2.397916667,0,0,0,0.714068819,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:100:884.875000:1,medium,,,unmatched,external,,,,,,,,,,,,
100,82,1,884.875,0.21875,0.25,2.647916667,2.397916667,2.375,0.333333333,0.083333333,2.314583334,0,0,0,0.608085657,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:100:884.875000:1,medium,,,unmatched,external,,,,,,,,,,,,
100,82,1,884.875,0.21875,0.25,2.647916667,2.397916667,2.375,2.375,2.125,0.272916667,0,0,1,0.210165786,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:100:884.875000:1,medium,,,unmatched,external,,,,,,,,,,,,
103,88,4,884.875,0.21875,0.125,2.647916667,2.522916667,0.125,0.125,0.0,2.522916667,0,0,1,0.732109145,key-release-grid+next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:103:884.875000:4,medium,,,unmatched,external,,,,,,,,,,,,
94,85,4,885.0,0.25,0.125,2.522916667,2.397916667,0.125,0.125,0.0,2.397916667,0,0,1,0.734068819,key-release-grid+next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:94:885.000000:4,medium,,,unmatched,external,,,,,,,,,,,,
91,92,4,885.125,0.28125,0.125,2.397916667,2.272916667,0.625,0.125,0.0,2.272916667,0,0,0,0.716345635,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:91:885.125000:4,medium,0,reference-score,labeled,external,P1,1,1057.5,0.5,0,0,,,,,,
91,92,4,885.125,0.28125,0.125,2.397916667,2.272916667,0.625,0.625,0.5,1.772916667,0,0,1,0.307299298,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:91:885.125000:4,medium,1,reference-score,labeled,external,P1,1,1057.5,0.5,0,0,,,,,,
60,20,4,885.75,0.4375,0.125,1.772916667,1.647916667,0.375,0.125,0.0,1.647916667,0,0,0,0.734603711,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:60:885.750000:4,medium,,,unmatched,external,,,,,,,,,,,,
60,20,4,885.75,0.4375,0.125,1.772916667,1.647916667,0.375,0.375,0.25,1.397916667,0,0,1,0.491281585,next-voice-onset,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:60:885.750000:4,medium,,,unmatched,external,,,,,,,,,,,,
62,43,4,886.125,0.53125,0.125,1.397916667,1.272916667,0.208333333,0.125,0.0,1.272916667,0,0,0,0.754269421,key-release-grid,LisztMephisto_Waltz,RH,LisztMephisto_Waltz:RH:62:886.125000:4,medium,,,unmatched,external,,,,,,,,,,,,
