pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
61,53,1,68.0,0.0,0.125,0.841145833,0.716145833,0.375,0.125,0.0,0.716145833,0,0,0,0.80585666,key-release-grid,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:61:68.000000:1,medium,0,reference-score,labeled,external,P1,1,40.25,0.5,0,0,,,,,,
61,53,1,68.0,0.0,0.125,0.841145833,0.716145833,0.375,0.375,0.25,0.466145833,0,0,1,0.587463007,next-voice-onset,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:61:68.000000:1,medium,1,reference-score,labeled,external,P1,1,40.25,0.5,0,0,,,,,,
71,68,2,68.0,0.0,0.125,0.841145833,0.716145833,0.125,0.125,0.0,0.716145833,0,0,1,0.82585666,key-release-grid+next-voice-onset,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:71:68.000000:2,medium,,,unmatched,external,,,,,,,,,,,,
69,59,2,68.125,0.03125,0.125,0.716145833,0.591145833,0.125,0.125,0.0,0.591145833,0,0,1,0.842987893,key-release-grid+next-voice-onset,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:69:68.125000:2,medium,,,unmatched,external,,,,,,,,,,,,
71,63,2,68.25,0.0625,0.125,0.591145833,0.466145833,0.125,0.125,0.0,0.466145833,0,0,1,0.862891545,key-release-grid+next-voice-onset,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:71:68.250000:2,medium,,,unmatched,external,,,,,,,,,,,,
61,55,1,68.375,0.09375,0.125,0.466145833,0.341145833,0.5,0.125,0.0,0.341145833,0,0,0,0.86601629,key-release-grid,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:61:68.375000:1,medium,,,unmatched,external,,,,,,,,,,,,
61,55,1,68.375,0.09375,0.125,0.466145833,0.341145833,0.5,0.333333333,0.208333333,0.1328125,0,0,0,0.674637578,pedal-acoustic-grid,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:61:68.375000:1,medium,,,unmatched,external,,,,,,,,,,,,
61,55,1,68.375,0.09375,0.125,0.466145833,0.341145833,0.5,0.5,0.375,0.033854167,0,0,1,0.59070387,next-voice-onset+pedal-acoustic-grid,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:61:68.375000:1,medium,,,unmatched,external,,,,,,,,,,,,
69,48,2,68.375,0.09375,0.125,0.466145833,0.341145833,0.25,0.125,0.0,0.341145833,0,0,0,0.86601629,key-release-grid,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:69:68.375000:2,medium,,,unmatched,external,,,,,,,,,,,,
69,48,2,68.375,0.09375,0.125,0.466145833,0.341145833,0.25,0.25,0.125,0.216145833,0,0,1,0.758043959,next-voice-onset,HaydnKeyboard_Sonatas_6-1,RH,HaydnKeyboard_Sonatas_6-1:RH:69:68.375000:2,medium,,,unmatched,external,,,,,,,,,,,,
