hand,pitch,start_ql,start_location,duration_ql,part_id,voice,tie_start,tie_stop
LH,42,40.500000,m.11 beat 1.500,0.500000,P1,5,0,0
LH,55,41.000000,m.11 beat 2.000,0.500000,P1,5,0,0
LH,59,41.000000,m.11 beat 2.000,0.250000,P1,1,0,0
LH,52,41.500000,m.11 beat 2.500,0.500000,P1,5,0,0
LH,57,42.000000,m.11 beat 3.000,0.500000,P1,5,0,0
LH,45,42.500000,m.11 beat 3.500,0.500000,P1,5,0,0
LH,57,43.000000,m.11 beat 4.000,0.250000,P1,5,0,0
LH,57,43.250000,m.11 beat 4.250,0.250000,P1,5,0,0
LH,57,43.500000,m.11 beat 4.500,0.250000,P1,5,0,0
LH,57,43.750000,m.11 beat 4.750,0.250000,P1,5,0,0
LH,57,44.000000,m.12 beat 1.000,0.250000,P1,5,0,0
LH,57,44.250000,m.12 beat 1.250,0.250000,P1,5,0,0
LH,57,44.500000,m.12 beat 1.500,0.250000,P1,5,0,0
LH,57,44.750000,m.12 beat 1.750,0.250000,P1,5,0,0
LH,57,45.000000,m.12 beat 2.000,0.250000,P1,5,0,0
LH,57,45.250000,m.12 beat 2.250,0.250000,P1,5,0,0
LH,57,45.500000,m.12 beat 2.500,0.250000,P1,5,0,0
LH,57,45.750000,m.12 beat 2.750,0.250000,P1,5,0,0
LH,57,46.000000,m.12 beat 3.000,0.250000,P1,5,0,0
LH,57,46.250000,m.12 beat 3.250,0.250000,P1,5,0,0
LH,57,46.500000,m.12 beat 3.500,0.250000,P1,5,0,0
LH,57,46.750000,m.12 beat 3.750,0.250000,P1,5,0,0
LH,56,47.000000,m.12 beat 4.000,0.250000,P1,5,0,0
LH,56,47.250000,m.12 beat 4.250,0.250000,P1,5,0,0
LH,56,47.500000,m.12 beat 4.500,0.250000,P1,5,0,0
LH,56,47.750000,m.12 beat 4.750,0.250000,P1,5,0,0
RH,61,40.250000,m.11 beat 1.250,0.500000,P1,1,0,0
RH,62,40.750000,m.11 beat 1.750,0.250000,P1,1,0,0
RH,64,41.250000,m.11 beat 2.250,0.125000,P1,1,0,0
RH,66,41.375000,m.11 beat 2.375,0.125000,P1,1,0,0
RH,67,41.500000,m.11 beat 2.500,0.250000,P1,1,0,0
RH,64,41.750000,m.11 beat 2.750,0.250000,P1,1,0,0
RH,62,42.000000,m.11 beat 3.000,0.500000,P1,1,0,0
RH,61,42.500000,m.11 beat 3.500,0.500000,P1,1,0,0
RH,61,43.000000,m.11 beat 4.000,0.250000,P1,5,0,0
RH,81,43.000000,m.11 beat 4.000,6.000000,P1,1,1,1
RH,61,43.250000,m.11 beat 4.250,0.250000,P1,5,0,0
RH,61,43.500000,m.11 beat 4.500,0.250000,P1,5,0,0
RH,61,43.750000,m.11 beat 4.750,0.250000,P1,5,0,0
RH,62,44.000000,m.12 beat 1.000,0.250000,P1,5,0,0
RH,80,44.000000,m.12 beat 1.000,1.000000,P1,1,0,0
RH,62,44.250000,m.12 beat 1.250,0.250000,P1,5,0,0
RH,62,44.500000,m.12 beat 1.500,0.250000,P1,5,0,0
RH,62,44.750000,m.12 beat 1.750,0.250000,P1,5,0,0
RH,64,45.000000,m.12 beat 2.000,0.250000,P1,5,0,0
RH,79,45.000000,m.12 beat 2.000,1.000000,P1,1,0,0
RH,64,45.250000,m.12 beat 2.250,0.250000,P1,5,0,0
RH,64,45.500000,m.12 beat 2.500,0.250000,P1,5,0,0
RH,64,45.750000,m.12 beat 2.750,0.250000,P1,5,0,0
RH,62,46.000000,m.12 beat 3.000,0.250000,P1,5,0,0
RH,78,46.000000,m.12 beat 3.000,1.000000,P1,1,0,0
RH,62,46.250000,m.12 beat 3.250,0.250000,P1,5,0,0
RH,62,46.500000,m.12 beat 3.500,0.250000,P1,5,0,0
RH,62,46.750000,m.12 beat 3.750,0.250000,P1,5,0,0
RH,62,47.000000,m.12 beat 4.000,0.250000,P1,5,0,0
RH,77,47.000000,m.12 beat 4.000,1.000000,P1,1,0,0
RH,62,47.250000,m.12 beat 4.250,0.250000,P1,5,0,0
RH,62,47.500000,m.12 beat 4.500,0.250000,P1,5,0,0
RH,62,47.750000,m.12 beat 4.750,0.250000,P1,5,0,0
